Datetime,IDNJW,IDNKA,IDNML,IDNNU,IDNPP,IDNSL,IDNSM,LAOXX,MMRXX,MYSPE,MYSSH,MYSSK,PHLLU,PHLMI,PHLVI,THACE,THANO,THASO,VNMCE,VNMNO,VNMSO,BRNXX,KHMXX,SGPXX
16/05/2015 00:00,50,20.022,36.942,32.43,0.564,38.916,26.226,0,26.6,5.6,0.4,9,1.2,2.2,11.4,8.8,0,21.6,17.9,50,10.1,0.4,0.2,5.6
16/05/2015 01:00,50,19.74,37.224,29.046,0.846,44.838,15.51,0,33.2,4.2,0.2,0.4,0.2,2,9.8,19,0,23.8,18,50,11.2,0,0,3.8
16/05/2015 02:00,50,18.048,33.558,21.714,1.974,43.428,14.946,0,36.1,12.2,0,0.2,0,1.6,9,26.8,0,27.6,17.5,50,9.8,0,0,4
16/05/2015 03:00,45.966,18.33,29.328,21.432,3.384,40.89,12.972,0,36.5,18.4,0,0.2,0,1.4,10.8,17,0,26.6,17.2,50,9.9,0,1.2,5.6
16/05/2015 04:00,45.12,19.176,26.508,20.022,6.486,34.968,12.126,0,34.3,21.2,0,0.2,0.2,1.2,13.6,7.2,0,25,17.3,47.6,13,0.2,4.8,7.6
16/05/2015 05:00,46.248,19.176,23.688,18.894,9.87,28.482,10.152,0,30.5,20.2,0,0.4,0.6,0.6,16.6,2.2,0,25.6,17.4,40.2,14.2,0.2,10.8,9.6
16/05/2015 06:00,49.35,16.638,23.406,19.458,9.024,24.534,7.614,0,25.9,37,0,0.6,1.2,0.2,18.2,1,0,26.4,18.1,33.1,19.1,0,16.6,10.8
16/05/2015 07:00,50,14.382,21.432,24.534,13.818,20.586,7.614,0,20.4,58.6,0,0.2,1.6,0,17.4,1.4,0,24,18.9,31.1,21.8,0,15,12.6
16/05/2015 08:00,50,13.254,14.664,29.328,30.174,22.842,10.998,0,15.3,75.4,0,0,1.4,0.2,15.8,2.6,0,19.2,19.2,31.5,22.5,0,9,16.4
16/05/2015 09:00,50,13.536,12.69,28.482,41.454,26.508,10.434,0,10.5,74.8,0.2,0,1,0,12.2,5.8,0,15.2,18.5,26.5,21.4,0.2,2,21.6
16/05/2015 10:00,50,24.816,13.536,32.43,43.992,30.456,6.204,0,6.8,65,1.4,0,0.8,0,7.4,11.2,0,13.4,18.2,18.2,20.5,0.8,0.2,27
16/05/2015 11:00,50,31.02,14.382,38.07,43.428,32.43,10.716,0,3.5,43.8,6.6,0.2,0.4,0,4.6,26,0,13.2,16.6,13.9,21.1,0.8,0.2,32
16/05/2015 12:00,50,28.482,18.33,41.172,50,33.276,12.972,0,11.9,26.8,13.6,0,0.2,0,3.4,46.6,0,13.6,16.2,14.5,21.5,0.2,0.6,31
16/05/2015 13:00,50,40.044,20.586,41.454,50,40.326,14.1,0,20.5,26.8,15.4,0.2,0,0,3,58.4,0,13.6,17,16.7,22.3,0,1.4,25.2
16/05/2015 14:00,50,45.684,19.176,41.454,43.71,39.198,19.458,0,20,29.4,9.4,0.2,0,0,2.8,62.4,0,13.6,17.7,20.2,23.7,0,3.2,14.6
16/05/2015 15:00,50,48.504,17.766,40.044,30.456,42.864,22.842,0,22.6,31.4,3,0.2,0.2,0,3,64.4,0,15,18.7,23.1,27,0,3.4,5
16/05/2015 16:00,50,42.3,17.202,40.89,22.842,37.506,25.098,0,19.3,25.8,1.4,0.2,0.2,0.2,3,61.8,0,17.2,20.4,24.3,30.6,0.8,2,0.8
16/05/2015 17:00,50,33.558,19.176,43.992,21.15,31.302,25.662,0,17.7,13.6,1.4,0.8,0.2,2.2,3.2,54,0,23.8,20.9,21.9,31.6,5,1.2,0
16/05/2015 18:00,50,34.968,23.97,42.864,19.458,43.428,22.56,0,16.8,12.6,0.8,2.6,0.6,6.6,3.4,42.6,0,29.6,19.7,18.2,31.1,8.6,0.6,0
16/05/2015 19:00,50,38.916,31.302,41.454,18.612,50,20.022,0,15.2,16,0.6,5.2,1.6,10.6,3.8,34.2,0,30.4,18.7,17.8,31.3,8.4,0.2,0
16/05/2015 20:00,50,43.71,35.532,38.352,24.534,39.762,31.02,0,14.1,14.8,0.6,7.4,2.4,14,4.4,29,0,29,19.7,20.1,34.3,8.4,0,0
16/05/2015 21:00,50,40.89,33.558,39.48,22.56,23.688,34.686,0,13.5,6.6,0.4,10.6,2.4,18,3.8,22.4,0,27.2,19,22.3,34,11,0,0
16/05/2015 22:00,47.376,37.788,20.586,38.916,10.152,33.84,21.432,0,17.2,0.6,1.6,14.8,1.4,16.4,2.4,16.6,0,26.2,17.2,22.6,30.7,14.8,0,0.2
16/05/2015 23:00,47.094,15.51,25.098,30.174,6.486,32.148,23.124,0,16.9,0.2,1.6,11,0.6,7.6,2.8,12.4,0,24.2,14.2,14.6,24.5,10.2,0,1
17/05/2015 00:00,41.736,32.994,30.174,34.968,11.28,36.378,25.662,0,9.4,0.2,0.6,0.4,1.2,2.8,6.2,7.2,0,13.6,17,14,16.1,3,0,2.4
17/05/2015 01:00,48.786,50,26.79,33.84,21.996,50,26.226,0,8.9,0.4,0.2,0,2.6,1,9.8,6.2,0,14.8,18.1,14.1,11.7,3.8,0,5.2
17/05/2015 02:00,45.12,50,20.868,30.738,27.072,50,20.868,0,5.4,0.4,0,0,3.4,0.2,10.4,2.4,0,15,17.6,12.4,10.6,8.2,0.4,5
17/05/2015 03:00,38.916,50,14.382,32.43,26.508,50,14.1,0,4.1,0.2,0.2,0,5.6,0,11.4,0.4,0,18.4,18.8,11.9,12.8,9.4,0.4,2.6
17/05/2015 04:00,37.224,50,10.152,33.276,21.432,50,14.1,0,9.2,0.2,0.4,0,10,0,12.6,0,0,26.4,20.7,10.8,18,9.4,0.2,1
17/05/2015 05:00,34.122,39.48,8.46,32.712,13.254,50,14.1,0,15.4,0.2,0.4,0,12.8,0,12.6,0,0,35.4,22.6,7.6,24.8,9.6,0,0.6
17/05/2015 06:00,31.584,23.124,9.87,32.148,5.64,50,20.868,0,20.7,0.2,0.2,0,15.2,0,11.6,0.2,0,40.2,24.1,5.6,30,9,0,0.6
17/05/2015 07:00,31.302,12.126,8.742,31.866,3.948,43.992,31.584,0,23.3,0.2,0.2,0,16.8,0,9.2,0,0,39,25.5,5.5,32.8,5.2,0,0.4
17/05/2015 08:00,34.404,8.178,5.64,29.892,4.23,27.918,34.686,0,24.3,0.4,0.2,0,16.2,0,7.4,0,0,32.8,25.5,5.3,31.1,1.2,0,0.4
17/05/2015 09:00,44.274,9.306,7.332,23.406,12.408,22.278,28.2,0,13.6,0.6,0.8,0,12.4,0,5,0,0,27.8,23,5.6,27.2,0.2,0,0.4
17/05/2015 10:00,50,26.79,14.946,28.764,21.15,28.482,20.022,0,6.6,0.8,0.8,0.2,9.6,0.2,3.4,0.2,0,20,17.8,8.6,24.6,0,0,0.8
17/05/2015 11:00,50,39.198,23.124,32.43,26.508,30.456,23.97,0,8.4,2,0.4,0.2,8.6,0.6,2.2,3,0,11,16.1,13.5,26.1,0,0,3
17/05/2015 12:00,50,31.584,28.482,33.558,29.328,31.866,24.534,0,15.9,5.4,0.2,0,8.2,2.4,1.2,15.2,0,5.2,16.1,16.8,26.5,0,0,8.2
17/05/2015 13:00,50,32.712,33.558,35.25,32.43,32.712,23.406,0,18.1,10.6,0.2,0.4,8.2,9.8,0.4,31.8,0,1.8,17,17.4,27.4,1.8,0,13.8
17/05/2015 14:00,50,30.738,37.506,35.814,32.712,34.686,23.124,0,19.4,18.6,0.2,9.4,7.6,29,0,46.8,0,0.8,18.1,15.9,29.7,9,0.2,20.4
17/05/2015 15:00,50,30.738,32.712,36.096,31.584,38.352,25.662,0,23.1,21.2,0.6,38.2,7,48.2,0,55.8,0,0.4,17,13.4,28.8,18.6,0,22.6
17/05/2015 16:00,50,31.302,28.2,36.942,34.968,42.018,29.61,0,33.1,17.4,1,58.8,6.2,54.4,0,59.4,0,0.2,15.8,9.9,27.8,23,0,21.2
17/05/2015 17:00,48.504,31.02,24.252,37.506,42.3,45.684,31.866,0,31,13,2.2,54.8,5,56.6,0,62,0,0.6,15.4,5.5,27.8,19.8,0.4,19.8
17/05/2015 18:00,49.35,30.456,23.97,37.224,50,39.762,31.866,0,22,9.8,5.2,41.4,4.6,54.8,0.4,56.8,0,1.8,14.6,2,24.8,13.4,1.2,18.2
17/05/2015 19:00,50,29.328,25.38,38.916,50,32.712,30.738,0,20.8,8.2,5.2,27.2,6.4,47.8,4,48.2,0,4.2,12.7,0.5,19.3,7,0.6,16.8
17/05/2015 20:00,50,31.584,29.046,36.66,50,32.994,31.584,0,21,7,2.6,15.6,10.4,35.2,6.2,37.6,0,7.4,11.6,0.1,16.2,3.6,0,15.6
17/05/2015 21:00,50,33.276,39.762,31.584,40.608,26.508,38.916,0,18.9,6.8,0.6,15.6,12.8,27,3.4,27,0,10.6,11.9,0.2,17.2,3.4,0,15.2
17/05/2015 22:00,50,45.402,40.044,28.764,16.638,19.176,43.428,0,17,6.8,0.2,18.8,13,24.2,1,15.2,0,13.6,11.5,0.4,18,5.2,0,15.8
17/05/2015 23:00,47.94,48.222,47.094,22.56,40.608,12.972,38.634,0,13.3,6.4,0.2,9,13.4,16.8,0.4,5.4,0,15.6,8,0.9,12.9,2.8,0,15.8
18/05/2015 00:00,44.838,32.148,44.556,24.252,50,15.51,13.818,0,9.3,2.8,0,0,14.4,10.2,1,3.2,0,13,9,2.7,12.6,0,0,11
18/05/2015 01:00,41.172,27.636,37.788,21.714,50,23.688,12.69,0,13.1,3.6,0,0,12.4,8.8,2.6,3.6,0,20.4,8.9,3.6,13.2,0,0,8.8
18/05/2015 02:00,35.25,25.098,33.276,17.766,50,25.098,18.612,0,13.5,3.4,0,0,10.8,8.4,2.4,2.8,0,23.6,8.1,3.3,12.5,0,0,7.6
18/05/2015 03:00,32.43,30.174,31.584,12.69,50,19.74,22.56,0,15.3,2.2,0.2,0,8.2,3.4,1.6,3.2,0,20.2,8.5,5.8,15.5,0,0,7
18/05/2015 04:00,29.328,24.534,31.584,7.332,50,13.254,23.124,0,17.8,1.4,0.4,0,4,0.4,1.6,4.6,0,19,9.6,9.4,19.2,0,0,6.8
18/05/2015 05:00,28.2,21.432,32.148,5.64,44.556,10.998,21.432,0,21.9,1.4,1,0,1.4,0,1.8,7,0,21.6,10.9,13.1,23.5,0,0,7.2
18/05/2015 06:00,29.61,15.228,34.686,4.512,28.482,11.562,19.176,0,26.1,1.4,2.6,0,1.2,0.2,1,11,0,26.2,11.9,14.9,27.8,0.2,0,8
18/05/2015 07:00,36.096,7.896,40.608,4.23,25.38,11.28,18.33,0,25.9,1.2,4,0.2,2.6,1,0.4,17,0,30.6,12.9,15.5,30.9,1,0,8
18/05/2015 08:00,48.786,1.974,45.684,5.64,36.942,10.152,22.278,0,22,1.2,2.4,0.2,7.4,1.6,0,24.8,0,33.4,13.1,15.5,31.7,1.6,0,7.6
18/05/2015 09:00,50,1.41,43.71,9.87,50,11.844,24.816,0,17,1.4,2.6,0.6,12.8,2.2,0,31,0,31.2,10.8,18.7,28.9,1.6,0.6,8.2
18/05/2015 10:00,50,12.972,40.044,19.74,46.248,10.434,27.072,0,12,2.4,11.8,6.2,17.4,2,0,33.6,0,24.6,7.4,22.2,23.5,6.8,3.4,9.8
18/05/2015 11:00,50,24.816,39.198,26.79,21.15,9.87,43.71,0,8.1,7.2,24.4,18,19.4,1,0,33.8,0,20.4,7,25.1,18.7,13.6,12,15.2
18/05/2015 12:00,50,21.714,40.608,30.174,8.178,9.87,44.556,0,15.7,12.8,28.2,26.4,18.2,0.4,0.8,34.2,0,26,6,24.9,14.6,15.2,26.8,20.8
18/05/2015 13:00,50,27.918,43.71,33.276,14.382,10.716,37.224,0,28.2,16.2,31.4,24.2,13.6,0.4,3.8,33.6,0,29,6.1,20.4,14.6,15.2,37.6,26.6
18/05/2015 14:00,50,26.79,44.274,34.122,21.714,10.716,26.508,0,26.6,15.8,35.8,19,9,0.6,7.4,34,0,28.8,6.2,21.2,18.6,13.4,40.8,30.4
18/05/2015 15:00,50,19.74,40.89,34.122,27.354,10.998,25.098,0,25.3,10.8,33.2,6.8,7,1.8,9.4,37.8,0,30,5.6,20.5,26.1,9.4,37.8,27.8
18/05/2015 16:00,50,17.484,33.84,33.276,27.072,12.69,25.662,0,27.8,4.4,22.4,0.6,8.2,5,11.6,44.6,0,33,5.3,19.1,31.1,7.6,30.2,21.6
18/05/2015 17:00,50,6.486,33.84,33.276,29.046,17.202,30.174,0,27.7,3.2,6.4,1.6,11.4,9.8,14.6,51,0,34.2,5,16.1,32.8,11.8,26.2,17
18/05/2015 18:00,50,6.768,37.506,35.25,36.096,13.536,36.66,0,24.4,7.2,0.2,8.8,15.2,15,18.8,57.8,0,32.2,5,11.1,34,12.4,24.2,16.8
18/05/2015 19:00,50,7.896,49.632,39.762,48.504,13.536,40.044,0,18.8,10.8,0,3.6,17.6,17.6,24,60.4,0,30.4,5.1,7.7,33.4,4.2,20.4,17.6
18/05/2015 20:00,50,28.482,50,47.658,49.35,13.536,40.89,0,19.2,11.6,0.2,10.8,17.8,18.6,29.2,56,0,30.2,5.6,6.7,29.4,1.6,17.4,15.8
18/05/2015 21:00,50,31.302,44.838,50,34.404,10.152,42.582,0,27.2,10.2,0,20.8,16,16.6,31.8,51.8,0,30,6.1,5.6,23.2,4.2,11.2,11.6
18/05/2015 22:00,50,26.79,28.482,50,10.152,7.896,42.864,0,36,9.4,0.2,33.2,12.6,11.6,31,50.8,0,29,6.3,4.6,17.9,11.8,5.8,7.8
18/05/2015 23:00,50,17.484,32.148,40.89,36.378,7.05,36.942,0,43.4,9.6,0.2,32.6,10.6,6,29.4,47.8,0,25.6,4,3.2,13.3,9.2,3,5.4
19/05/2015 00:00,50,4.23,50,49.914,50,3.102,35.814,0,39.1,2,0,0.8,8.4,2.6,30.8,32.2,0,11.6,6,5.5,9.7,2.8,8,4.4
19/05/2015 01:00,50,0.282,50,48.504,50,6.486,39.198,0,30,0.2,0.2,0.4,4.8,0.6,26.8,34.8,0,20.6,5.4,5.2,11.7,0.8,10.8,4.2
19/05/2015 02:00,47.658,1.128,50,44.838,50,5.922,40.608,0,21.8,0.8,0.8,0.6,2.8,0,19.6,36.2,0,21.2,4.9,4.8,16,1.4,7.2,3
19/05/2015 03:00,42.582,1.41,50,40.608,42.3,6.768,37.224,0,26.4,1.2,1.2,0.4,1.8,0,11.6,38.4,0,23.4,5.7,4.7,23.7,1,3.8,2
19/05/2015 04:00,39.762,2.256,50,37.224,42.3,11.844,29.61,0,47.8,2,1.2,0,1,1,6,40.8,0,29.6,7.7,4.7,30,0.2,2,1.4
19/05/2015 05:00,37.788,5.64,50,34.968,27.072,18.33,26.226,0,50,3,1,0,0.4,4,4.2,42.6,0,40.4,10,4.7,32.3,0,1,1
19/05/2015 06:00,34.968,1.692,50,37.224,10.998,20.868,21.432,0,50,4.4,1,0,0,11.2,4.8,41.8,0,50.4,12.2,5.7,30.2,0,0.6,0.8
19/05/2015 07:00,32.994,0.282,50,40.89,15.228,18.894,16.638,0,50,5.8,1.2,0,0,19.2,5.4,43.2,0,54,13.6,8.6,25.4,0.2,0.2,0.8
19/05/2015 08:00,33.84,0.282,47.376,43.71,13.536,13.818,12.69,0,46.4,6,1.6,0,0.4,17,4.6,50.2,0,52.4,13.1,13.1,20.3,0.2,0,0.6
19/05/2015 09:00,40.608,2.256,26.226,37.788,17.484,9.024,9.87,0,40,4.6,3,0.2,0.4,6.2,3.2,57.8,0,50.2,11,18.6,15.6,0.6,0,0.4
19/05/2015 10:00,50,10.434,14.382,40.044,27.072,12.69,16.074,0,38.3,5.4,11.4,5.8,0.2,0.8,3,56.6,0,48.6,7.7,23,12.9,3.4,0,0.2
19/05/2015 11:00,50,11.844,17.202,37.224,33.84,8.178,32.148,0,40.4,4,20.4,20.4,0,0,3.6,62.2,0,54.4,7.7,24.5,12.4,9.6,0,0.2
19/05/2015 12:00,50,11.28,17.484,33.558,36.66,7.332,38.352,0,40.8,2.4,20.4,31,0,0,5.2,70.4,0,56.8,8.5,22,13.7,13.8,1.2,0.2
19/05/2015 13:00,50,7.05,19.176,30.174,43.146,9.024,41.454,0,40.1,1.6,26.2,40,0,0,8,76.8,0,47.6,8.9,20.9,17.1,14.2,7.2,0.2
19/05/2015 14:00,50,7.332,16.638,27.354,50,10.998,50,0,39.5,1.8,22.8,43.2,0.2,0.4,12.2,83,0,45,8.6,17.5,22.4,14.6,14,0.2
19/05/2015 15:00,50,8.46,16.356,31.302,47.94,15.51,50,0,40.1,2.8,17,36.4,0.6,1,16.6,92,0,42.8,6.9,15.7,27,15.6,17.4,0
19/05/2015 16:00,50,17.484,24.252,31.302,45.402,22.278,50,0,43.3,5.2,11.2,28.8,0.8,1.2,19.6,97.2,0,41.8,4.4,14.8,25.6,16.2,17.6,0
19/05/2015 17:00,50,18.894,43.428,33.276,47.094,28.482,50,0,50,6.6,8.4,22.6,0.6,1,20.6,97.6,0,41.8,2.5,13.5,17.8,12.6,13.6,0
19/05/2015 18:00,50,18.33,50,34.122,50,42.582,50,0,50,6.4,9.4,17,0.4,0.4,20.8,96.8,0,41.6,1.4,13.7,13.6,6,9.2,0.2
19/05/2015 19:00,50,19.176,50,35.532,50,29.61,50,0,50,5.2,10,16.6,0.2,0.2,19.4,95,0,40,0.9,10.3,16.3,1.2,7.8,0.8
19/05/2015 20:00,50,20.304,50,39.198,50,17.484,50,0,50,5,9.2,16.6,0,0,18.2,89.8,0,37.4,1.2,7.6,19.4,0.2,7.6,2.2
19/05/2015 21:00,50,20.586,50,41.454,29.046,29.892,50,0,50,6.6,6,13.2,0,0,14.8,78.8,0,35.8,1.2,5.2,17.6,0,5.4,3.2
19/05/2015 22:00,50,20.586,50,43.71,10.716,31.866,49.632,0,50,5.4,5.6,5.6,0.2,0,9.8,69.2,0,31.8,1.1,3.3,14.4,0,4,3.4
19/05/2015 23:00,50,12.69,50,31.584,37.788,23.688,44.274,0,50,4.8,3.6,0,0.6,0,5.6,58.2,0,27.2,0.9,2.1,10.8,1.2,1.2,3
20/05/2015 00:00,50,2.82,50,38.352,50,27.072,40.044,0,50,1.8,0.8,0,2.2,0,3.2,41.6,0,15.2,1.3,1.5,10.1,3.2,0.4,1.6
20/05/2015 01:00,50,0.564,46.248,38.07,50,46.248,38.634,0,50,4.4,1.6,0,2.8,0,1.8,37.6,0,16,1.5,1.4,13.3,3,2.8,0.6
20/05/2015 02:00,50,1.974,35.25,34.968,41.172,37.506,40.608,0,50,4.8,1.8,0,1.6,0.2,1,51.4,0,16.6,1.5,1.2,16.7,6.8,7.6,0.2
20/05/2015 03:00,50,3.948,50,36.66,31.02,37.506,39.762,0,50,4.8,2.4,0,1.4,0.4,0.8,58.2,0,23.2,1.6,1.1,22,7.4,15.6,0
20/05/2015 04:00,50,6.768,37.224,39.48,22.278,50,38.634,0,50,6,3.6,0,1.6,0.6,0.6,62.8,0,40,2.7,1.6,27.9,7.8,27.2,0
20/05/2015 05:00,50,8.742,25.098,42.018,12.972,50,34.968,0,50,7.8,2.6,0,1,0.6,0.4,66.8,0,66.2,4.9,2.6,33.4,7,38,0
20/05/2015 06:00,50,11.28,27.354,45.402,5.922,50,30.174,0,50,10,0.8,0,0.6,0.6,0.2,70.2,0,91.8,7.8,3.8,35.8,5,42.8,0
20/05/2015 07:00,50,13.254,26.508,49.914,4.794,32.712,28.482,0,50,12.8,0,0,0.4,0.4,0,74.8,0,100,9.5,5.4,34.3,2.6,40.2,0
20/05/2015 08:00,50,10.152,21.996,50,9.306,13.254,27.354,0,50,14.8,0,0,0.4,0.2,0,77.2,0,99,9.8,8.4,29.6,0.6,31.4,0
20/05/2015 09:00,50,7.332,15.228,46.812,27.354,14.664,25.944,0,50,17,0,0,0.2,0,0,69.8,0,86.8,8.2,12,24.3,0.2,27.6,0
20/05/2015 10:00,50,17.202,10.152,50,39.48,15.228,24.252,0,50,19.6,0.2,0.2,0,0,0,62.6,0,69.4,7,16.6,25.1,0,18.6,0
20/05/2015 11:00,50,29.892,7.614,50,39.48,12.126,24.252,0,46.6,20,3.6,2,0,0,0,80,0,59.6,9.3,21,29.5,0,11.6,0.2
20/05/2015 12:00,50,33.276,7.896,50,40.608,9.024,25.944,0,36.1,18.6,12.2,4.8,0,0,0,96.8,0,50.2,11.7,20.3,36,0,8.8,0.8
20/05/2015 13:00,50,38.634,11.562,50,43.992,5.64,28.764,0,31.8,16.4,19,7.6,0,0.2,0,98.2,0,40,12,25.8,41.5,0.2,11.8,2
20/05/2015 14:00,50,33.558,10.152,50,44.556,4.794,32.712,0,31.4,14,23.6,9.8,0,1.4,0,97.6,0,31.2,9.4,32.1,45.9,0.4,30.2,3
20/05/2015 15:00,50,28.764,7.332,50,36.942,2.538,39.48,0,34.3,11.6,23.6,9.6,0,5.4,0.2,91,0,27,9.3,35.5,49.8,1.4,56.6,2.6
20/05/2015 16:00,50,32.994,10.998,50,29.892,1.692,48.222,0,35.8,9.4,20.4,8,0,11.2,0.2,88.2,0,26.6,15.9,37.1,50,4,47.2,1.6
20/05/2015 17:00,50,36.66,19.176,50,20.022,2.256,50,0,33.8,8.2,15.8,6,0,13.6,0.2,88,0,30,19.9,36.7,44.6,8,9.8,0.8
20/05/2015 18:00,50,43.992,27.072,47.094,14.1,3.384,50,0,33.4,7.6,14.8,5,0,11.4,0,86.4,0,35.6,20.6,34.7,41,12.6,2.8,0.4
20/05/2015 19:00,50,43.992,31.584,47.94,9.588,5.358,50,0,27.8,6.8,15.6,6.2,0,9.4,0,82.6,0,39.2,21.4,29.9,40.1,17.2,11.6,0.4
20/05/2015 20:00,50,35.25,29.046,50,8.178,7.332,47.658,0,24.5,5.2,17,8.8,0,8.6,0,77.8,0,40.2,21.1,29.1,37.9,19.2,18.8,1.4
20/05/2015 21:00,50,27.354,24.252,50,8.46,8.46,40.044,0,22,3.8,17,9.2,0.2,8.2,0,77.6,0,41.8,19.4,24.7,33.6,24.2,17.8,5
20/05/2015 22:00,50,25.944,16.356,50,4.512,7.896,31.866,0,21.8,1.8,15.2,17.8,0.2,6.2,0.2,81.2,0,46.2,17.1,20.5,30.1,28,15.2,11.2
20/05/2015 23:00,50,9.87,2.538,48.222,3.666,5.076,32.43,0,36.4,6.6,3.6,19.2,0.6,3.6,0.4,80,0,49.2,13.9,19.9,25.4,11.4,10.8,19.8
21/05/2015 00:00,50,9.87,0.846,50,4.794,2.82,47.094,0,32.4,13.6,0.4,1,1.6,3,1,61.6,0,34.2,12,21.4,20.7,5.6,2.8,26.2
21/05/2015 01:00,50,12.408,1.128,50,4.23,1.128,50,0,32.3,17,0.4,0.6,1.6,3,1.6,86.4,0,21.4,14,19.3,24.2,10.6,1,28.8
21/05/2015 02:00,50,4.512,1.692,50,5.076,0.846,50,0,40.1,17.4,0.8,0.2,2.8,6,2.6,100,0,43,15.7,17.6,28.8,12,2.8,28.8
21/05/2015 03:00,50,10.152,2.538,45.966,6.486,0.846,50,0,50,15.2,1.6,0,4.2,7.8,3.4,100,0,86.8,13.6,20.4,34.7,9.4,7.8,25.8
21/05/2015 04:00,50,16.356,3.666,42.864,5.922,1.128,50,0,50,13.4,1.6,0.2,5.2,6.8,4,100,0,100,11,25.7,40.3,7,12.4,21.2
21/05/2015 05:00,50,18.894,4.23,41.172,6.768,1.974,50,0,50,10.4,1,0.4,5.4,5,4.2,100,0,100,8.7,30.9,46,6.8,17.4,15.2
21/05/2015 06:00,50,17.484,5.076,41.736,11.562,4.23,50,0,50,10,0.6,0.4,4.4,2.6,4,100,0,100,7.3,34.7,50,7.8,20.6,10.8
21/05/2015 07:00,50,14.946,8.742,43.992,17.202,5.922,50,0,50,12.8,0.4,0.2,2.6,1.2,2.8,100,0,100,5.8,37.6,50,7.2,24.6,7.4
21/05/2015 08:00,50,6.486,10.716,43.71,20.304,8.178,50,0,50,10.8,0.2,0,0.6,0.6,1.8,97.2,0,95.2,5.2,41.3,50,3,27.6,4.4
21/05/2015 09:00,50,1.41,9.588,38.634,19.176,10.152,50,0,50,10.8,0.4,0,0,0.2,1.2,83.2,0,65.6,5.6,41,45,1.8,33,2.6
21/05/2015 10:00,50,4.23,8.742,44.838,17.484,12.972,47.658,0,50,9.8,3,0.6,0,0,1,75.8,0,46.2,5.6,34.3,50,4,31.4,1.8
21/05/2015 11:00,50,7.896,8.178,50,25.098,14.382,48.504,0,47.6,8.2,5.6,1,0,0.2,0.6,85,0,35,7.3,33,50,3.8,32.6,1.6
21/05/2015 12:00,50,9.588,8.742,50,24.252,16.638,50,0,36.9,5,7.6,0.4,0,0.6,0.4,96,0,34,9.4,34.1,50,1.6,40,1.6
21/05/2015 13:00,50,8.742,8.742,50,10.152,18.612,50,0,39.4,2.2,14.2,0,0.8,1,0.4,94.8,0,33.4,10,32.5,50,0.2,44.8,1.6
21/05/2015 14:00,50,10.716,7.896,50,3.102,18.33,50,0,38,3,12.4,0,2.8,1,0.8,90,0,33.4,9.4,38.8,50,0,48.4,1.6
21/05/2015 15:00,50,33.558,8.178,50,8.742,17.202,50,0,36.9,3.4,9.4,0,5.8,0.6,2.2,82.8,0,32.2,8.9,42.5,50,0,46.8,1.8
21/05/2015 16:00,50,49.35,8.46,50,10.152,16.356,50,0,39.9,3.6,10,0,8.2,0.4,4.6,82.4,0,34.6,11.5,45.1,50,0,42.6,1.8
21/05/2015 17:00,50,49.068,9.588,49.068,7.332,14.946,50,0,44.4,3.4,10.8,0,10.8,0.6,8.2,86,0,40.4,14.2,50,50,0.4,38.4,2
21/05/2015 18:00,50,47.094,11.562,45.12,5.076,12.69,49.914,0,47.6,3.8,8.4,0,13,0.8,12.4,84.4,0,44.4,14.8,50,50,1.8,35,2.2
21/05/2015 19:00,50,47.376,16.074,45.402,3.384,7.332,49.632,0,48.7,7.2,3.4,0,14.2,0.8,16.8,79,0,57.8,14.7,50,50,4.4,33.2,2.2
21/05/2015 20:00,50,47.658,18.894,50,2.256,3.666,50,0,49.1,10,2.2,0.4,15.6,1.2,20.2,73,0,74.4,15.8,50,50,5.8,31.4,2
21/05/2015 21:00,50,34.686,17.766,50,3.384,3.384,50,0,50,10.6,5.8,6.8,15.4,2.6,21.2,71.4,0,75.2,16.8,50,50,10.4,28.8,2
21/05/2015 22:00,50,24.252,12.126,50,2.256,5.64,50,0,50,8.4,16.4,36.6,14,5.2,18.4,75.2,0,72.2,14.5,50,50,15.4,26,2.8
21/05/2015 23:00,50,12.126,7.332,50,0.564,4.512,50,0,50,6,14.6,30.8,12.6,6.2,16.6,71.6,0,71.8,11,40.7,50,10,14.2,4.4
22/05/2015 00:00,50,0.564,5.64,50,2.256,11.28,50,0,31.3,6.6,4.4,2.2,9.6,5.8,15,53.4,0,56.8,10.3,50,49.8,2.2,6.4,5.8
22/05/2015 01:00,50,1.41,7.614,50,3.102,18.612,50,0,39.1,8.4,0.8,7.4,7.2,4.6,14.4,84,0,46.2,16,50,46.9,3.4,16.8,7.6
22/05/2015 02:00,50,4.23,13.818,50,5.358,26.79,50,0,50,10.6,0.4,12.8,6.2,2.4,14.8,84,0,56.8,17,50,50,6,39.8,10.8
22/05/2015 03:00,50,9.306,20.586,50,8.742,26.226,50,0,50,11.8,0,9.2,7.2,1,16.6,79.6,0,77.4,16.9,49.1,50,4,60.4,13.8
22/05/2015 04:00,50,12.69,22.56,50,14.382,23.406,50,0,50,11.4,0,4.4,10,0.4,19,80.2,0,100,16.6,50,50,1.8,73.6,16.4
22/05/2015 05:00,50,14.382,20.868,50,15.228,24.252,50,0,50,19.6,0,1.6,12.8,0.2,21.8,79.2,0,100,17.3,50,50,1,79.6,19.2
22/05/2015 06:00,50,15.228,17.202,50,14.664,28.482,50,0,50,31.2,0,0.4,14.6,0.2,23.6,78.4,0,100,17.8,50,50,1.2,78.2,20.2
