Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE
22/01/2015 02:00,116.5,60.3,67.3,15.8,45.3,22.5
22/01/2015 03:00,148.8,90.3,97.5,49.5,76,55.8
22/01/2015 04:00,166.3,108,112.5,77.8,97.3,81.8
22/01/2015 05:00,171.8,116.5,118.3,96,109.3,99.5
22/01/2015 06:00,167.3,116.8,114,100.5,110.5,104.8
22/01/2015 07:00,150,108.8,103,97.5,107.5,102
22/01/2015 08:00,121,92,83.3,86,96.5,93.5
22/01/2015 09:00,81.8,66.5,55,67.8,76,75
22/01/2015 10:00,29.5,33.5,20.3,41.8,50.5,52.3
22/01/2015 11:00,0,4.8,0.5,14.8,20.5,23.5
22/01/2015 12:00,0,0,0,0.3,0.8,2
22/01/2015 13:00,0,0,0,0,0,0
22/01/2015 14:00,0,0,0,0,0,0
22/01/2015 15:00,0,0,0,0,0,0
22/01/2015 16:00,0,0,0,0,0,0
22/01/2015 17:00,0,0,0,0,0,0
22/01/2015 18:00,0,0,0,0,0,0
22/01/2015 19:00,0,0,0,0,0,0
22/01/2015 20:00,0,0,0,0,0,0
22/01/2015 21:00,0,0,0,0,0,0
22/01/2015 22:00,0,0,0,0,0,0
22/01/2015 23:00,0,0,0,0,0,0
23/01/2015 00:00,0.8,0,1.5,0,1.3,0
23/01/2015 01:00,63.3,18,30.3,0,11.3,0.8
23/01/2015 02:00,112,51.8,64.8,18.3,43,22
23/01/2015 03:00,144.3,81.5,90.5,55.5,78.8,53.5
23/01/2015 04:00,161.8,100,103.3,86.8,101.5,81.5
23/01/2015 05:00,166,109.5,106.8,104.3,112.8,100
23/01/2015 06:00,160.3,110.3,104.5,111.8,116.3,105.3
23/01/2015 07:00,146,102.3,95,110,112,103.5
23/01/2015 08:00,118.8,86.5,76.5,100.5,100.5,94.5
23/01/2015 09:00,78.8,60.3,47.8,79.5,80.5,77.8
23/01/2015 10:00,28.8,28.5,16.3,51.5,52,52.8
23/01/2015 11:00,0,3.8,0.3,19,20.8,23.5
23/01/2015 12:00,0,0,0,0.3,0.8,2
23/01/2015 13:00,0,0,0,0,0,0
23/01/2015 14:00,0,0,0,0,0,0
23/01/2015 15:00,0,0,0,0,0,0
23/01/2015 16:00,0,0,0,0,0,0
23/01/2015 17:00,0,0,0,0,0,0
23/01/2015 18:00,0,0,0,0,0,0
23/01/2015 19:00,0,0,0,0,0,0
23/01/2015 20:00,0,0,0,0,0,0
23/01/2015 21:00,0,0,0,0,0,0
23/01/2015 22:00,0,0,0,0,0,0
23/01/2015 23:00,0,0,0,0,0,0
24/01/2015 00:00,0.5,0,1.3,0,0.8,0
24/01/2015 01:00,56.5,18,29.8,0.3,10.8,0.8
24/01/2015 02:00,110.3,55.5,66,25,42.8,22.3
24/01/2015 03:00,141.8,82.8,90.8,65.5,76.3,58.5
24/01/2015 04:00,161,101.5,106.5,95.3,97.8,86.8
24/01/2015 05:00,167.3,110.3,113.3,112.3,109.3,103
24/01/2015 06:00,160.8,108.8,110.8,115.8,112,107.5
24/01/2015 07:00,139,98,99.8,112.3,108.3,105.5
24/01/2015 08:00,105.3,78,80.8,97.3,96,95.8
24/01/2015 09:00,60.3,53.5,52,66.3,76,77
24/01/2015 10:00,19.3,25.3,18.5,38.8,48.5,52
24/01/2015 11:00,0,3,0.5,14.3,17.8,22.5
24/01/2015 12:00,0,0,0,0.3,0.8,2
24/01/2015 13:00,0,0,0,0,0,0
24/01/2015 14:00,0,0,0,0,0,0
24/01/2015 15:00,0,0,0,0,0,0
24/01/2015 16:00,0,0,0,0,0,0
24/01/2015 17:00,0,0,0,0,0,0
24/01/2015 18:00,0,0,0,0,0,0
24/01/2015 19:00,0,0,0,0,0,0
24/01/2015 20:00,0,0,0,0,0,0
24/01/2015 21:00,0,0,0,0,0,0
24/01/2015 22:00,0,0,0,0,0,0
24/01/2015 23:00,0,0,0,0,0,0
25/01/2015 00:00,1,0,1.5,0,0.5,0
25/01/2015 01:00,67.5,19.8,34.3,0.3,10.5,0.8
25/01/2015 02:00,114.8,55.5,71,25,44.8,19.5
25/01/2015 03:00,147,86,97,64.5,75,50.5
25/01/2015 04:00,165.8,104.3,112.5,93.5,96.5,74
25/01/2015 05:00,171.3,113.8,117.8,110.3,108.8,88.8
25/01/2015 06:00,165.8,113.3,111,118,112.5,95
25/01/2015 07:00,149,105,101.5,116.5,108.8,94.5
25/01/2015 08:00,118,88.3,83.3,106,97.5,85.5
25/01/2015 09:00,74.8,60.8,53.8,85.5,79.5,70
25/01/2015 10:00,25.3,29,19.8,57.3,53.8,47.3
25/01/2015 11:00,0,4,0.8,22.5,23.8,21.3
25/01/2015 12:00,0,0,0,0.8,1,2
25/01/2015 13:00,0,0,0,0,0,0
25/01/2015 14:00,0,0,0,0,0,0
25/01/2015 15:00,0,0,0,0,0,0
25/01/2015 16:00,0,0,0,0,0,0
25/01/2015 17:00,0,0,0,0,0,0
25/01/2015 18:00,0,0,0,0,0,0
25/01/2015 19:00,0,0,0,0,0,0
25/01/2015 20:00,0,0,0,0,0,0
25/01/2015 21:00,0,0,0,0,0,0
25/01/2015 22:00,0,0,0,0,0,0
25/01/2015 23:00,0,0,0,0,0,0
26/01/2015 00:00,0.8,0,1.5,0,1,0
26/01/2015 01:00,61.3,18,30.5,0,12,0.8
26/01/2015 02:00,110.3,52.8,68.8,25,47.3,25.3
26/01/2015 03:00,141.8,80.8,94.3,62,77.5,60.8
26/01/2015 04:00,159.8,99.5,109.3,90,100,86.5
26/01/2015 05:00,165.8,107.5,115.5,106.8,112,103
26/01/2015 06:00,161.3,104,110.3,116,115.3,109.3
26/01/2015 07:00,144.3,96,99.3,114,111.5,107
26/01/2015 08:00,115.3,79.3,79.5,103.3,100.5,96.5
26/01/2015 09:00,72.8,54.5,50.5,84.3,81.5,77.8
26/01/2015 10:00,24,25.8,17.5,56.8,54,54.5
26/01/2015 11:00,0,3.5,0.5,23,21.3,25.8
26/01/2015 12:00,0,0,0,0.8,0.8,2.5
26/01/2015 13:00,0,0,0,0,0,0
26/01/2015 14:00,0,0,0,0,0,0
26/01/2015 15:00,0,0,0,0,0,0
26/01/2015 16:00,0,0,0,0,0,0
26/01/2015 17:00,0,0,0,0,0,0
26/01/2015 18:00,0,0,0,0,0,0
26/01/2015 19:00,0,0,0,0,0,0
26/01/2015 20:00,0,0,0,0,0,0
26/01/2015 21:00,0,0,0,0,0,0
26/01/2015 22:00,0,0,0,0,0,0
26/01/2015 23:00,0,0,0,0,0,0
27/01/2015 00:00,0.5,0.3,2,0,0.8,0
27/01/2015 01:00,33.3,12.8,29.5,0.3,10.3,1
27/01/2015 02:00,86,43.5,62.3,26.8,46.3,31
27/01/2015 03:00,128,72.5,87,66.3,79.5,68.3
27/01/2015 04:00,150.3,92.5,102.8,97.5,101.8,95
27/01/2015 05:00,160,102.3,109,115.3,113.5,110.3
27/01/2015 06:00,159.5,104.3,102.8,123.3,118,114.3
27/01/2015 07:00,146.5,97.5,90,121.5,113.3,111.5
27/01/2015 08:00,118.3,81.3,71.5,110.8,100.5,101.8
27/01/2015 09:00,73.3,56.3,45.8,90,80.5,84.5
27/01/2015 10:00,26.8,27.5,16.8,61.3,52.8,60
27/01/2015 11:00,0,4.3,0.5,25.5,21.3,28.8
27/01/2015 12:00,0,0,0,0.8,1,3
27/01/2015 13:00,0,0,0,0,0,0
27/01/2015 14:00,0,0,0,0,0,0
27/01/2015 15:00,0,0,0,0,0,0
27/01/2015 16:00,0,0,0,0,0,0
27/01/2015 17:00,0,0,0,0,0,0
27/01/2015 18:00,0,0,0,0,0,0
27/01/2015 19:00,0,0,0,0,0,0
27/01/2015 20:00,0,0,0,0,0,0
27/01/2015 21:00,0,0,0,0,0,0
27/01/2015 22:00,0,0,0,0,0,0
27/01/2015 23:00,0,0,0,0,0,0
28/01/2015 00:00,0.5,0,1.5,0,1.3,0
28/01/2015 01:00,41.8,17,31,0.3,13,1.3
28/01/2015 02:00,88.8,52.3,66.8,31.3,48.5,33.5
28/01/2015 03:00,134.8,81.8,93.5,70.8,82.3,70
28/01/2015 04:00,151,101,107.5,100.5,103.3,95.3
28/01/2015 05:00,144.5,110.3,112,118,114.8,111.5
28/01/2015 06:00,128,107,105,123.8,118,118.8
28/01/2015 07:00,115.8,99.8,96,122,114.3,118
28/01/2015 08:00,98.3,84,76.5,111,102.5,107.8
28/01/2015 09:00,71.8,59,47.8,90,82.3,89.3
28/01/2015 10:00,29.3,28.5,17,61,53.8,62.3
28/01/2015 11:00,0.3,4,0.5,24.5,22,29.8
28/01/2015 12:00,0,0,0,0.8,1,3
28/01/2015 13:00,0,0,0,0,0,0
28/01/2015 14:00,0,0,0,0,0,0
28/01/2015 15:00,0,0,0,0,0,0
28/01/2015 16:00,0,0,0,0,0,0
28/01/2015 17:00,0,0,0,0,0,0
28/01/2015 18:00,0,0,0,0,0,0
28/01/2015 19:00,0,0,0,0,0,0
28/01/2015 20:00,0,0,0,0,0,0
28/01/2015 21:00,0,0,0,0,0,0
28/01/2015 22:00,0,0,0,0,0,0
28/01/2015 23:00,0,0,0,0,0,0
29/01/2015 00:00,1.8,0,2,0,0.8,0
29/01/2015 01:00,70.8,14,31.3,0.3,10.3,1.3
29/01/2015 02:00,120.3,45,64.8,32.5,44,36.8
29/01/2015 03:00,150.5,72.3,89.8,72.8,77,74
29/01/2015 04:00,167.5,90,105.5,101.5,99.3,99.8
29/01/2015 05:00,173.3,99.8,111.8,118,111.3,115.3
29/01/2015 06:00,169.5,101.5,108.3,125,113.5,120.8
29/01/2015 07:00,151.5,96,97,123.5,108,119.3
29/01/2015 08:00,123.8,81.3,77,112.5,96,109.8
29/01/2015 09:00,80.3,54.5,46.3,92.5,75.8,90.8
29/01/2015 10:00,28,24.3,15.8,63.8,47.3,64
29/01/2015 11:00,0,3.5,0.5,27.3,17,30.8
29/01/2015 12:00,0,0,0,1.3,0.8,3
29/01/2015 13:00,0,0,0,0,0,0
29/01/2015 14:00,0,0,0,0,0,0
29/01/2015 15:00,0,0,0,0,0,0
29/01/2015 16:00,0,0,0,0,0,0
29/01/2015 17:00,0,0,0,0,0,0
29/01/2015 18:00,0,0,0,0,0,0
29/01/2015 19:00,0,0,0,0,0,0
29/01/2015 20:00,0,0,0,0,0,0
29/01/2015 21:00,0,0,0,0,0,0
29/01/2015 22:00,0,0,0,0,0,0
29/01/2015 23:00,0,0,0,0,0,0
30/01/2015 00:00,1.5,0,1.5,0,0.8,0
30/01/2015 01:00,71.3,15.5,26.8,0.3,9.8,1.5
30/01/2015 02:00,119,49,60.3,38.3,42.8,38
30/01/2015 03:00,150.8,79,85.5,78,76,75
30/01/2015 04:00,167.8,99.5,102.3,105.3,97.8,100.5
30/01/2015 05:00,170.8,109.8,110.5,120,109.5,115.5
30/01/2015 06:00,168,110.3,111.5,126,111.5,121
30/01/2015 07:00,146.5,103.3,101.3,123.8,105.5,119.5
30/01/2015 08:00,112,87.5,81.5,113,91.8,110
30/01/2015 09:00,65,63.3,53.3,93.8,70.8,92.3
30/01/2015 10:00,19.5,31.3,19.8,64.8,45.3,66
30/01/2015 11:00,0,4.3,0.8,28,17.5,32
30/01/2015 12:00,0,0,0,1.3,0.8,3.3
30/01/2015 13:00,0,0,0,0,0,0
30/01/2015 14:00,0,0,0,0,0,0
30/01/2015 15:00,0,0,0,0,0,0
30/01/2015 16:00,0,0,0,0,0,0
30/01/2015 17:00,0,0,0,0,0,0
30/01/2015 18:00,0,0,0,0,0,0
30/01/2015 19:00,0,0,0,0,0,0
30/01/2015 20:00,0,0,0,0,0,0
30/01/2015 21:00,0,0,0,0,0,0
30/01/2015 22:00,0,0,0,0,0,0
30/01/2015 23:00,0,0,0,0,0,0
31/01/2015 00:00,2.3,0,1.3,0,0.8,0
31/01/2015 01:00,74.8,26.3,30.5,0.3,12,2
31/01/2015 02:00,120.8,65.5,69,32.5,49,40
31/01/2015 03:00,153.8,92.3,98.3,72.8,80.5,76.5
31/01/2015 04:00,170.5,110.5,113.5,101,101.5,101.8
31/01/2015 05:00,174.3,119.5,119.8,116.5,113.8,116
31/01/2015 06:00,168.3,119.3,117.5,124,117,122
31/01/2015 07:00,147.5,111.3,106.5,121.8,113,120.5
31/01/2015 08:00,111.8,94.8,86.5,111.5,101.8,111
31/01/2015 09:00,60.3,67.8,56,89.5,81.8,92
31/01/2015 10:00,21.5,35,21.3,60.8,54.5,65.5
31/01/2015 11:00,0.3,5.8,0.8,25,22.8,31.8
31/01/2015 12:00,0,0,0,1,1,3.3
31/01/2015 13:00,0,0,0,0,0,0
31/01/2015 14:00,0,0,0,0,0,0
31/01/2015 15:00,0,0,0,0,0,0
31/01/2015 16:00,0,0,0,0,0,0
31/01/2015 17:00,0,0,0,0,0,0
31/01/2015 18:00,0,0,0,0,0,0
31/01/2015 19:00,0,0,0,0,0,0
31/01/2015 20:00,0,0,0,0,0,0
31/01/2015 21:00,0,0,0,0,0,0
31/01/2015 22:00,0,0,0,0,0,0
31/01/2015 23:00,0,0,0,0,0,0
01/02/2015 0:00,1.8,0,2,0,0.8,0
01/02/2015 1:00,69,24.8,33,0.3,12,2
01/02/2015 2:00,117,63.3,69,24.3,47.5,37
01/02/2015 3:00,148.8,92.8,95.5,63.8,79.5,73
01/02/2015 4:00,167.8,111,110.8,92.8,102,98.3
01/02/2015 5:00,170.5,119.5,117,108.8,114.5,113.3
01/02/2015 6:00,161.8,118,112.5,113.8,118,119
01/02/2015 7:00,134.5,110,101.8,110.8,114.3,117.5
01/02/2015 8:00,95.5,93.3,81,98.8,102.8,108
01/02/2015 9:00,60.3,66.3,50.5,78.5,83,91.5
01/02/2015 10:00,22,34.5,18.5,50,55,65.3
01/02/2015 11:00,0.3,6,0.8,19.8,22.8,31.3
01/02/2015 12:00,0,0,0,0.8,1.3,3
01/02/2015 13:00,0,0,0,0,0,0
01/02/2015 14:00,0,0,0,0,0,0
01/02/2015 15:00,0,0,0,0,0,0
01/02/2015 16:00,0,0,0,0,0,0
01/02/2015 17:00,0,0,0,0,0,0
01/02/2015 18:00,0,0,0,0,0,0
01/02/2015 19:00,0,0,0,0,0,0
01/02/2015 20:00,0,0,0,0,0,0
01/02/2015 21:00,0,0,0,0,0,0
01/02/2015 22:00,0,0,0,0,0,0
01/02/2015 23:00,0,0,0,0,0,0
02/02/2015 0:00,2.8,0,2.5,0,0.8,0
02/02/2015 1:00,73,22.5,33,0.3,11.3,2
02/02/2015 2:00,118.8,60.8,68.3,16.5,47.8,34
02/02/2015 3:00,152,89.8,93.8,43,80.5,70
02/02/2015 4:00,169.8,107.8,109,66,102.5,95.8
02/02/2015 5:00,174.5,116.5,115.3,81.5,114.8,111
02/02/2015 6:00,170,117.3,114.8,93.3,118.3,118
02/02/2015 7:00,151.3,109.3,103.5,95,114.5,116.5
02/02/2015 8:00,119,92.8,83.5,85.8,102.8,107.3
02/02/2015 9:00,76.3,67.5,54.5,66,82,87.8
02/02/2015 10:00,29,35,21.3,42.5,54,61.3
02/02/2015 11:00,0.3,5.8,0.8,16.3,22,28.5
02/02/2015 12:00,0,0,0,0.5,1.3,2.8
02/02/2015 13:00,0,0,0,0,0,0
02/02/2015 14:00,0,0,0,0,0,0
02/02/2015 15:00,0,0,0,0,0,0
02/02/2015 16:00,0,0,0,0,0,0
02/02/2015 17:00,0,0,0,0,0,0
02/02/2015 18:00,0,0,0,0,0,0
02/02/2015 19:00,0,0,0,0,0,0
02/02/2015 20:00,0,0,0,0,0,0
02/02/2015 21:00,0,0,0,0,0,0
02/02/2015 22:00,0,0,0,0,0,0
02/02/2015 23:00,0,0,0,0,0,0
03/02/2015 0:00,2.8,0,2.8,0,0.8,0
03/02/2015 1:00,71.8,24.8,36.8,0.3,10.5,1.8
03/02/2015 2:00,117.3,62.8,72.3,24.8,44.8,31.5
03/02/2015 3:00,148.8,91.5,97.8,62.8,76,68
03/02/2015 4:00,167.3,108.8,112.3,92.3,97,94
03/02/2015 5:00,172.5,117,118.3,110,109.5,109.5
03/02/2015 6:00,168.8,118,117.3,119,113.5,113.5
03/02/2015 7:00,153.3,109.8,106.5,117.5,111.3,112.5
03/02/2015 8:00,123.5,93,87.3,107.5,100.8,103.3
03/02/2015 9:00,84.3,66.8,58,87.8,82.3,86.5
03/02/2015 10:00,34.5,34.3,23.5,60.5,54.5,60.3
03/02/2015 11:00,0.5,5.5,1,26.3,22.5,28
03/02/2015 12:00,0,0,0,1.3,1.3,2.8
03/02/2015 13:00,0,0,0,0,0,0
03/02/2015 14:00,0,0,0,0,0,0
03/02/2015 15:00,0,0,0,0,0,0
03/02/2015 16:00,0,0,0,0,0,0
03/02/2015 17:00,0,0,0,0,0,0
03/02/2015 18:00,0,0,0,0,0,0
03/02/2015 19:00,0,0,0,0,0,0
03/02/2015 20:00,0,0,0,0,0,0
03/02/2015 21:00,0,0,0,0,0,0
03/02/2015 22:00,0,0,0,0,0,0
03/02/2015 23:00,0,0,0,0,0,0
04/02/2015 0:00,3,0,2.8,0,1,0
04/02/2015 1:00,71,22,34,0.3,10.8,2
04/02/2015 2:00,117.5,58.5,68.3,33,43.3,33.3
04/02/2015 3:00,147.5,87.8,94.5,73.5,71.8,70
04/02/2015 4:00,163,105.5,110.3,101.3,89.3,95.8
04/02/2015 5:00,167.5,113.8,116.5,117.5,97.5,111
04/02/2015 6:00,164,113,113,125.3,98,118.3
04/02/2015 7:00,145.8,105.5,102,123.5,93.3,117
04/02/2015 8:00,113.3,89.3,82.8,113.3,83,107.5
04/02/2015 9:00,75.3,64,55,91.5,66.3,89.8
04/02/2015 10:00,26.8,32.3,21.5,63.3,43,63.8
04/02/2015 11:00,0.3,5,1,27.5,17,30.8
04/02/2015 12:00,0,0,0,1.3,1,3.5
04/02/2015 13:00,0,0,0,0,0,0
04/02/2015 14:00,0,0,0,0,0,0
04/02/2015 15:00,0,0,0,0,0,0
04/02/2015 16:00,0,0,0,0,0,0
04/02/2015 17:00,0,0,0,0,0,0
04/02/2015 18:00,0,0,0,0,0,0
04/02/2015 19:00,0,0,0,0,0,0
04/02/2015 20:00,0,0,0,0,0,0
04/02/2015 21:00,0,0,0,0,0,0
04/02/2015 22:00,0,0,0,0,0,0
04/02/2015 23:00,0,0,0,0,0,0
05/02/2015 0:00,2.8,0,2,0,1,0
05/02/2015 1:00,68,17.5,30.3,0.8,12.5,1.5
05/02/2015 2:00,114.5,51.5,64.8,35.3,45.8,33
05/02/2015 3:00,147,81.5,91.3,76.5,76,68.8
05/02/2015 4:00,166,100.5,106.8,104.3,96.5,93.3
05/02/2015 5:00,170.3,110.3,113,119.8,108.3,108.3
05/02/2015 6:00,166.5,110.3,107.8,127.3,110.5,113.3
05/02/2015 7:00,146.3,102.5,96,125.3,105.3,112
05/02/2015 8:00,116.8,86.5,76,114.8,91,102.8
05/02/2015 9:00,68,59.5,48.5,94.3,67.8,84.5
05/02/2015 10:00,23.5,29.8,18,65.8,42,58.8
05/02/2015 11:00,0.3,5.3,0.8,29.3,16.5,27.5
05/02/2015 12:00,0,0,0,1.5,0.8,3
05/02/2015 13:00,0,0,0,0,0,0
05/02/2015 14:00,0,0,0,0,0,0
05/02/2015 15:00,0,0,0,0,0,0
05/02/2015 16:00,0,0,0,0,0,0
05/02/2015 17:00,0,0,0,0,0,0
05/02/2015 18:00,0,0,0,0,0,0
05/02/2015 19:00,0,0,0,0,0,0
05/02/2015 20:00,0,0,0,0,0,0
05/02/2015 21:00,0,0,0,0,0,0
05/02/2015 22:00,0,0,0,0,0,0
05/02/2015 23:00,0,0,0,0,0,0
06/02/2015 0:00,2.5,0,1.8,0,0.8,0
06/02/2015 1:00,61.5,20.8,30.5,0.5,10.8,1.5
06/02/2015 2:00,108,56,66.8,33,40,29.8
06/02/2015 3:00,141,86.3,93.5,72,68.3,65
06/02/2015 4:00,159.8,105.5,109.3,99.5,89.8,90.8
06/02/2015 5:00,164.8,113.3,116.3,115.3,100,105.8
06/02/2015 6:00,161.8,109.8,112,122.5,103.8,111.5
06/02/2015 7:00,143.3,102,101,120.8,100.5,109.3
06/02/2015 8:00,114,83.8,81.3,110.5,88.8,99.8
06/02/2015 9:00,71.3,59.5,52.3,91.8,70.5,82.8
06/02/2015 10:00,25,29.5,19.5,64,46,57.8
06/02/2015 11:00,0.3,5,0.8,28.8,19.3,28
06/02/2015 12:00,0,0,0,1.8,1.3,3.5
06/02/2015 13:00,0,0,0,0,0,0
06/02/2015 14:00,0,0,0,0,0,0
06/02/2015 15:00,0,0,0,0,0,0
06/02/2015 16:00,0,0,0,0,0,0
06/02/2015 17:00,0,0,0,0,0,0
06/02/2015 18:00,0,0,0,0,0,0
06/02/2015 19:00,0,0,0,0,0,0
06/02/2015 20:00,0,0,0,0,0,0
06/02/2015 21:00,0,0,0,0,0,0
06/02/2015 22:00,0,0,0,0,0,0
06/02/2015 23:00,0,0,0,0,0,0
07/02/2015 0:00,1.5,0,2.3,0,1,0
07/02/2015 1:00,51.5,18.8,29.5,0.3,10.8,1.5
07/02/2015 2:00,100.8,52.3,63.5,29.3,39.5,31
07/02/2015 3:00,143.3,77.3,92,65.3,70,66
07/02/2015 4:00,164,92.5,108.8,92.8,92,92.3
07/02/2015 5:00,169,99.8,113.8,107.3,103.5,107.5
07/02/2015 6:00,161.8,99.8,108.8,113.8,106,114
07/02/2015 7:00,140.8,92,96.5,111.5,102,112
07/02/2015 8:00,105.8,75,77.3,100.8,91,101.5
07/02/2015 9:00,66,51,51.3,76,72.8,81.8
07/02/2015 10:00,24,24.8,20.3,40.8,48.3,56
07/02/2015 11:00,0.3,3.8,1,15.5,21,26.5
07/02/2015 12:00,0,0,0,1,1.3,3.3
07/02/2015 13:00,0,0,0,0,0,0
07/02/2015 14:00,0,0,0,0,0,0
07/02/2015 15:00,0,0,0,0,0,0
07/02/2015 16:00,0,0,0,0,0,0
07/02/2015 17:00,0,0,0,0,0,0
07/02/2015 18:00,0,0,0,0,0,0
07/02/2015 19:00,0,0,0,0,0,0
07/02/2015 20:00,0,0,0,0,0,0
07/02/2015 21:00,0,0,0,0,0,0
07/02/2015 22:00,0,0,0,0,0,0
07/02/2015 23:00,0,0,0,0,0,0
08/02/2015 0:00,2.8,0,1.3,0,1,0
08/02/2015 1:00,58.8,15.8,22,0.3,10.5,1.8
08/02/2015 2:00,107.8,46.5,53.5,24,41.8,34.8
08/02/2015 3:00,145.3,72.5,80.8,60.8,72.8,71
08/02/2015 4:00,166,88.5,100.3,90,96,96.8
08/02/2015 5:00,172,95.3,109,107.5,109.3,112
08/02/2015 6:00,167.8,95.8,105.3,113.5,114.3,117.8
08/02/2015 7:00,151.8,90,95,112.5,109.8,116.8
08/02/2015 8:00,121.5,76.8,76,102.5,96.8,107.8
08/02/2015 9:00,78,52.3,48.3,86,74.5,90.5
08/02/2015 10:00,31,25.3,18.5,58.8,47.3,62.8
08/02/2015 11:00,0.5,3.8,1,25.3,19.5,30.3
08/02/2015 12:00,0,0,0,1.5,1.3,3.8
08/02/2015 13:00,0,0,0,0,0,0
08/02/2015 14:00,0,0,0,0,0,0
08/02/2015 15:00,0,0,0,0,0,0
08/02/2015 16:00,0,0,0,0,0,0
08/02/2015 17:00,0,0,0,0,0,0
08/02/2015 18:00,0,0,0,0,0,0
08/02/2015 19:00,0,0,0,0,0,0
08/02/2015 20:00,0,0,0,0,0,0
08/02/2015 21:00,0,0,0,0,0,0
08/02/2015 22:00,0,0,0,0,0,0
08/02/2015 23:00,0,0,0,0,0,0
09/02/2015 0:00,3,0,1.8,0,1,0
09/02/2015 1:00,64.3,13,26.8,0.3,12,1.5
09/02/2015 2:00,109.8,39.3,59.3,32.5,42.8,32
09/02/2015 3:00,140.5,63.8,78.8,71.8,71.8,67.8
09/02/2015 4:00,158.8,83.3,93.3,99,92,93.5
09/02/2015 5:00,160.8,96.5,95.5,114.8,105.5,108.8
09/02/2015 6:00,150.8,97.5,89.5,123.5,111,117.5
09/02/2015 7:00,130.5,89,75.8,121.5,108.5,116.8
09/02/2015 8:00,103.3,73.3,61.3,111.5,98,108
09/02/2015 9:00,64.3,51.5,41.3,90,79.5,89
09/02/2015 10:00,22.8,25.3,16.8,62,52.8,62.8
09/02/2015 11:00,0.5,4,1,27.3,22.5,30.8
09/02/2015 12:00,0,0,0,1.5,1.3,4
09/02/2015 13:00,0,0,0,0,0,0
09/02/2015 14:00,0,0,0,0,0,0
09/02/2015 15:00,0,0,0,0,0,0
09/02/2015 16:00,0,0,0,0,0,0
09/02/2015 17:00,0,0,0,0,0,0
09/02/2015 18:00,0,0,0,0,0,0
09/02/2015 19:00,0,0,0,0,0,0
09/02/2015 20:00,0,0,0,0,0,0
09/02/2015 21:00,0,0,0,0,0,0
09/02/2015 22:00,0,0,0,0,0,0
09/02/2015 23:00,0,0,0,0,0,0
10/02/2015 0:00,3.3,0,1.3,0,0.5,0
10/02/2015 1:00,63.3,16.3,23.8,0.8,7.8,1.5
10/02/2015 2:00,113.8,44,57.8,32.3,35.5,32.5
10/02/2015 3:00,148,70.3,82.8,71,62.8,68.8
10/02/2015 4:00,166,89.3,99.5,98.3,83,94.3
10/02/2015 5:00,168,99.8,107,114.8,96.3,109.8
10/02/2015 6:00,161.8,101,102,121.3,101.5,114.8
10/02/2015 7:00,145.5,92.8,88.8,120.3,98.5,113.8
10/02/2015 8:00,117.5,77.8,68.3,110.5,87.3,104.3
10/02/2015 9:00,75,52.5,43.5,90.5,67.5,87
10/02/2015 10:00,29.5,26.5,16.8,61.8,42,60.5
10/02/2015 11:00,0.8,4.3,1.3,26.8,17,28.5
10/02/2015 12:00,0,0,0,1.8,1,3.5
10/02/2015 13:00,0,0,0,0,0,0
10/02/2015 14:00,0,0,0,0,0,0
10/02/2015 15:00,0,0,0,0,0,0
10/02/2015 16:00,0,0,0,0,0,0
10/02/2015 17:00,0,0,0,0,0,0
10/02/2015 18:00,0,0,0,0,0,0
10/02/2015 19:00,0,0,0,0,0,0
10/02/2015 20:00,0,0,0,0,0,0
10/02/2015 21:00,0,0,0,0,0,0
10/02/2015 22:00,0,0,0,0,0,0
10/02/2015 23:00,0,0,0,0,0,0
11/02/2015 0:00,3.3,0.3,1.5,0,1.3,0
11/02/2015 1:00,63.5,23.8,28,0.8,11.3,2
11/02/2015 2:00,110.3,56.8,59.3,33,42.3,31
11/02/2015 3:00,138.5,82.8,82.5,71.3,72.8,66.3
11/02/2015 4:00,154.3,100.5,97.3,99.8,95.8,93.8
11/02/2015 5:00,157.5,109.3,102.8,116,108.8,110
11/02/2015 6:00,153.5,107.5,99,124.3,112.3,119
11/02/2015 7:00,128,100.5,89.5,122.5,108.3,116.3
11/02/2015 8:00,98.8,85,71.5,111.8,97,105.3
11/02/2015 9:00,59,61,47.8,92.8,77.5,87.8
11/02/2015 10:00,21.8,32,20.8,65.5,52,62.3
11/02/2015 11:00,0.5,5.8,1.5,30.3,22.8,31.3
11/02/2015 12:00,0,0,0,2.5,1.5,4.3
11/02/2015 13:00,0,0,0,0,0,0
11/02/2015 14:00,0,0,0,0,0,0
11/02/2015 15:00,0,0,0,0,0,0
11/02/2015 16:00,0,0,0,0,0,0
11/02/2015 17:00,0,0,0,0,0,0
11/02/2015 18:00,0,0,0,0,0,0
11/02/2015 19:00,0,0,0,0,0,0
11/02/2015 20:00,0,0,0,0,0,0
11/02/2015 21:00,0,0,0,0,0,0
11/02/2015 22:00,0,0,0,0,0,0
11/02/2015 23:00,0,0,0,0,0,0
12/02/2015 0:00,1.8,0.3,1.8,0,0.8,0
12/02/2015 1:00,39,18.5,28.8,0.8,12.5,2.3
12/02/2015 2:00,90.3,51.3,63.8,38.5,48.5,38.3
12/02/2015 3:00,131.8,79.8,89.8,76.8,80,74
12/02/2015 4:00,149,99,103.3,102.5,101,98.8
