Datetime,AS-IDN-AC,AS-IDN-BA,AS-IDN-BB,AS-IDN-BE,AS-IDN-BT,AS-IDN-GO,AS-IDN-JA,AS-IDN-JB,AS-IDN-JI,AS-IDN-JK,AS-IDN-JT,AS-IDN-KB,AS-IDN-KI,AS-IDN-KR,AS-IDN-KS,AS-IDN-KT,AS-IDN-KU,AS-IDN-LA,AS-IDN-MA,AS-IDN-MU,AS-IDN-NB,AS-IDN-NT,AS-IDN-PA,AS-IDN-PB,AS-IDN-RI,AS-IDN-SA,AS-IDN-SB,AS-IDN-SG,AS-IDN-SN,AS-IDN-SS,AS-IDN-ST,AS-IDN-SU,AS-IDN-YO,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-CE,AS-MMR-NO,AS-MMR-SO,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-ME,AS-VNM-NC,AS-VNM-NE,AS-VNM-NW,AS-VNM-RR,AS-VNM-SC,AS-VNM-SE,AS-BRN-XX,AS-KHM-XX,AS-SGP-XX
18/09/2015 18:00,5.64,30.832,70.312,0,6.392,18.612,2.82,22.184,19.176,7.144,7.896,27.072,9.588,37.788,16.544,2.82,0.188,9.964,1.692,0,17.108,5.264,0.188,3.76,6.392,7.332,0.376,0.376,6.768,9.776,0.564,4.7,28.952,5.8,3.5,22,6.2,0.5,28,13.2,2.7,2.2,0.1,23.2,20.8,28.8,25.5,25.1,28.3,29.6,96.8,17.7,12.9,27.4,19,0.4,0,2.2,37.7,46.9,1.1,1.6,17.7
18/09/2015 19:00,4.888,26.696,74.636,0.188,7.896,21.808,6.392,36.472,24.252,10.152,13.912,26.508,7.144,41.548,21.808,5.452,0.188,10.904,1.692,0,17.296,6.58,0,5.828,7.144,7.332,0.376,0.188,7.332,7.708,0.94,6.392,40.044,10.1,3.8,22.3,3.6,0,26.1,16.3,1.7,2.3,0,23.1,18.5,27.8,14.7,26.6,25.1,29.2,97.4,16.2,14.7,28.7,19.9,0.2,0,2.5,36.8,42.8,0.5,0.5,15.8
18/09/2015 20:00,3.76,26.132,81.028,0,11.468,25.192,9.588,48.128,30.832,14.1,25.004,22.748,6.392,45.684,21.996,10.904,0.188,12.596,2.068,0,20.68,7.332,0,7.708,7.144,7.52,0.188,0.188,7.708,12.596,1.88,6.204,55.836,12.5,2.8,23.1,1,0,25.1,17.8,2.5,2.9,0,16.3,15.5,25.9,8,25.5,22,29.4,98.3,16,17.6,30.2,23.3,0.2,0,2.2,34.6,40.7,0.1,0.6,14
18/09/2015 21:00,1.504,27.824,87.608,0,12.22,27.636,13.348,53.392,31.584,12.972,35.156,19.176,4.7,47.94,25.004,12.784,0,13.912,3.196,0,21.432,6.956,0,8.836,7.332,8.46,0,0,6.956,18.048,3.196,5.828,64.108,13.3,1.7,20.3,0.3,0,24.9,15,3.9,3,0,9.1,12,24.8,14.2,22.3,18,27.6,98.6,14.9,21,29.6,24.8,0.1,0,1.1,36.4,37.9,0,0.6,12
18/09/2015 22:00,0.188,28.952,87.232,0.188,12.784,26.884,17.484,51.888,29.704,11.468,36.284,21.62,2.82,52.264,22.184,13.348,0,11.844,6.392,0.188,19.176,6.016,0,6.58,8.084,8.648,0,0,4.888,22.748,4.136,5.64,59.596,12.9,1.2,18.1,0.1,0,25.3,11.1,3.8,2.8,0,4.1,9.4,23.7,12.4,22.3,13.8,21.7,98.7,15.3,20.2,33.6,24.9,0.1,0,0.2,35.2,34.9,0,0.7,10.6
18/09/2015 23:00,0,29.14,83.472,0.376,12.784,23.5,17.484,39.104,26.508,11.468,36.096,6.956,0.564,58.468,10.152,3.572,0,8.648,2.632,0.188,19.552,3.196,0.188,0.188,9.4,8.648,0,0,5.076,22.748,3.384,6.768,61.664,9.1,0.8,8.9,0.2,0.2,26.3,6.5,3.1,2.9,0,2.8,8.9,22.4,4.7,21.7,11.2,14.7,98,16.5,13.3,43.3,16.4,0,0,0,29.6,31.1,0,1.1,10.3
19/09/2015 00:00,0,25.192,83.472,1.128,18.424,21.808,12.596,44.744,25.004,16.92,37.788,8.836,0.188,60.536,19.364,9.588,0.188,9.4,2.068,0,19.176,2.068,0.94,0,5.452,6.956,0,0,6.58,23.124,4.512,4.7,70.312,0.8,0.5,5.8,1.5,0.1,18.1,3.5,4.5,1.2,0,0,7,23.3,2.2,24.8,7.6,9.5,95.5,15.8,12,48.4,10.9,0,0,0,27.5,27.4,0,4.6,9
19/09/2015 01:00,0.188,18.236,90.804,2.82,17.484,19.928,32.524,44.556,17.484,17.484,27.448,23.312,0.376,65.424,13.536,13.536,0.564,14.288,3.384,0,13.536,3.76,1.128,0.188,1.128,3.76,0.564,0.188,7.708,36.096,4.324,1.128,63.168,0,0.9,7.4,9.4,0,9.9,1.5,7.6,0.7,0,0,6.9,24.9,3,28.6,15.5,13.5,87.5,10.2,25.2,47.3,9.1,0,0,0,30.5,29.6,0.2,16.4,8.3
19/09/2015 02:00,0.752,12.22,97.948,3.008,10.716,18.988,34.216,33.276,12.032,15.792,19.552,27.072,0.752,72.944,7.144,11.468,1.504,19.74,4.512,0,9.588,6.392,0.376,0.376,4.888,1.88,0.94,0.564,9.588,37.412,3.384,0,58.468,0,0.7,4.7,15.4,4.3,15,0.5,3.5,0.1,0.1,0.7,6.2,26.9,5.5,32,23.7,13.3,70.8,12.5,31.4,53.8,2.4,0,0,0,25.1,34.7,0.6,27.5,8.3
19/09/2015 03:00,0.564,6.768,100,3.196,5.452,15.416,31.208,23.124,9.964,14.1,15.792,25.756,1.692,77.268,4.512,9.964,5.452,26.32,4.7,0,8.836,8.836,0.188,0.94,6.956,0.564,0.188,1.316,12.032,34.78,2.256,0,62.604,0,0.8,2,16.3,7.4,24.1,0.1,1.5,0,0.2,1.7,5,28.4,7,33.7,24.1,11.1,55.5,15.8,34.1,58.6,0.3,0,0,0,16.8,45.4,2,38.8,7.7
19/09/2015 04:00,0.188,3.572,100,3.196,2.068,9.964,27.26,15.416,9.964,9.212,15.792,21.996,2.632,78.772,3.384,9.4,10.152,33.464,4.136,0,10.152,11.092,0.376,1.692,7.708,0,0,2.444,13.912,29.704,2.632,0,74.26,0.1,1,0.7,15.2,9.1,30.2,0.1,0.8,0,0.7,4,4.5,30.8,6.5,33.4,22.1,8.4,46.4,20.2,34.4,61.3,0.5,0,0,0,9.4,55.6,5.4,44.9,7.6
19/09/2015 05:00,0.564,2.068,100,2.444,0.752,6.392,21.808,11.468,11.092,5.076,18.612,17.672,2.82,79.336,2.82,8.648,13.16,39.48,4.136,0.188,12.972,12.22,1.504,3.008,8.272,0,0,4.324,16.544,24.816,4.888,0,90.052,0.5,1.6,0.2,14.7,11.5,37,0.1,0.4,0,0.5,5.8,3.9,32.8,5.6,32.5,19.6,5.7,43.1,26.4,31.6,65,2.3,0,0,0,5.5,61.1,10.2,47.9,6.8
19/09/2015 06:00,2.632,2.256,95.692,2.068,0.564,4.888,16.356,10.34,13.536,3.384,21.244,13.912,2.256,77.268,2.82,8.084,16.168,45.308,4.136,0.564,15.792,11.28,2.632,2.256,7.144,0,0,6.204,19.552,20.868,7.144,0,100,1.4,2.4,0.1,16,15.1,42.9,0.1,0.3,0.1,0.1,8.3,3.3,32.4,5,31.2,16.7,3.6,37.5,30.3,27.8,69.5,5.1,0,0,0,3.3,64.9,15.7,47.6,5.9
19/09/2015 07:00,5.264,3.948,89.112,2.632,1.316,5.264,13.16,10.152,16.732,3.196,24.252,7.708,1.504,72.004,3.572,7.708,16.544,53.768,4.324,1.692,16.732,8.272,3.196,1.692,3.948,0,0,6.768,21.056,16.92,8.272,0,100,3.1,3.4,0.1,19.3,17,45.7,0.2,0.1,0.6,0,10.6,2.4,27.8,4.4,29.5,14.8,2.7,32.5,29.1,22.7,71.4,6.8,0,0,0,2.6,69.5,17.4,44,4.6
19/09/2015 08:00,6.016,8.836,85.352,3.948,3.76,5.64,11.468,11.844,21.244,3.572,27.448,1.128,0.564,63.356,4.888,7.332,9.4,59.972,3.008,5.264,15.416,5.64,14.664,2.632,3.384,0.376,0.376,4.7,18.988,14.1,5.452,0,100,5.3,3.4,0.6,25.1,16.2,43.6,0.2,0.2,1.5,0,8.4,2,24.5,4.8,26.4,14.2,2.6,30,23.8,15.1,71,7.7,0.2,0,0.1,3.3,70.1,17.9,38.1,3.5
19/09/2015 09:00,4.512,15.228,86.668,5.452,8.46,7.332,11.28,18.236,28.952,7.52,31.584,0.94,0.188,54.896,7.708,13.348,7.708,75.576,3.008,8.084,9.964,2.82,29.14,5.452,5.828,3.572,0.376,3.76,18.988,17.108,2.82,0,100,5.4,2,0.7,30.2,11.5,36.7,0.1,0.4,2.1,0,7.9,1.4,21,5.7,23.3,17.7,3.3,29.1,18.3,8.4,67.4,6.9,0.6,0,0.3,2.6,65,16.7,27.2,2.6
19/09/2015 10:00,2.82,20.304,90.992,6.204,15.416,9.4,13.348,27.072,34.968,15.792,26.132,0.564,1.88,52.828,15.604,31.584,15.604,90.428,4.136,10.904,3.948,1.128,21.808,4.888,8.46,4.7,0.564,6.768,20.68,30.644,3.76,0,100,4.1,1.5,0.6,33,8.1,28.5,0,0.2,1.6,0.1,8.9,0.6,20.2,7.1,22.2,20.2,6.9,26.2,15,6.1,62.6,6.1,1.2,0.2,1,2.2,60.6,16.3,17.9,2.2
19/09/2015 11:00,3.948,22.56,94.564,6.58,19.364,10.152,17.484,31.772,32.148,14.664,19.552,0,5.452,53.768,29.328,57.34,20.868,70.312,3.76,11.656,4.324,0.94,20.868,2.632,21.432,4.888,0.564,9.776,19.176,54.332,5.64,0,85.352,4.4,2.8,1.6,33.4,8.9,28.5,0,0,0.8,0.1,16.3,1,21,7.5,20.9,24.9,17.6,21.4,13.5,6.1,60.4,6,2.4,0.2,5.3,1.4,59.9,15.2,16.8,3.2
19/09/2015 12:00,4.136,21.62,94,6.768,18.988,11.092,20.304,33.464,29.328,6.768,25.568,0,12.22,56.024,31.02,56.212,18.424,50.572,3.572,10.152,4.7,0.376,20.868,0.564,31.396,5.264,1.128,9.964,16.168,76.328,5.264,0.188,67.492,3.7,4.8,1.7,35.7,8.1,26.1,0,0,0.1,0.4,15.8,2.9,19.7,6.2,20.5,32.5,30,16.7,14.2,7.9,57.1,2.9,2.6,0.1,10.7,0.8,61,10.5,17.4,5.1
19/09/2015 13:00,3.76,19.364,90.804,4.7,16.544,12.032,22.184,36.472,30.456,2.632,39.856,0,22.372,59.032,27.26,45.684,17.484,29.328,1.692,7.332,5.64,0.188,18.988,0.188,31.02,6.204,3.196,7.708,13.724,77.644,5.264,0.188,57.904,2,5.4,0.9,32.3,5.7,24.9,0,0,0,2,5.9,6.6,18.3,5,20.8,39.2,40.3,13.2,14.4,8.6,54.4,2.1,2.5,0.2,14.4,0.5,63,4.5,16.7,7.4
19/09/2015 14:00,3.196,19.364,84.412,3.76,14.664,12.784,21.808,42.112,27.26,1.504,43.804,0.188,33.652,64.108,25.004,33.276,14.288,12.596,0.376,5.264,7.332,0,15.416,0.94,29.14,6.768,6.58,5.076,9.4,72.004,4.7,0.564,52.076,1.3,4.8,0.4,26.5,4.1,21.7,0.1,0,0,2.5,4.1,10.1,16.8,4.6,20.9,43.8,42.8,10.8,14,9.3,53.8,4.4,2.1,0.2,14.9,0.2,65,0.6,15.1,9.3
19/09/2015 15:00,3.196,20.116,77.08,4.324,11.28,12.784,19.176,48.128,21.056,1.88,37.036,0.376,33.652,68.432,21.808,25.004,15.228,7.708,0,4.136,9.588,0,12.784,1.128,21.056,7.144,10.34,3.008,8.084,56.776,3.76,2.82,44.556,3,4.6,0.1,21.1,5.9,15.2,0.1,0,0,0.8,6.3,12.1,18.2,6.4,21.7,42,36.4,6.4,12.1,11,52.6,6.2,1.2,0.3,13,0.2,70.9,0.2,14.4,11
19/09/2015 16:00,2.82,18.612,68.996,4.888,10.152,12.22,17.86,59.22,17.108,3.572,36.096,3.008,30.08,66.74,21.996,18.236,13.16,7.708,0,3.384,12.032,0,12.596,1.128,13.912,6.768,12.784,0.752,7.332,42.864,2.82,6.956,44.556,4.4,6.1,1.9,18.7,8,12.3,0.2,0,0,0.5,7.7,12.9,23.1,12.9,24.9,37.9,29.6,6.4,10.6,11.9,52.2,4.3,0.5,0.3,10.3,0.2,77.2,0.4,15.3,12.2
19/09/2015 17:00,2.256,21.056,62.98,5.076,10.152,10.716,18.988,69.184,16.544,6.204,38.54,10.152,33.088,60.724,23.312,12.784,14.288,6.204,0,2.632,14.288,1.316,16.356,0.94,10.904,6.392,14.476,0.376,7.144,32.712,1.88,9.588,46.812,3.2,12.7,7.9,18,6.9,9.7,0.2,0,0,2.7,9,13.6,27,22,29.5,35,27.4,8.8,13.7,11.4,50.8,2.8,0.2,0.3,6.5,0.3,81.7,0.1,19.5,12.7
19/09/2015 18:00,1.692,22.372,59.596,6.392,9.964,9.024,20.868,75.764,17.484,9.4,40.232,15.416,27.448,55.272,24.816,10.904,16.544,5.828,0,2.256,17.484,4.512,21.808,0.94,12.408,5.64,13.724,0.564,7.708,26.696,0.94,10.904,49.82,4.4,16.9,12,16.7,8.3,9.3,0.3,0,0,8.2,1.3,14,27.4,19.2,34.4,32,27.6,12.8,18.4,10.8,50.1,4.5,0.1,0.3,2.3,0.3,84.9,0,27.8,12.5
19/09/2015 19:00,0.94,22.372,58.468,6.58,11.468,7.896,22.748,80.84,18.048,15.98,42.864,16.168,28.576,50.196,25.004,12.784,13.536,8.46,0,1.692,19.552,7.896,23.312,1.504,16.732,5.076,13.536,0.94,8.46,24.064,0.564,8.836,51.136,6.8,12,17.7,14.1,17.8,11,0.8,0.1,0.1,12.6,0.5,14.9,25.4,5.6,36.2,30.6,22.5,17.9,20.7,11.1,51.3,12.1,0.1,0.7,0.1,0.4,85,0.2,30,12.1
19/09/2015 20:00,0,21.996,58.468,5.64,12.784,6.58,25.004,82.344,18.988,25.756,45.684,16.92,25.004,46.06,24.628,16.92,9.964,10.152,0,1.316,21.244,9.4,22.184,3.384,21.62,4.888,13.912,0.752,9.024,22.184,0.376,9.4,51.512,2.4,13.9,18.1,10.8,25.1,12.1,1.8,0.3,0.5,12.7,4.3,15.6,23.1,4.5,35.5,28.6,11.7,22,19.5,12.7,51.3,16,1.8,0.9,0,0.8,81.4,2.8,19.2,12.2
19/09/2015 21:00,0,22.184,61.1,3.76,17.108,4.7,27.072,81.592,21.056,36.66,45.872,17.672,25.192,44.368,23.5,22.184,7.708,10.904,0,0.94,21.996,10.34,12.596,7.708,27.26,4.324,10.716,0.564,8.084,22.372,0.188,10.152,52.076,0.1,15,11.1,8.5,24.7,10,2.8,1,1,15.6,3.2,14.4,17.9,4.9,35.2,23.4,7.6,22.9,20.1,11.9,49.9,8.8,5.6,0.2,0,2.4,77.3,9.3,8,12.3
19/09/2015 22:00,0,21.996,66.74,2.444,25.004,2.256,27.636,80.84,23.312,46.624,43.428,21.808,24.816,46.812,21.432,24.064,7.708,12.22,0,0.752,19.176,9.024,0.94,3.384,33.088,3.196,6.58,0.188,5.264,25.38,0.188,10.152,51.512,0,12.8,4.9,8.5,18.7,5.4,3.2,2.2,1.2,19.8,9.3,12,10.4,3.5,31.6,16.1,10.1,21.1,21.1,11.7,49.3,1.7,6.8,0.1,0,6.4,68.2,10.2,4,11.4
19/09/2015 23:00,0.376,24.628,70.124,2.068,27.448,0.752,24.816,66.928,25.192,43.804,38.54,10.152,7.332,51.512,8.836,6.016,2.068,9.024,0,0.564,17.672,4.7,4.136,0.564,24.44,1.692,4.7,0,2.82,21.244,0,10.904,47.376,0,10.3,2.8,9.9,13.3,2.1,2.7,4.2,0.7,8.9,19.9,9.5,6,1.8,25.7,9.7,11.8,19.3,21.4,6.6,50,0.3,6.4,0.1,0.1,12,54.7,4.8,2.4,10.3
20/09/2015 00:00,1.128,26.696,74.26,3.196,23.876,0.188,17.86,56.212,27.072,33.276,32.524,5.64,3.384,56.776,10.528,23.124,5.264,3.196,0,0.752,16.732,2.256,8.836,0,5.64,1.128,2.256,0,1.88,24.252,0,7.708,45.684,0,5.2,4.2,9.7,5.2,1.2,2.4,2.5,0.6,3.1,4.8,5.4,5.6,0.6,23.4,2.9,7.9,16.6,13.2,5.7,45.8,0,1.3,0.1,0,13.1,39.6,1.7,0.9,7.8
20/09/2015 01:00,0.376,23.876,81.216,4.7,11.844,0,30.456,38.916,30.456,19.74,25.944,18.048,11.468,62.792,10.152,36.284,14.852,6.204,0,0.376,16.168,1.692,10.34,0,5.076,0.564,3.196,0,1.316,41.924,0,3.76,41.172,0,7.8,15.8,15.1,2.7,3.4,1.9,4.4,0.9,5.1,1.6,4.1,6.3,0.1,20.9,3.2,7.1,13.3,11.7,5.3,46.1,0,0,0.8,0,13,36.2,2,2.7,5.9
20/09/2015 02:00,0,20.492,84.036,3.948,4.512,0,42.864,23.876,36.284,18.236,21.432,21.62,15.604,70.312,8.46,38.352,15.228,15.228,0,0,17.296,2.256,8.648,0.188,7.708,0,2.068,0.376,1.88,38.916,0.188,0.752,35.532,0.5,13.5,8.4,14.1,5.6,5.8,0.8,9.4,0.9,7.4,2.1,3.7,6.7,0,19.2,8.1,7.9,11.8,22.7,3,57.1,0,0,0.9,0.1,9.7,33.1,2.5,13.9,4.5
20/09/2015 03:00,0,17.108,79.336,2.82,1.504,0,41.736,16.732,36.848,20.68,17.672,22.372,15.604,72.756,7.896,37.976,14.852,24.064,0.188,0,17.86,2.256,8.648,0.564,2.82,0,0.376,0.564,3.196,29.328,0.376,0,31.96,3.2,11.1,8.4,8.6,11.7,15.2,0.3,6.7,0.5,6.6,1.1,2.8,7.7,0,18.9,12.1,6.4,7,28.1,2.5,63.3,0,0,0.8,0.2,5.8,35.5,3.2,28.4,2.9
20/09/2015 04:00,0,13.912,71.064,1.504,0.188,0,32.524,11.092,32.9,19.364,14.1,21.432,12.784,71.44,8.836,38.916,15.98,28.952,0.564,0,16.92,2.444,9.024,1.692,0,0,0,0.94,4.136,19.928,0.376,0,33.464,6.8,10,8.6,5,14.8,29.4,0.2,4.7,0.3,3.7,0.9,1.7,8.9,0.1,18.5,14.3,7,2.6,37.3,3.3,68.6,1.2,0,1.2,0.3,4.1,44.7,5.4,36.4,2
20/09/2015 05:00,0,12.22,66.176,0.752,0,0,22.184,7.144,29.328,16.356,11.28,18.236,13.536,68.996,8.836,42.676,15.792,34.028,1.504,0,15.792,3.384,7.332,5.452,0,0,0,1.692,5.076,13.912,0.188,0,41.36,5.4,10,5.5,3.3,18.1,42.2,0.2,4.1,0.3,1.7,0.9,1.2,9,0.2,17.7,14.3,11.2,0.9,44.7,3.4,72.5,5.5,0.2,1.9,0.5,2.4,52.5,8.2,37.9,1.7
20/09/2015 06:00,0,12.596,65.236,0.752,0,0,14.852,4.888,27.26,14.1,10.716,11.28,15.604,63.732,8.46,37.788,15.416,41.924,3.196,0,14.664,4.888,6.768,8.084,0,0,0,3.76,6.768,10.716,0.376,0,57.34,4.2,8.5,0.8,2.4,20.6,50.4,0.3,3.8,0.5,0.3,0.8,1.1,8.3,0.7,15.9,13.8,14.7,0.2,48.4,2.7,74.5,8.2,0.8,3,0.6,1.1,58.6,10.1,36.7,2
20/09/2015 07:00,0.188,16.92,66.74,0.94,0,0,11.844,3.948,26.508,12.784,12.408,2.444,12.408,58.092,7.896,24.44,12.784,50.384,3.948,0,14.288,5.64,6.392,4.7,0,0,0.188,6.016,9.024,8.836,0.564,0,79.712,7.1,6.2,0,2.1,18.9,50.6,0.4,3.2,0.8,0,0.2,1.2,6.8,1.5,13.6,11.5,13.4,0.1,48.6,1.6,74.8,10.2,1.7,4.4,0.5,0.9,62.1,9.3,31,2.3
20/09/2015 08:00,0.564,27.26,68.432,1.692,0.188,0,11.656,4.136,29.704,12.972,16.356,0.188,2.632,52.452,6.392,12.972,4.7,58.28,3.948,0,14.852,4.888,13.348,3.196,0,0,1.316,5.076,11.468,8.46,0.564,0.376,100,11.5,4.8,0,2.3,14.2,42.7,0.4,2.2,1,0,0,1.5,5.2,2.7,11.9,7.8,10,0.2,44.4,0.8,70.1,13.1,3,5.5,0.9,0.6,62.7,5.5,23.3,2.5
20/09/2015 09:00,0.752,37.412,70.688,4.136,2.444,0,15.792,7.144,36.284,15.98,22.184,0,0.94,50.948,8.46,8.836,1.504,72.192,4.324,0.564,16.356,3.384,22.372,5.828,0.188,0.188,3.008,4.888,12.596,12.784,1.504,0.94,100,12.5,3.2,0.1,3.4,7.3,28.8,0.4,2,1.1,0,0,1.6,3.3,4.1,9.3,5.3,6.1,0.7,37.6,0.1,57.9,10.8,5.4,6.7,2.6,0.2,57.5,4.2,17.3,2.6
20/09/2015 10:00,0.188,37.788,73.884,7.708,9.212,0.376,26.508,13.536,43.24,20.116,22.184,0.188,4.512,51.512,17.484,13.536,5.64,84.6,6.204,1.128,18.236,1.504,23.876,6.392,0.752,1.692,3.384,9.4,11.844,23.876,4.512,0.188,100,11.2,5.3,0.2,5.7,3.8,22.5,0.3,1.6,1.4,0,0.1,1.5,1.8,5.3,6.2,3.4,3.7,2.1,31.1,0,48.5,10,7,6.2,5.4,0,52.5,7.4,9.9,2.9
20/09/2015 11:00,0,35.344,77.832,11.28,18.988,0.376,41.36,17.672,42.676,13.536,10.34,2.068,15.416,51.512,26.32,27.448,9.964,77.08,6.58,1.128,18.236,1.128,23.876,7.896,3.572,1.692,3.384,7.332,7.896,47.188,6.392,0,100,8.4,5.6,0.1,11.2,5.1,22.8,0.4,1.4,1.7,0,0.9,3,1.1,5,4.4,4.8,3.2,3.9,26.8,0,45,9.3,9.6,7.3,9.9,0,52.9,8.8,6.1,4
20/09/2015 12:00,0,39.668,78.208,12.784,23.5,0.752,50.196,19.364,32.524,4.136,11.844,6.956,21.056,49.82,27.072,30.456,9.4,59.408,7.708,0.94,17.86,0.94,24.064,8.836,13.536,1.692,4.136,6.392,4.7,70.124,7.896,0.376,82.532,4.5,5.5,0.3,19.4,6,20.1,0.7,0.8,1.7,0,4.1,4.8,1.4,4.3,3.2,10.7,3.2,5.9,23.4,0,40.7,6.7,12.4,7.2,14.4,0,55.6,8.6,4.7,5.6
20/09/2015 13:00,0,30.832,76.516,10.716,26.132,1.316,47.94,15.604,25.568,1.504,18.8,12.784,21.244,48.504,23.688,26.32,5.828,35.72,9.024,0.564,15.792,1.504,24.628,10.904,23.5,1.88,5.264,6.58,2.632,79.336,7.708,3.76,66.176,2.3,6.1,2.2,26.8,6.1,26.5,0.5,0.6,1.4,0.4,13.8,6.9,3.1,3.7,2.4,19.2,4.3,8.7,20.6,0.3,36.5,5.7,14.7,6.4,18,0,58,9.9,5.6,6.8
20/09/2015 14:00,0,23.688,71.252,8.836,23.876,1.504,38.728,16.92,21.432,1.128,21.62,14.288,20.116,49.82,20.68,24.816,2.632,22.936,9.776,0.376,13.16,3.008,29.892,11.28,17.86,1.692,5.076,5.828,1.88,82.532,6.016,9.024,54.708,0.6,8.8,6.3,31.5,10.6,27.4,0.2,1.7,0.8,1.1,21.2,7.3,5,3.7,2,27.9,6.2,10.3,19.5,2.3,34.9,4.7,15.9,5.3,19.9,0,59.7,10.3,9.4,6.2
20/09/2015 15:00,0.188,22.56,64.672,8.46,19.176,1.128,31.396,18.424,18.424,0.94,18.8,11.844,19.176,53.768,19.176,22.56,1.504,15.416,10.152,0.188,12.032,4.7,28.764,10.152,13.348,1.128,6.58,6.392,1.504,77.832,4.888,12.032,39.48,0.3,9.9,8.3,31.3,13.9,28.1,0.1,3.6,0.4,1.1,14.2,5.8,5,4.5,2.7,33.5,5.9,6.2,18,4.1,37.2,3.4,15.5,4.1,18.4,0.1,61.6,8,17.7,4.8
20/09/2015 16:00,0.376,19.364,57.716,11.092,15.98,0.94,27.448,21.056,16.356,1.128,15.792,7.896,16.732,58.28,18.988,19.176,1.128,14.664,10.904,0,11.844,6.58,30.268,9.212,13.724,0.752,7.708,5.264,0.752,63.544,3.76,12.032,33.088,0.2,6.1,6.1,29.6,17.5,36.1,0.2,4.8,0.5,5.2,6.1,3.8,4.2,5.5,3.8,41.2,5.5,5.3,15.9,4.3,42,3.5,14.7,3.6,17,0.4,62.2,7.4,27.5,3.1
20/09/2015 17:00,0.376,17.86,51.512,16.732,14.288,0.752,25.38,25.004,15.604,1.692,14.476,4.136,13.536,62.792,18.988,14.852,0.564,14.288,11.092,0,11.468,7.708,29.516,8.46,12.972,0.376,8.46,4.136,0.376,49.256,3.196,11.844,31.772,0.1,4.3,2.7,22,16.7,34.3,0.4,5.9,0.9,23.2,4.5,2.5,4.1,5.7,3.9,44.2,8.3,5.7,14.7,4.1,45.9,3.6,14.6,2.5,18.2,0.6,61,8.4,32.1,1.9
20/09/2015 18:00,0.752,15.98,47.752,14.664,14.288,0.752,26.884,29.516,14.664,3.572,14.664,1.504,10.34,68.432,19.928,11.468,0.564,14.852,10.34,0,11.468,8.084,25.192,6.392,10.716,0.188,10.152,3.384,0.188,42.3,3.196,10.904,31.208,0.2,3.3,0.6,14.4,13.5,24.3,0.7,7.8,0.8,35.8,7.1,1.4,4.6,5.5,3,39.1,10.2,3.7,13.7,3.1,45.9,2.5,15.5,1,20.2,0.4,57.9,8.3,29.1,1.4
20/09/2015 19:00,1.88,14.664,46.436,9.024,15.416,0.94,32.336,34.404,15.04,7.332,16.168,0.564,7.708,73.508,21.056,12.596,0.376,15.792,9.964,0,12.408,8.084,19.176,3.572,11.656,0.188,8.46,2.632,0.188,37.6,2.444,9.588,35.156,1.1,3.5,0.6,9.4,11.5,27.8,1,8.4,0.5,31.1,14.6,0.9,5.2,5.4,1.7,37.3,8.1,3,12.6,1.1,43.3,2.3,15.6,0.1,20.6,0.4,55.6,8.4,23.2,1.5
20/09/2015 20:00,3.572,15.04,46.812,5.264,18.8,1.128,37.224,37.976,17.296,14.288,18.048,0.188,6.204,77.08,21.432,16.92,0.188,18.048,8.836,0.188,13.724,9.024,14.288,1.88,13.16,0.188,5.264,2.256,0.188,36.096,1.692,8.648,38.164,2.5,5.9,1.8,9.4,10.4,25.9,1.2,6.8,0.5,22.5,23.8,1.1,6,5,0.7,33.6,5.3,3.9,11.9,1.8,36.2,3.3,13.1,0,20.2,0.8,53.2,9.9,21.7,1.9
20/09/2015 21:00,3.572,16.732,47.376,3.76,23.124,1.316,37.036,37.788,18.8,22.184,20.116,0,6.58,78.396,20.868,21.056,0,21.808,7.332,0.564,16.356,9.024,10.152,2.632,12.784,0.188,3.76,2.444,0.188,36.096,1.128,6.956,39.856,4.9,7.7,7,11.2,9.9,29.5,0.7,5.2,0.3,16.6,29,1.8,6,3.9,0.2,31.3,4.3,4.9,12.9,0.7,30.3,7.3,9,0.1,20.2,1.1,45.3,12.5,20.6,3.1
20/09/2015 22:00,2.256,18.236,50.008,3.384,26.884,1.316,36.284,39.104,22.748,27.26,21.62,0,9.024,78.02,19.928,20.868,0,24.064,3.384,1.128,18.424,7.144,14.288,1.316,13.536,0.188,1.692,2.256,0.188,33.652,1.128,6.204,41.172,9.5,8.7,13.5,12.6,8,27,0.3,4.7,0.1,12,29.6,2.1,5.4,2.8,0,26.6,4.5,5.1,14.3,0.1,28.5,10.7,7.1,1.6,19.6,0.6,35.4,12.7,19.2,3.8
