Month,Day,Hour,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,GHAXX,HONXX
11,10,9,0.00011,0.00009,0.0001,0.0001,0.00011,0.00009,0.000101301,0.00012886,0.0001115,0.000114277
11,10,10,0.00011,0.0001,0.00011,0.0001,0.0001,0.00009,0.00010555,0.00013294,0.00011293,0.000118328
11,10,11,0.00011,0.00011,0.00013,0.0001,0.0001,0.00009,0.00011125,0.00013662,0.00011045,0.000123251
11,10,12,0.00011,0.00009,0.00016,0.0001,0.00011,0.00009,0.00010974,0.00013418,0.00010934,0.00012347
11,10,13,0.00012,0.00009,0.00016,0.00011,0.00011,0.00011,0.00011149,0.00013469,0.00010808,0.000124496
11,10,14,0.00013,0.00009,0.00015,0.00011,0.00011,0.0001,0.00011099,0.00013683,0.00010935,0.000125225
11,10,15,0.00012,0.00009,0.00014,0.00011,0.00011,0.0001,0.00010859,0.00013622,0.00011085,0.000124749
11,10,16,0.00011,0.00008,0.00013,0.00011,0.00011,0.0001,0.00011099,0.00013553,0.00011522,0.000122189
11,10,17,0.00011,0.00007,0.00013,0.00011,0.00011,0.0001,0.000124488,0.00013817,0.00012189,0.000120629
11,10,18,0.0001,0.0001,0.00011,0.0001,0.0001,0.00009,0.000122714,0.00014767,0.00013102,0.000129299
11,10,19,0.0001,0.00011,0.00011,0.0001,0.0001,0.00009,0.000120719,0.00014521,0.00014066,0.000131903
11,10,20,0.0001,0.0001,0.0001,0.0001,0.0001,0.00009,0.000117889,0.00013986,0.00014152,0.000128079
11,10,21,0.0001,0.0001,0.0001,0.00009,0.0001,0.00009,0.000115229,0.00012975,0.00013613,0.000122931
11,10,22,0.0001,0.0001,0.0001,0.00009,0.0001,0.00009,0.00011086,0.00011838,0.00012541,0.000116477
11,10,23,0.00011,0.00011,0.0001,0.0001,0.0001,0.00009,0.00010819,0.00010756,0.00011209,0.00010986
12,10,0,0.00011,0.0001,0.0001,0.0001,0.00011,0.0001,7.79E-05,9.87E-05,8.87E-05,0.000104195
12,10,1,0.00011,0.0001,0.0001,0.0001,0.00011,0.0001,7.52E-05,9.45E-05,8.92E-05,0.000100315
12,10,2,0.00011,0.00011,0.0001,0.0001,0.00012,0.0001,7.14E-05,9.16E-05,8.86E-05,9.73E-05
12,10,3,0.00011,0.00011,0.0001,0.0001,0.00012,0.0001,7.00E-05,9.08E-05,9.00E-05,9.51E-05
12,10,4,0.00011,0.0001,0.0001,0.0001,0.00012,0.00011,6.95E-05,9.23E-05,9.15E-05,9.52E-05
12,10,5,0.00011,0.0001,0.0001,0.0001,0.00012,0.00011,7.38E-05,9.43E-05,9.71E-05,9.79E-05
12,10,6,0.00011,0.0001,0.0001,0.00011,0.00012,0.00011,7.99E-05,9.61E-05,0.0001011,9.95E-05
12,10,7,0.00011,0.0001,0.0001,0.00011,0.00012,0.00011,8.79E-05,0.00010459,0.00010773,0.000104379
12,10,8,0.00011,0.00011,0.0001,0.00011,0.00012,0.00011,9.01E-05,0.00011345,0.0001102,0.000110791
12,10,9,0.00011,0.0001,0.0001,0.0001,0.00012,0.00011,8.80E-05,0.00011913,0.00011214,0.000114277
12,10,10,0.00011,0.00011,0.0001,0.0001,0.00012,0.00011,8.98E-05,0.00012437,0.00011191,0.000118328
12,10,11,0.00011,0.00008,0.00013,0.0001,0.00012,0.00011,9.55E-05,0.00012673,0.00011144,0.000123251
12,10,12,0.00011,0.00009,0.00016,0.00011,0.00012,0.00011,9.73E-05,0.00012493,0.00010924,0.00012347
12,10,13,0.00012,0.0001,0.00015,0.00012,0.00012,0.00012,9.24E-05,0.000121,0.00010882,0.000124496
12,10,14,0.00013,0.0001,0.00016,0.00012,0.00012,0.00011,9.03E-05,0.00011919,0.0001103,0.000125225
12,10,15,0.00012,0.0001,0.00015,0.00012,0.00012,0.00011,8.84E-05,0.00011824,0.00011139,0.000124749
12,10,16,0.00011,0.00009,0.00014,0.00011,0.00012,0.00011,9.28E-05,0.00011674,0.00011455,0.000122189
12,10,17,0.00011,0.00009,0.00013,0.00011,0.00012,0.00011,0.00010405,0.00011964,0.00012199,0.000120629
12,10,18,0.0001,0.00009,0.00011,0.00011,0.00011,0.0001,0.000102086,0.00013475,0.00013083,0.000129299
12,10,19,0.0001,0.00009,0.00011,0.00011,0.00011,0.0001,0.000100271,0.00013511,0.00013978,0.000131903
12,10,20,0.0001,0.00008,0.0001,0.0001,0.00011,0.0001,9.87E-05,0.00013088,0.0001417,0.000128079
12,10,21,0.0001,0.00008,0.0001,0.0001,0.00011,0.0001,9.35E-05,0.00012349,0.00013557,0.000122931
12,10,22,0.00011,0.00008,0.0001,0.0001,0.00011,0.0001,8.71E-05,0.00011316,0.00012532,0.000116477
12,10,23,0.00011,0.00008,0.0001,0.0001,0.00011,0.0001,8.25E-05,0.0001037,0.00011175,0.00010986
10,13,0,0.00011,0.00008,0.0001,0.00011,0.00011,0.0001,0.000128488,9.73E-05,8.71E-05,0.000104195
10,13,1,0.00012,0.00008,0.0001,0.0001,0.00011,0.00011,0.000126688,9.43E-05,8.89E-05,0.000100315
10,13,2,0.00012,0.00008,0.00011,0.0001,0.00012,0.00011,0.000122389,9.22E-05,8.84E-05,9.73E-05
10,13,3,0.00012,0.00008,0.0001,0.0001,0.00012,0.00011,0.000119989,9.12E-05,9.06E-05,9.51E-05
10,13,4,0.00012,0.00009,0.00011,0.0001,0.00012,0.00011,0.000116689,9.37E-05,9.29E-05,9.52E-05
10,13,5,0.00012,0.00009,0.00011,0.0001,0.00012,0.00011,0.00011149,9.86E-05,9.66E-05,9.79E-05
10,13,6,0.00012,0.00009,0.00011,0.0001,0.00012,0.00011,0.00010949,0.00010362,0.00010129,9.95E-05
10,13,7,0.00012,0.00009,0.00011,0.0001,0.00011,0.00011,0.00010999,0.00011311,0.00010757,0.000104379
10,13,8,0.00012,0.00009,0.00011,0.0001,0.00011,0.00011,0.00011099,0.00012144,0.00011103,0.000110791
10,13,9,0.00012,0.00009,0.00012,0.0001,0.00012,0.00011,0.00011189,0.00012547,0.00011286,0.000114277
10,13,10,0.00012,0.00009,0.00012,0.0001,0.00012,0.00011,0.000115469,0.00013065,0.00011118,0.000118328
10,13,11,0.00012,0.00009,0.00016,0.0001,0.00012,0.00011,0.000119969,0.00013435,0.00011046,0.000123251
10,13,12,0.00012,0.00012,0.00017,0.00011,0.00012,0.00011,0.000123149,0.00013209,0.00011073,0.00012347
10,13,13,0.00013,0.00012,0.00017,0.00011,0.00013,0.00013,0.000123289,0.00013111,0.00010982,0.000124496
10,13,14,0.00013,0.00012,0.00017,0.00012,0.00012,0.00012,0.000123489,0.00013273,0.00010929,0.000125225
10,13,15,0.00013,0.00012,0.00016,0.00011,0.00012,0.00012,0.000120119,0.00013335,0.00011054,0.000124749
10,13,16,0.00012,0.00011,0.00015,0.00011,0.00012,0.00011,0.000116739,0.0001321,0.0001154,0.000122189
10,13,17,0.00011,0.00011,0.00014,0.00011,0.00011,0.00011,0.000133588,0.00013218,0.00012125,0.000120629
10,13,18,0.00011,0.0001,0.00013,0.00011,0.00011,0.00011,0.000137087,0.00014254,0.00013081,0.000129299
10,13,19,0.0001,0.0001,0.00012,0.00011,0.00011,0.00011,0.000137287,0.00014167,0.0001385,0.000131903
10,13,20,0.0001,0.0001,0.00011,0.0001,0.00011,0.00011,0.000137087,0.00013651,0.00014131,0.000128079
10,13,21,0.0001,0.0001,0.00011,0.0001,0.00011,0.0001,0.000135127,0.00012796,0.00013718,0.000122931
10,13,22,0.00011,0.00009,0.00011,0.0001,0.00011,0.0001,0.000135087,0.00011704,0.00012603,0.000116477
10,13,23,0.00011,0.00009,0.00012,0.0001,0.00011,0.00011,0.000131388,0.00010545,0.00011282,0.00010986
10,14,0,0.00011,0.00009,0.00012,0.00011,0.00011,0.00011,0.000128488,9.90E-05,8.81E-05,0.000104195
10,14,1,0.00012,0.00009,0.00012,0.00011,0.00011,0.00011,0.000123989,9.52E-05,8.88E-05,0.000100315
10,14,2,0.00012,0.00009,0.00012,0.00011,0.00012,0.00011,0.000120489,9.34E-05,8.85E-05,9.73E-05
10,14,3,0.00012,0.00009,0.00012,0.00011,0.00012,0.00011,0.000115989,9.19E-05,8.99E-05,9.51E-05
10,14,4,0.00012,0.00009,0.00012,0.00011,0.00012,0.00012,0.00011299,9.49E-05,9.16E-05,9.52E-05
10,14,5,0.00012,0.00009,0.00012,0.00011,0.00012,0.00012,0.00011099,9.89E-05,9.51E-05,9.79E-05
10,14,6,0.00012,0.00009,0.00012,0.00011,0.00012,0.00011,0.00011049,0.00010252,0.00010109,9.95E-05
10,14,7,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.00011199,0.00011183,0.00010624,0.000104379
10,14,8,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000115789,0.00012017,0.00011076,0.000110791
10,14,9,0.00012,0.0001,0.00012,0.00011,0.00011,0.00011,0.000118389,0.00012475,0.00011194,0.000114277
10,14,10,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000123089,0.00013017,0.00011099,0.000118328
10,14,11,0.00012,0.0001,0.00015,0.00011,0.00012,0.00011,0.000126188,0.00013353,0.00011025,0.000123251
10,14,12,0.00012,0.00012,0.00016,0.00011,0.00012,0.00012,0.000129488,0.00013052,0.0001101,0.00012347
10,14,13,0.00013,0.00013,0.00017,0.00012,0.00012,0.00013,0.000129688,0.00012994,0.00010993,0.000124496
10,14,14,0.00013,0.00013,0.00017,0.00012,0.00012,0.00012,0.000130188,0.00013239,0.00011055,0.000125225
10,14,15,0.00013,0.00013,0.00017,0.00012,0.00012,0.00012,0.000128988,0.00013226,0.00011038,0.000124749
10,14,16,0.00012,0.00012,0.00016,0.00012,0.00012,0.00011,0.000122989,0.00012893,0.00011443,0.000122189
10,14,17,0.00011,0.00012,0.00013,0.00012,0.00011,0.00011,0.000137787,0.00012978,0.00012333,0.000120629
10,14,18,0.00011,0.00011,0.00013,0.00011,0.00011,0.00011,0.000142587,0.0001408,0.00013139,0.000129299
10,14,19,0.00011,0.00011,0.00012,0.00011,0.00011,0.00011,0.000142187,0.00013999,0.00013914,0.000131903
10,14,20,0.00011,0.0001,0.00012,0.00011,0.0001,0.0001,0.000138987,0.00013476,0.00014079,0.000128079
10,14,21,0.00011,0.0001,0.00012,0.00011,0.0001,0.0001,0.000137387,0.00012725,0.00013652,0.000122931
10,14,22,0.00011,0.0001,0.00011,0.00011,0.0001,0.0001,0.000136987,0.00011742,0.00012572,0.000116477
10,14,23,0.00011,0.0001,0.00012,0.00011,0.0001,0.0001,0.000134987,0.00010799,0.00011184,0.00010986
10,15,0,0.00012,0.0001,0.00012,0.00011,0.00011,0.00011,0.000130788,0.00010243,8.88E-05,0.000104195
10,15,1,0.00012,0.0001,0.00012,0.00011,0.00011,0.00011,0.000126688,9.90E-05,8.80E-05,0.000100315
10,15,2,0.00012,0.0001,0.00012,0.00011,0.00011,0.00011,0.000122689,9.62E-05,8.96E-05,9.73E-05
10,15,3,0.00012,0.0001,0.00013,0.00011,0.00011,0.00011,0.000119689,9.50E-05,8.98E-05,9.51E-05
10,15,4,0.00012,0.0001,0.00013,0.00011,0.00011,0.00012,0.000115189,9.65E-05,9.24E-05,9.52E-05
10,15,5,0.00012,0.0001,0.00013,0.00011,0.00011,0.00012,0.00011199,9.72E-05,9.59E-05,9.79E-05
10,15,6,0.00012,0.00011,0.00013,0.00011,0.00011,0.00011,0.00011179,9.88E-05,0.00010142,9.95E-05
10,15,7,0.00012,0.0001,0.00013,0.00011,0.00012,0.00011,0.000113489,0.00010738,0.0001071,0.000104379
10,15,8,0.00012,0.0001,0.00013,0.00011,0.00012,0.00011,0.000116489,0.00011619,0.00011013,0.000110791
10,15,9,0.00012,0.0001,0.00013,0.00011,0.00012,0.00011,0.000117289,0.00012146,0.00011243,0.000114277
10,15,10,0.00012,0.0001,0.00013,0.00011,0.00012,0.00012,0.000120489,0.00012672,0.00011219,0.000118328
10,15,11,0.00012,0.00011,0.00015,0.00011,0.00012,0.00011,0.000125488,0.00012882,0.00010978,0.000123251
10,15,12,0.00012,0.00013,0.00016,0.00011,0.00012,0.00012,0.000127788,0.00012684,0.00010914,0.00012347
10,15,13,0.00013,0.00014,0.00016,0.00011,0.00013,0.00013,0.000128288,0.0001239,0.00010953,0.000124496
10,15,14,0.00013,0.00013,0.00017,0.00011,0.00013,0.00012,0.000128788,0.00012113,0.00011039,0.000125225
10,15,15,0.00013,0.00014,0.00016,0.00012,0.00013,0.00012,0.000127988,0.00011899,0.00011039,0.000124749
10,15,16,0.00012,0.00013,0.00015,0.00012,0.00012,0.00012,0.000124988,0.00011609,0.00011568,0.000122189
10,15,17,0.00011,0.00012,0.00014,0.00012,0.00012,0.00012,0.000139987,0.00012029,0.000121,0.000120629
10,15,18,0.00011,0.00011,0.00012,0.00011,0.00012,0.00011,0.000141187,0.00013547,0.0001319,0.000129299
10,15,19,0.00011,0.00011,0.00012,0.00011,0.00011,0.00011,0.000142687,0.00013571,0.0001397,0.000131903
10,15,20,0.00011,0.00011,0.00012,0.00011,0.00011,0.0001,0.000139687,0.00012935,0.00014129,0.000128079
10,15,21,0.00011,0.00011,0.00011,0.00011,0.00011,0.0001,0.000138487,0.00012106,0.00013539,0.000122931
10,15,22,0.00011,0.0001,0.00011,0.0001,0.00011,0.0001,0.000135487,0.00011236,0.00012395,0.000116477
10,15,23,0.00011,0.00011,0.00012,0.00011,0.00011,0.0001,0.000133988,0.00010439,0.00011246,0.00010986
10,16,0,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000129988,9.80E-05,8.81E-05,0.000104195
10,16,1,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000126988,9.36E-05,8.87E-05,0.000100315
10,16,2,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000123989,9.00E-05,8.86E-05,9.73E-05
10,16,3,0.00012,0.0001,0.00012,0.00011,0.00012,0.00011,0.000119689,8.77E-05,9.00E-05,9.51E-05
10,16,4,0.00012,0.00011,0.00012,0.00011,0.00012,0.00011,0.000117289,8.66E-05,9.25E-05,9.52E-05
10,16,5,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000113989,8.54E-05,9.62E-05,9.79E-05
10,16,6,0.00012,0.00011,0.00012,0.00011,0.00012,0.00011,0.000113689,8.37E-05,0.00010089,9.95E-05
10,16,7,0.00012,0.00011,0.00012,0.00011,0.00012,0.00011,0.000113989,8.87E-05,0.0001062,0.000104379
10,16,8,0.00012,0.00011,0.00013,0.00011,0.00012,0.00011,0.000116489,9.40E-05,0.0001107,0.000110791
10,16,9,0.00012,0.00011,0.00013,0.00011,0.00012,0.00011,0.000119989,9.79E-05,0.00011187,0.000114277
10,16,10,0.00012,0.00011,0.00013,0.00011,0.00012,0.00011,0.000123489,0.00010108,0.0001115,0.000118328
10,16,11,0.00012,0.00011,0.00015,0.00011,0.00012,0.00011,0.000124988,0.00010343,0.00011022,0.000123251
10,16,12,0.00012,0.00013,0.00016,0.00012,0.00012,0.00012,0.000128488,0.00010457,0.00010943,0.00012347
10,16,13,0.00013,0.00014,0.00016,0.00013,0.00013,0.00013,0.000129488,0.00010344,0.00010934,0.000124496
10,16,14,0.00013,0.00014,0.00016,0.00012,0.00013,0.00012,0.000130988,0.00010142,0.00011016,0.000125225
10,16,15,0.00013,0.00013,0.00016,0.00012,0.00012,0.00012,0.000128488,0.00010014,0.00011017,0.000124749
10,16,16,0.00012,0.00013,0.00015,0.00012,0.00012,0.00011,0.000125988,9.93E-05,0.0001148,0.000122189
10,16,17,0.00011,0.00012,0.00013,0.00011,0.00012,0.00011,0.000138987,0.0001031,0.00012133,0.000120629
10,16,18,0.00011,0.00012,0.00012,0.00011,0.00011,0.00011,0.000142587,0.00011888,0.00013225,0.000129299
10,16,19,0.00011,0.00012,0.00012,0.00011,0.00011,0.00011,0.000142487,0.00012069,0.00013864,0.000131903
10,16,20,0.00011,0.00012,0.00011,0.00011,0.00011,0.0001,0.000139987,0.00011718,0.0001411,0.000128079
10,16,21,0.00011,0.00011,0.00011,0.00011,0.00011,0.0001,0.000137987,0.00011137,0.00013617,0.000122931
10,16,22,0.00011,0.00011,0.0001,0.0001,0.00011,0.0001,0.000136987,0.00010427,0.00012487,0.000116477
10,16,23,0.00011,0.00012,0.00011,0.00011,0.00011,0.00011,0.000134987,9.77E-05,0.00011155,0.00010986
10,17,0,0.00011,0.00011,0.00011,0.00011,0.00012,0.00011,0.000130688,9.16E-05,8.73E-05,0.000104195
10,17,1,0.00012,0.00011,0.00011,0.00011,0.00012,0.00011,0.000128588,8.78E-05,8.93E-05,0.000100315
10,17,2,0.00012,0.0001,0.00011,0.00011,0.00012,0.00011,0.000123889,8.58E-05,8.76E-05,9.73E-05
10,17,3,0.00012,0.00011,0.00012,0.00011,0.00012,0.00011,0.000122189,8.43E-05,8.97E-05,9.51E-05
10,17,4,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000117589,8.47E-05,9.31E-05,9.52E-05
10,17,5,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000115789,8.42E-05,9.53E-05,9.79E-05
10,17,6,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000115289,8.26E-05,0.00010142,9.95E-05
10,17,7,0.00012,0.00011,0.00012,0.00011,0.00012,0.00011,0.000116489,8.89E-05,0.00010564,0.000104379
10,17,8,0.00012,0.00011,0.00013,0.00011,0.00012,0.00012,0.000115889,9.59E-05,0.00010914,0.000110791
10,17,9,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000116989,0.00010123,0.00011177,0.000114277
10,17,10,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000118589,0.00010607,0.00011178,0.000118328
10,17,11,0.00012,0.00011,0.00015,0.00011,0.00012,0.00012,0.000117189,0.00010997,0.00011005,0.000123251
10,17,12,0.00012,0.00013,0.00017,0.00012,0.00012,0.00012,0.000117589,0.00011176,0.0001087,0.00012347
10,17,13,0.00013,0.00014,0.00017,0.00012,0.00013,0.00013,0.000117589,0.00011089,0.000109,0.000124496
10,17,14,0.00013,0.00014,0.00016,0.00012,0.00013,0.00012,0.000115489,0.00010784,0.0001087,0.000125225
10,17,15,0.00013,0.00013,0.00016,0.00012,0.00013,0.00012,9.23E-05,0.00010634,0.00011197,0.000124749
10,17,16,0.00012,0.00013,0.00015,0.00012,0.00012,0.00012,8.91E-05,0.00010514,0.00011505,0.000122189
10,17,17,0.00011,0.00012,0.00014,0.00011,0.00012,0.00012,0.0001053,0.00011046,0.00012267,0.000120629
10,17,18,0.00011,0.00012,0.00013,0.00011,0.00011,0.00011,0.000135237,0.00012583,0.00013111,0.000129299
10,17,19,0.0001,0.00012,0.00012,0.00011,0.00011,0.00011,0.000138187,0.00012778,0.00013909,0.000131903
10,17,20,0.0001,0.00011,0.00012,0.00011,0.00011,0.00011,0.000133538,0.00012429,0.00014289,0.000128079
10,17,21,0.0001,0.00011,0.00011,0.00011,0.00011,0.00011,0.000132188,0.00011719,0.00013498,0.000122931
10,17,22,0.0001,0.00011,0.00011,0.00011,0.00011,0.00011,0.000129588,0.00010816,0.00012493,0.000116477
10,17,23,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.000127488,0.00010001,0.00011326,0.00010986
10,18,0,0.00011,0.0001,0.00011,0.00011,0.00011,0.00011,0.000123889,9.43E-05,8.85E-05,0.000104195
10,18,1,0.00011,0.0001,0.00011,0.00011,0.00012,0.00011,0.000120789,9.14E-05,8.82E-05,0.000100315
10,18,2,0.00011,0.0001,0.00011,0.00011,0.00012,0.00011,0.000117189,8.97E-05,8.87E-05,9.73E-05
10,18,3,0.00011,0.0001,0.00011,0.00011,0.00012,0.00011,0.00011229,8.97E-05,8.94E-05,9.51E-05
10,18,4,0.00011,0.0001,0.00011,0.00011,0.00012,0.00011,0.00011114,9.34E-05,9.32E-05,9.52E-05
10,18,5,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.00010609,0.00010188,9.52E-05,9.79E-05
10,18,6,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.00010569,0.00010392,0.00010073,9.95E-05
10,18,7,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.000102321,0.00011062,0.00010636,0.000104379
10,18,8,0.00011,0.0001,0.00011,0.00011,0.00011,0.00011,0.00010324,0.00011866,0.00010926,0.000110791
10,18,9,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.000101601,0.00012256,0.00011199,0.000114277
10,18,10,0.00011,0.0001,0.00011,0.0001,0.00011,0.00012,0.00010522,0.00012709,0.00011187,0.000118328
10,18,11,0.00011,0.00011,0.00013,0.0001,0.00011,0.00011,0.00010994,0.00012971,0.00010957,0.000123251
10,18,12,0.00011,0.00013,0.00015,0.00011,0.00011,0.00012,0.000116029,0.00012666,0.0001089,0.00012347
10,18,13,0.00012,0.00013,0.00016,0.00012,0.00012,0.00012,0.0001079,0.00012643,0.00010905,0.000124496
10,18,14,0.00013,0.00013,0.00016,0.00012,0.00012,0.00012,0.00010524,0.00012826,0.00010928,0.000125225
10,18,15,0.00012,0.00013,0.00015,0.00011,0.00012,0.00012,9.89E-05,0.00012853,0.00011023,0.000124749
10,18,16,0.00011,0.00012,0.00014,0.00011,0.00011,0.00011,9.84E-05,0.00012754,0.00011459,0.000122189
10,18,17,0.00011,0.00012,0.00012,0.00011,0.00011,0.00011,0.000114359,0.00012868,0.00012152,0.000120629
10,18,18,0.0001,0.00011,0.00013,0.0001,0.0001,0.00011,0.000116564,0.00014167,0.00013087,0.000129299
10,18,19,0.0001,0.00011,0.0001,0.0001,0.0001,0.00011,0.000116419,0.00014038,0.00013972,0.000131903
10,18,20,0.0001,0.00011,0.0001,0.0001,0.0001,0.00011,0.000118129,0.00013553,0.00014182,0.000128079
10,18,21,0.0001,0.0001,0.0001,0.0001,0.0001,0.00011,0.000117699,0.00012668,0.000136,0.000122931
10,18,22,0.0001,0.0001,0.00009,0.0001,0.0001,0.0001,0.000118569,0.00011443,0.00012432,0.000116477
10,18,23,0.00011,0.00011,0.0001,0.0001,0.00011,0.00011,0.000118289,0.00010444,0.00011239,0.00010986
10,19,0,0.00011,0.0001,0.00011,0.00011,0.00011,0.00011,0.00011299,9.76E-05,8.78E-05,0.000104195
10,19,1,0.00011,0.0001,0.00011,0.00011,0.00012,0.00011,0.00011019,9.42E-05,8.78E-05,0.000100315
10,19,2,0.00012,0.0001,0.00011,0.00011,0.00012,0.00012,0.00010734,9.23E-05,8.91E-05,9.73E-05
10,19,3,0.00012,0.0001,0.00011,0.00011,0.00012,0.00012,0.0001037,9.17E-05,8.97E-05,9.51E-05
10,19,4,0.00011,0.00011,0.0001,0.00011,0.00012,0.00012,0.000100911,9.58E-05,9.12E-05,9.52E-05
10,19,5,0.00011,0.00011,0.0001,0.00011,0.00012,0.00012,9.96E-05,0.0001043,9.55E-05,9.79E-05
10,19,6,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.000101531,0.00010728,0.00010108,9.95E-05
10,19,7,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.00010454,0.00011442,0.00010648,0.000104379
10,19,8,0.00011,0.0001,0.00011,0.00011,0.00012,0.00012,0.00010777,0.00012169,0.00010991,0.000110791
10,19,9,0.00011,0.00011,0.00011,0.00011,0.00012,0.00012,0.0001102,0.00012617,0.00011125,0.000114277
10,19,10,0.00011,0.00011,0.00012,0.0001,0.00012,0.00012,0.000113679,0.00013155,0.00011016,0.000118328
10,19,11,0.00011,0.00011,0.00014,0.00011,0.00012,0.00012,0.000118489,0.00013459,0.00011008,0.000123251
10,19,12,0.00012,0.00013,0.00016,0.00011,0.00012,0.00012,0.000122289,0.00013218,0.00010842,0.00012347
10,19,13,0.00012,0.00013,0.00016,0.00012,0.00012,0.00013,0.000120139,0.00013246,0.00010803,0.000124496
10,19,14,0.00013,0.00013,0.00016,0.00012,0.00012,0.00012,0.000119789,0.00013543,0.00010898,0.000125225
10,19,15,0.00012,0.00013,0.00015,0.00011,0.00012,0.00012,0.000115309,0.0001356,0.00011037,0.000124749
10,19,16,0.00012,0.00012,0.00015,0.00011,0.00012,0.00012,0.000115449,0.00013273,0.00011524,0.000122189
10,19,17,0.00011,0.00012,0.00012,0.00011,0.00011,0.00012,0.000129558,0.00013259,0.00012117,0.000120629
10,19,18,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.000134613,0.00014412,0.00013044,0.000129299
10,19,19,0.0001,0.00011,0.0001,0.0001,0.00011,0.00011,0.000132548,0.00014262,0.00013942,0.000131903
10,19,20,0.0001,0.00011,0.0001,0.0001,0.0001,0.00011,0.000130148,0.00013843,0.00014085,0.000128079
10,19,21,0.0001,0.00011,0.0001,0.0001,0.0001,0.00011,0.000125908,0.00013003,0.00013516,0.000122931
10,19,22,0.00011,0.00011,0.0001,0.0001,0.0001,0.00011,0.000124089,0.00011755,0.00012454,0.000116477
10,19,23,0.00011,0.00011,0.0001,0.00011,0.00011,0.00011,0.000124079,0.00010697,0.0001117,0.00010986
10,20,0,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.000117639,0.00010004,8.77E-05,0.000104195
10,20,1,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.00011309,9.71E-05,8.81E-05,0.000100315
10,20,2,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.00010979,9.48E-05,8.92E-05,9.73E-05
10,20,3,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.00010684,9.44E-05,8.99E-05,9.51E-05
10,20,4,0.00012,0.00011,0.00011,0.00011,0.00012,0.00012,0.00010375,9.74E-05,9.17E-05,9.52E-05
10,20,5,0.00012,0.00011,0.00012,0.00011,0.00012,0.00012,0.000101461,0.00010562,9.51E-05,9.79E-05
10,20,6,0.00012,0.00011,0.00011,0.00011,0.00012,0.00012,0.00010581,0.00010846,0.0001009,9.95E-05
10,20,7,0.00012,0.00011,0.00012,0.00011,0.00011,0.00012,0.0001044,0.00011458,0.00010652,0.000104379
10,20,8,0.00012,0.0001,0.00011,0.00011,0.00011,0.00012,0.00010907,0.0001219,0.00011038,0.000110791
10,20,9,0.00012,0.00011,0.00011,0.00011,0.00011,0.00012,0.000113759,0.00012514,0.00011132,0.000114277
10,20,10,0.00012,0.00011,0.00012,0.0001,0.00011,0.00012,0.000116989,0.00013123,0.0001107,0.000118328
10,20,11,0.00012,0.00012,0.00013,0.00011,0.00011,0.00012,0.000122689,0.00013419,0.00010971,0.000123251
10,20,12,0.00012,0.00014,0.00014,0.00011,0.00011,0.00012,0.000124089,0.00013103,0.00010997,0.00012347
10,20,13,0.00013,0.00014,0.00014,0.00012,0.00012,0.00013,0.000124188,0.00013228,0.00010855,0.000124496
10,20,14,0.00013,0.00013,0.00015,0.00012,0.00012,0.00012,0.000124788,0.00013763,0.0001083,0.000125225
10,20,15,0.00013,0.00013,0.00016,0.00011,0.00012,0.00012,0.000122789,0.00013958,0.0001096,0.000124749
10,20,16,0.00012,0.00012,0.00013,0.00011,0.00011,0.00012,0.000120189,0.00013594,0.0001138,0.000122189
10,20,17,0.00011,0.00011,0.00013,0.00011,0.0001,0.00011,0.000132288,0.00013416,0.00012148,0.000120629
10,20,18,0.00011,0.00011,0.00011,0.0001,0.0001,0.00011,0.000136287,0.00014622,0.00012973,0.000129299
10,20,19,0.00011,0.0001,0.00011,0.0001,0.0001,0.00011,0.000134288,0.0001456,0.00013909,0.000131903
10,20,20,0.00011,0.0001,0.0001,0.0001,0.00009,0.00011,0.000131488,0.00013994,0.00014108,0.000128079
10,20,21,0.00011,0.0001,0.0001,0.0001,0.00009,0.00011,0.000127878,0.00013151,0.00013594,0.000122931
