Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,FJIXX,GMBXX,GHAXX,HNDXX,MDGXX,PAKXX,PHLXX,TZAXX,CPVXX
03/10/2015 14:00,2.5,0.9,0.8,12.1,12.8,12.2,0.001,0.018,0.672,0.073,0,0,0.121,0.358,0.046,0.382,0.118
03/10/2015 15:00,2,0.8,0.8,19.4,13,13.5,0.001,0.003,0.661,0.102,0.001,0,0.138,0.382,0.038,0.599,0.121
03/10/2015 16:00,1.8,1.2,1,29.6,11.6,13.3,0.003,0,0.657,0.101,0.007,0,0.155,0.343,0.039,0.706,0.123
03/10/2015 17:00,1.2,2.1,1.3,38.9,11,12.4,0.009,0,0.647,0.099,0.014,0,0.176,0.253,0.042,0.714,0.121
03/10/2015 18:00,0.9,2.9,1.4,44.1,9.9,11.3,0.017,0,0.627,0.063,0.028,0,0.183,0.155,0.045,0.666,0.12
03/10/2015 19:00,0.7,3.4,1.5,45.9,9.1,10.1,0.02,0,0.602,0.031,0.036,0.001,0.156,0.077,0.048,0.578,0.13
03/10/2015 20:00,0.7,3.5,1.7,45.2,8.5,9.4,0.02,0,0.586,0.011,0.036,0.007,0.112,0.03,0.048,0.519,0.147
03/10/2015 21:00,0.7,3.1,1.7,42.9,7.8,9.1,0.023,0,0.537,0.002,0.024,0.013,0.073,0.018,0.047,0.51,0.168
03/10/2015 22:00,0.5,2.6,1.7,39.7,7.6,8.8,0.027,0,0.466,0,0.009,0.012,0.072,0.026,0.043,0.462,0.187
03/10/2015 23:00,0.2,2.3,1.8,36.3,7.3,8.5,0.03,0,0.41,0,0.003,0.013,0.118,0.045,0.037,0.367,0.197
04/10/2015 00:00,0.2,2,1.9,32.9,6.9,8,0.031,0.01,0.391,0,0.001,0.016,0.188,0.064,0.032,0.254,0.197
04/10/2015 01:00,0.3,0.9,0.7,29.4,5.6,6.9,0.014,0.042,0.398,0.001,0.002,0.009,0.27,0.066,0.029,0.167,0.198
04/10/2015 02:00,0.7,0.3,0.7,17.8,4.4,4.1,0.008,0.084,0.413,0,0.006,0.002,0.346,0.02,0.025,0.111,0.206
04/10/2015 03:00,1.1,0.3,0.6,10.8,5.9,3.4,0.006,0.147,0.422,0,0.022,0,0.292,0.033,0.02,0.09,0.225
04/10/2015 04:00,2.1,0.4,0.3,12.8,6.1,3.6,0.006,0.217,0.423,0.005,0.058,0,0.226,0.055,0.014,0.223,0.247
04/10/2015 05:00,3.4,0.5,0.3,16,5.7,3.4,0.009,0.247,0.438,0.005,0.102,0.001,0.123,0.041,0.008,0.323,0.269
04/10/2015 06:00,4.8,0.7,0.2,16.5,5.6,3.3,0.014,0.246,0.464,0.003,0.141,0.002,0.05,0.026,0.002,0.364,0.294
04/10/2015 07:00,5.7,0.9,0.2,13.1,5.7,3.4,0.024,0.241,0.495,0.001,0.085,0.002,0.015,0.014,0,0.324,0.32
04/10/2015 08:00,6.4,1,0.2,8.8,5.9,3.8,0.037,0.225,0.535,0,0.047,0.002,0.004,0.008,0,0.261,0.345
04/10/2015 09:00,5.4,1.1,0.1,6.4,6.1,4.3,0.047,0.205,0.599,0,0.026,0.001,0.002,0.007,0,0.228,0.375
04/10/2015 10:00,3.4,1.4,0.1,5,6.2,4.9,0.056,0.181,0.651,0.001,0.012,0.001,0.002,0.011,0,0.231,0.398
04/10/2015 11:00,1,1.3,0.1,4.4,6,5.6,0.049,0.149,0.669,0.004,0.005,0.001,0.003,0.024,0,0.25,0.4
04/10/2015 12:00,0.3,0.8,0.6,5.3,5.8,7.3,0.035,0.053,0.659,0.007,0.001,0.001,0.003,0.032,0,0.286,0.391
04/10/2015 13:00,0.2,0.4,1.8,7.6,5.9,11,0.015,0.017,0.639,0.009,0,0,0.003,0.035,0,0.332,0.377
04/10/2015 14:00,0.2,0.2,2.9,11.1,5.8,12.4,0.003,0.004,0.622,0.008,0,0,0.011,0.069,0,0.404,0.366
04/10/2015 15:00,0.2,0.1,3.3,14.7,6.1,11.6,0.001,0.001,0.614,0.005,0,0,0.063,0.127,0,0.506,0.346
04/10/2015 16:00,0.3,0.1,3.5,19.5,6.6,10,0.001,0,0.613,0.002,0,0,0.139,0.138,0,0.583,0.334
04/10/2015 17:00,0.5,0.3,4,26.1,7.5,8.6,0.002,0,0.611,0.002,0,0,0.181,0.096,0,0.59,0.329
04/10/2015 18:00,0.6,0.8,4.5,31.9,8.2,7.1,0.006,0,0.603,0.001,0,0,0.188,0.084,0,0.521,0.332
04/10/2015 19:00,0.7,2,4.8,34,8.6,5.8,0.011,0,0.586,0.007,0,0,0.179,0.152,0,0.491,0.367
04/10/2015 20:00,1.1,3.8,5.1,31.9,7.9,4.7,0.018,0,0.574,0.028,0,0,0.146,0.249,0,0.479,0.435
04/10/2015 21:00,1.4,4.8,5.1,28.2,6.1,3.6,0.025,0,0.539,0.053,0,0.003,0.128,0.341,0,0.578,0.487
04/10/2015 22:00,1.8,4.7,5.2,25.2,5,2.8,0.028,0.001,0.501,0.075,0.003,0.006,0.167,0.378,0,0.599,0.507
04/10/2015 23:00,1.9,4.4,5,22.2,4.4,2.1,0.031,0.004,0.476,0.093,0.023,0.008,0.269,0.346,0,0.498,0.531
05/10/2015 00:00,1.8,3.9,4.2,19.4,4,1.8,0.031,0.017,0.466,0.104,0.054,0.008,0.337,0.311,0,0.421,0.534
05/10/2015 01:00,0.5,2.3,1.1,16.3,3,1.4,0.012,0.044,0.463,0.109,0.09,0.006,0.352,0.274,0.001,0.352,0.483
05/10/2015 02:00,0.2,1.3,0.3,8.5,1.9,0.7,0.009,0.07,0.454,0.108,0.126,0.005,0.384,0.205,0.001,0.283,0.404
05/10/2015 03:00,0.9,1.6,0.4,4.6,2.8,0.8,0.005,0.101,0.448,0.101,0.118,0.004,0.489,0.163,0.005,0.214,0.315
05/10/2015 04:00,1.8,1.6,0.6,5.6,3.6,1.1,0.003,0.202,0.444,0.089,0.089,0.004,0.734,0.077,0.017,0.28,0.216
05/10/2015 05:00,2.5,1.4,0.5,7.8,4.2,1.2,0.002,0.362,0.434,0.074,0.07,0.004,0.775,0.033,0.041,0.416,0.13
05/10/2015 06:00,3.3,1.4,0.4,10.9,4.5,1.1,0.001,0.432,0.425,0.058,0.058,0.003,0.687,0.017,0.064,0.469,0.072
05/10/2015 07:00,3.9,1.5,0.4,11.4,4.6,1,0.001,0.526,0.425,0.039,0.027,0.005,0.516,0.009,0.084,0.37,0.037
05/10/2015 08:00,3.7,1.7,0.4,10.2,4.6,0.9,0.002,0.626,0.446,0.014,0.005,0.011,0.338,0.005,0.101,0.265,0.018
05/10/2015 09:00,2.9,1.9,0.4,7.8,4.7,0.9,0.003,0.695,0.513,0.01,0.003,0.02,0.205,0.006,0.122,0.19,0.007
05/10/2015 10:00,1.7,1.9,0.3,5.4,4.9,1.1,0.006,0.654,0.567,0.004,0.008,0.024,0.119,0.011,0.144,0.152,0.002
05/10/2015 11:00,0.5,1.6,0.3,4.1,5.1,1.6,0.009,0.575,0.562,0.001,0.015,0.021,0.068,0.029,0.161,0.145,0
05/10/2015 12:00,0,1,0.4,4,6.7,2.2,0.01,0.583,0.491,0.001,0.015,0.011,0.04,0.109,0.173,0.155,0
05/10/2015 13:00,0,0.6,0.4,4.6,8.6,3.6,0.006,0.716,0.422,0.001,0.011,0.009,0.03,0.343,0.183,0.186,0
05/10/2015 14:00,0.2,0.4,0.3,5.6,9.5,4.4,0.002,0.718,0.454,0.001,0.011,0.015,0.035,0.471,0.196,0.251,0
05/10/2015 15:00,0.2,0.3,0.3,6.5,10.1,4.2,0.001,0.638,0.534,0.001,0.01,0.01,0.067,0.422,0.195,0.417,0
05/10/2015 16:00,0.1,0.3,0.4,7.6,10.3,3.6,0.001,0.541,0.568,0.001,0.01,0.002,0.139,0.34,0.189,0.634,0
05/10/2015 17:00,0.1,0.2,0.6,9.1,10.6,3.1,0.001,0.46,0.571,0.002,0.012,0,0.258,0.264,0.189,0.665,0
05/10/2015 18:00,0.1,0.3,0.8,10.1,10.8,2.8,0.001,0.404,0.56,0.003,0.014,0,0.375,0.219,0.195,0.552,0.001
05/10/2015 19:00,0.1,0.4,0.9,10.2,10.8,2.7,0,0.376,0.555,0.012,0.02,0,0.4,0.215,0.2,0.477,0.005
05/10/2015 20:00,0.2,0.7,1.1,9.5,10.5,2.9,0,0.374,0.538,0.027,0.031,0.003,0.371,0.238,0.2,0.436,0.01
05/10/2015 21:00,0.2,1.1,1.2,9.1,9.3,3.1,0,0.4,0.519,0.038,0.055,0.011,0.339,0.245,0.201,0.429,0.016
05/10/2015 22:00,0.4,1.6,1.3,10.8,7.8,3.6,0,0.394,0.501,0.051,0.087,0.017,0.357,0.254,0.202,0.442,0.019
05/10/2015 23:00,0.7,2.2,1.3,13.5,6.3,4.6,0,0.403,0.484,0.063,0.122,0.018,0.398,0.253,0.198,0.435,0.019
06/10/2015 00:00,1,2.8,1.2,16.1,5.1,5.9,0,0.406,0.481,0.078,0.149,0.018,0.434,0.295,0.201,0.395,0.017
06/10/2015 01:00,0.3,2.1,0.8,17.2,3.1,6.9,0,0.414,0.477,0.093,0.168,0.011,0.49,0.413,0.208,0.348,0.011
06/10/2015 02:00,0,0.8,0.8,11.5,2.7,4.9,0,0.36,0.472,0.101,0.199,0.005,0.547,0.545,0.218,0.385,0.004
06/10/2015 03:00,0.4,0.7,1.1,4.6,3.4,5.6,0,0.295,0.457,0.097,0.214,0.005,0.507,0.59,0.223,0.371,0.002
06/10/2015 04:00,2.1,1.1,0.8,8.7,4.1,7.5,0,0.256,0.44,0.089,0.252,0.009,0.414,0.586,0.224,0.513,0.004
06/10/2015 05:00,5.1,1.3,0.8,7.7,5.1,8.5,0,0.223,0.428,0.078,0.27,0.015,0.223,0.525,0.228,0.57,0.017
06/10/2015 06:00,6.3,1.4,0.8,5.6,6.6,8.2,0,0.199,0.425,0.065,0.192,0.016,0.086,0.454,0.228,0.479,0.046
06/10/2015 07:00,5.4,1.3,0.9,4,8.4,7.1,0,0.167,0.422,0.055,0.113,0.012,0.04,0.354,0.229,0.352,0.089
06/10/2015 08:00,4.7,1.3,0.9,2.6,10.3,5.9,0,0.135,0.413,0.033,0.16,0.007,0.024,0.295,0.226,0.245,0.144
06/10/2015 09:00,4.5,1.3,0.7,1.6,11.3,5.1,0.001,0.115,0.447,0.017,0.17,0.002,0.011,0.276,0.231,0.174,0.203
06/10/2015 10:00,3.1,1.3,0.4,0.8,11.5,4.9,0.001,0.112,0.52,0.013,0.137,0,0.002,0.27,0.229,0.139,0.272
06/10/2015 11:00,1,1.3,0.6,0.3,11.4,5.1,0.002,0.12,0.591,0.009,0.098,0.001,0,0.269,0.22,0.136,0.344
06/10/2015 12:00,0.2,1.3,0.6,0.3,10.2,5.7,0.004,0.133,0.63,0.004,0.065,0.002,0,0.249,0.204,0.16,0.415
06/10/2015 13:00,0,0.9,0.5,0.9,9.4,7.6,0.006,0.125,0.638,0.001,0.036,0.001,0.001,0.231,0.194,0.206,0.481
06/10/2015 14:00,0,0.8,0.5,1.9,8.8,8.2,0.008,0.107,0.63,0,0.016,0,0.002,0.195,0.204,0.305,0.531
06/10/2015 15:00,0,0.6,0.6,3.4,8.3,7.9,0.01,0.153,0.616,0,0.007,0,0.004,0.144,0.195,0.513,0.558
06/10/2015 16:00,0,0.6,0.9,4.6,8,7.3,0.012,0.188,0.601,0,0.006,0,0.003,0.089,0.171,0.707,0.566
06/10/2015 17:00,0.1,0.5,1.1,5.4,7.6,6.4,0.013,0.192,0.593,0,0.009,0.005,0.005,0.089,0.148,0.778,0.568
06/10/2015 18:00,0.1,0.6,1.4,5.7,7,5.8,0.014,0.2,0.609,0,0.02,0.022,0.028,0.133,0.13,0.795,0.566
06/10/2015 19:00,0.1,0.8,1.8,5.4,6.2,5.4,0.013,0.207,0.634,0.001,0.044,0.051,0.061,0.179,0.115,0.755,0.572
06/10/2015 20:00,0.1,1,2.3,4.9,5.5,5.5,0.013,0.218,0.679,0.013,0.067,0.083,0.078,0.193,0.106,0.724,0.58
06/10/2015 21:00,0.2,1.2,2.8,4.4,5,5.8,0.012,0.251,0.695,0.04,0.075,0.098,0.087,0.161,0.101,0.654,0.59
06/10/2015 22:00,0.2,1.3,3.1,4.6,4.6,6.3,0.009,0.241,0.71,0.058,0.079,0.071,0.091,0.126,0.096,0.544,0.602
06/10/2015 23:00,0.4,1.3,3.4,5.3,4.4,6.8,0.009,0.27,0.732,0.067,0.087,0.049,0.105,0.105,0.095,0.432,0.615
07/10/2015 00:00,0.6,1.3,3.4,6.5,4.2,7.1,0.009,0.341,0.775,0.06,0.1,0.051,0.12,0.097,0.105,0.309,0.618
07/10/2015 01:00,0.2,0.8,2,7.8,3.4,6.8,0.006,0.264,0.807,0.046,0.11,0.046,0.146,0.074,0.118,0.227,0.623
07/10/2015 02:00,0,0.3,1.9,7,3.1,3.9,0.003,0.213,0.826,0.035,0.112,0.045,0.165,0.029,0.128,0.201,0.633
07/10/2015 03:00,0.3,0.4,1.8,2.1,4.6,2.9,0.003,0.195,0.857,0.022,0.107,0.049,0.17,0.033,0.136,0.219,0.652
07/10/2015 04:00,1.6,0.5,1.3,1.3,6,4.8,0.002,0.195,0.889,0.011,0.108,0.041,0.162,0.022,0.149,0.407,0.684
07/10/2015 05:00,3.4,0.6,0.9,3,7.5,5.8,0.002,0.201,0.908,0.006,0.125,0.033,0.082,0.015,0.17,0.562,0.714
07/10/2015 06:00,4.9,0.6,0.7,2.1,9,5.8,0.001,0.202,0.916,0.003,0.125,0.019,0.027,0.011,0.197,0.496,0.737
07/10/2015 07:00,5.7,0.7,1,1.4,10,5.4,0.001,0.196,0.914,0.002,0.1,0.018,0.017,0.012,0.228,0.376,0.752
07/10/2015 08:00,5.8,0.8,1.4,0.9,10.5,5.1,0.001,0.181,0.903,0,0.171,0.032,0.016,0.012,0.259,0.257,0.758
07/10/2015 09:00,5.1,0.9,1.3,0.8,10.9,4.9,0.001,0.163,0.882,0,0.173,0.034,0.019,0.014,0.281,0.173,0.758
07/10/2015 10:00,3,1.1,0.9,0.7,11.1,5.2,0.001,0.145,0.863,0,0.153,0.034,0.027,0.024,0.302,0.138,0.753
07/10/2015 11:00,1.2,1.1,1.1,0.7,10.8,5.6,0.001,0.131,0.867,0,0.156,0.026,0.048,0.05,0.327,0.162,0.739
07/10/2015 12:00,0.7,1,1.6,0.9,9.5,6.1,0.001,0.058,0.879,0,0.155,0.012,0.074,0.093,0.364,0.253,0.722
07/10/2015 13:00,1,0.8,2.1,1.3,9.1,8,0,0.104,0.884,0,0.133,0.011,0.088,0.132,0.398,0.428,0.709
07/10/2015 14:00,1.5,0.6,2.5,1.6,8.4,8.9,0,0.106,0.878,0,0.109,0.016,0.071,0.129,0.43,0.624,0.704
07/10/2015 15:00,2.1,0.7,2.6,1.9,7.4,9,0,0.069,0.878,0,0.102,0.018,0.032,0.098,0.41,0.75,0.703
07/10/2015 16:00,2.5,0.9,2.6,2.1,6.3,8.4,0,0.036,0.887,0,0.113,0.02,0.011,0.063,0.317,0.763,0.712
07/10/2015 17:00,2.4,1.5,2.4,2.3,5.7,7.3,0,0.018,0.902,0,0.133,0.022,0.006,0.038,0.26,0.739,0.725
07/10/2015 18:00,1.6,2.4,2.2,2.4,5.9,6.1,0,0.011,0.914,0.001,0.182,0.022,0.004,0.026,0.248,0.731,0.73
07/10/2015 19:00,1.3,3.5,1.8,2.5,7,5.2,0,0.008,0.923,0.015,0.245,0.013,0.002,0.022,0.231,0.702,0.725
07/10/2015 20:00,0.7,4.6,1.6,2.7,8.4,4.9,0,0.009,0.927,0.066,0.309,0.004,0.002,0.021,0.179,0.671,0.713
07/10/2015 21:00,0.2,5,1.8,2.6,8,5.1,0,0.028,0.908,0.147,0.314,0.001,0.003,0.02,0.141,0.65,0.7
07/10/2015 22:00,0.2,4.9,2.3,3.3,6.6,5.7,0,0.085,0.842,0.233,0.312,0,0.001,0.018,0.135,0.613,0.683
07/10/2015 23:00,0.2,4.8,3.2,4.9,5.1,6.6,0,0.169,0.735,0.259,0.358,0,0,0.014,0.133,0.557,0.659
08/10/2015 00:00,0.2,4.8,4.1,7.9,3.9,7.3,0,0.182,0.645,0.199,0.431,0,0.006,0.008,0.11,0.497,0.63
08/10/2015 01:00,0,3.4,4,11.8,2.6,7.7,0,0.155,0.58,0.159,0.527,0.001,0.041,0.002,0.08,0.434,0.602
08/10/2015 02:00,0.1,1.9,4.3,12.4,1.6,4.9,0,0.086,0.525,0.171,0.574,0.001,0.101,0,0.062,0.341,0.58
08/10/2015 03:00,0.6,2.2,4,5.3,2.4,2.4,0,0.049,0.476,0.189,0.585,0.002,0.12,0,0.053,0.239,0.556
08/10/2015 04:00,1,2.5,3.4,5.9,4.3,3.3,0,0.05,0.462,0.212,0.524,0.006,0.069,0,0.055,0.302,0.525
08/10/2015 05:00,1.9,2.7,3,6.8,7,3.6,0,0.061,0.573,0.209,0.463,0.011,0.021,0,0.063,0.422,0.485
08/10/2015 06:00,3.3,2.8,2.1,4.2,9.9,3,0,0.073,0.743,0.181,0.458,0.006,0.004,0,0.06,0.454,0.432
08/10/2015 07:00,4.4,2.9,1.6,2.4,13.1,2.4,0,0.096,0.811,0.169,0.54,0.002,0.001,0,0.037,0.435,0.364
08/10/2015 08:00,4.5,2.8,1.3,1.4,16.5,2.1,0,0.11,0.765,0.133,0.593,0.001,0.001,0,0.013,0.405,0.295
08/10/2015 09:00,4.3,2.8,1.7,1.1,19.6,2.1,0,0.118,0.648,0.135,0.742,0.001,0.008,0,0.006,0.38,0.245
08/10/2015 10:00,3.4,2.6,2.8,0.9,20.9,2.6,0.002,0.139,0.55,0.207,0.788,0.003,0.018,0,0.008,0.378,0.208
08/10/2015 11:00,1.6,2.3,4,0.9,18.7,3.2,0.004,0.157,0.522,0.213,0.729,0.007,0.027,0.002,0.016,0.401,0.17
08/10/2015 12:00,1.2,2.1,5.1,1.1,14.7,4.6,0.005,0.105,0.574,0.182,0.637,0.013,0.03,0.02,0.023,0.473,0.132
08/10/2015 13:00,1.3,2.2,6.3,1.6,12.8,6.6,0.003,0.155,0.633,0.149,0.537,0.006,0.035,0.079,0.024,0.6,0.096
08/10/2015 14:00,1.4,2.4,7.5,2.4,11.3,7.1,0.001,0.249,0.664,0.124,0.436,0.016,0.047,0.143,0.016,0.72,0.071
08/10/2015 15:00,1.8,2.8,8.1,3.6,9.8,6.2,0.001,0.248,0.641,0.113,0.361,0.035,0.064,0.181,0.006,0.789,0.056
08/10/2015 16:00,2.5,3.3,8.3,4.9,9.2,5.3,0.001,0.21,0.586,0.101,0.347,0.046,0.089,0.175,0.002,0.788,0.046
08/10/2015 17:00,2.2,4.3,8,6.6,9.3,4.8,0.003,0.183,0.525,0.084,0.421,0.045,0.085,0.131,0.001,0.762,0.041
08/10/2015 18:00,1.4,5.3,8.2,8.3,9.9,4.6,0.009,0.169,0.452,0.072,0.466,0.038,0.053,0.082,0.001,0.724,0.041
08/10/2015 19:00,0.7,6.2,7.8,10,10.5,4.4,0.022,0.175,0.403,0.079,0.44,0.03,0.024,0.055,0.001,0.687,0.047
08/10/2015 20:00,0.5,7,6.9,11.6,11.1,4.3,0.04,0.199,0.376,0.085,0.395,0.026,0.019,0.048,0.001,0.642,0.056
08/10/2015 21:00,0.2,7.6,6.7,14.3,11,4.6,0.053,0.234,0.327,0.084,0.392,0.026,0.038,0.055,0.002,0.564,0.068
08/10/2015 22:00,0.1,8.1,7.5,19.5,11.2,5.2,0.054,0.252,0.275,0.073,0.407,0.023,0.084,0.07,0.003,0.457,0.08
08/10/2015 23:00,0,8.3,7.5,26,11.6,5.8,0.05,0.247,0.241,0.056,0.427,0.021,0.153,0.084,0.007,0.376,0.088
09/10/2015 00:00,0,8.1,6.9,31.2,11.7,6.2,0.043,0.232,0.223,0.035,0.454,0.031,0.229,0.095,0.011,0.34,0.089
09/10/2015 01:00,0.1,4.9,5.8,33.8,9.5,6.3,0.02,0.192,0.214,0.019,0.481,0.031,0.271,0.097,0.014,0.325,0.087
09/10/2015 02:00,0.7,2.3,6.1,26.7,7.7,3.9,0.003,0.159,0.207,0.014,0.506,0.032,0.282,0.059,0.02,0.337,0.087
09/10/2015 03:00,1.8,2.7,7.8,15.5,12,2.1,0,0.16,0.225,0.015,0.507,0.035,0.211,0.058,0.026,0.313,0.092
09/10/2015 04:00,3.4,3.8,10.8,20.3,15.6,2.2,0,0.214,0.268,0.013,0.485,0.036,0.09,0.143,0.029,0.426,0.099
09/10/2015 05:00,5.5,4.6,13.3,23,17.2,2.1,0,0.222,0.309,0.01,0.43,0.041,0.012,0.125,0.024,0.559,0.105
09/10/2015 06:00,7.5,5.4,14.7,23,18.1,1.8,0,0.214,0.34,0.019,0.41,0.038,0.001,0.084,0.018,0.609,0.112
09/10/2015 07:00,9.1,6.1,15.2,22.1,18.3,2,0.002,0.201,0.367,0.037,0.444,0.032,0.001,0.054,0.014,0.596,0.118
09/10/2015 08:00,10.6,6.7,14.4,19.7,18.2,2.8,0.005,0.194,0.384,0.042,0.395,0.026,0.001,0.037,0.012,0.592,0.122
09/10/2015 09:00,10.8,7.1,10.4,17.2,17.5,3.9,0.009,0.189,0.385,0.045,0.289,0.027,0.001,0.03,0.006,0.596,0.126
09/10/2015 10:00,7.4,7.1,7,14.5,16.2,5.2,0.017,0.174,0.362,0.044,0.297,0.029,0.001,0.03,0.002,0.609,0.131
09/10/2015 11:00,3.4,6.2,7.1,12.3,13.5,6.8,0.028,0.16,0.32,0.041,0.265,0.023,0.002,0.037,0.001,0.633,0.131
09/10/2015 12:00,3.6,5.8,7.2,12.5,9.6,10.3,0.043,0.175,0.285,0.035,0.219,0.014,0.003,0.077,0.001,0.666,0.13
09/10/2015 13:00,4.3,5.6,6.8,17,8.2,14.8,0.047,0.169,0.268,0.022,0.174,0.015,0.006,0.143,0,0.72,0.132
09/10/2015 14:00,4.7,5.9,6.6,24.6,7.6,15.7,0.037,0.13,0.261,0.008,0.135,0.023,0.041,0.179,0,0.793,0.139
09/10/2015 15:00,4.6,6.4,5.6,32.2,7.3,14.2,0.018,0.086,0.254,0.001,0.101,0.035,0.218,0.192,0.001,0.846,0.148
09/10/2015 16:00,4,7.5,4.2,38.5,7.6,12.1,0.003,0.065,0.264,0,0.076,0.042,0.337,0.187,0.002,0.85,0.158
09/10/2015 17:00,3.2,8.8,3.7,42.8,8.6,10.3,0,0.053,0.286,0,0.06,0.041,0.231,0.156,0.006,0.815,0.169
09/10/2015 18:00,2.1,9.8,3.3,44.8,9.8,9,0,0.037,0.3,0.001,0.055,0.034,0.048,0.107,0.006,0.752,0.179
09/10/2015 19:00,1.4,10.3,3.8,45,10.6,8.1,0,0.025,0.3,0.001,0.051,0.026,0.001,0.058,0.004,0.691,0.188
09/10/2015 20:00,1.1,10,3.8,43.5,10.9,7.9,0,0.019,0.291,0.003,0.056,0.022,0.014,0.02,0.003,0.633,0.2
09/10/2015 21:00,0.6,9.3,3.6,41.8,10.2,7.6,0,0.016,0.261,0.004,0.078,0.017,0.045,0.005,0.003,0.54,0.212
09/10/2015 22:00,0.2,8.6,3.3,40.3,9.4,7.3,0.001,0.017,0.228,0.005,0.113,0.009,0.065,0.002,0.002,0.425,0.22
09/10/2015 23:00,0,8.1,2.8,38.3,8.8,7.2,0.005,0.037,0.206,0.007,0.158,0.012,0.084,0.002,0.001,0.332,0.223
10/10/2015 00:00,0,7.6,1.7,36.1,8.3,7,0.01,0.091,0.194,0.013,0.201,0.031,0.112,0.003,0.001,0.278,0.227
10/10/2015 01:00,0.1,5.1,0.6,34,6.4,6.3,0.005,0.164,0.191,0.024,0.22,0.049,0.134,0.002,0.001,0.273,0.236
10/10/2015 02:00,0.6,2,1,26.5,8.2,3.7,0.006,0.207,0.191,0.038,0.216,0.054,0.157,0.001,0,0.27,0.249
10/10/2015 03:00,2.1,1.4,1.5,24.5,13.8,3.1,0.006,0.241,0.201,0.058,0.201,0.054,0.159,0,0,0.234,0.259
10/10/2015 04:00,4.3,1.7,1.6,27.7,15.2,3.6,0.006,0.272,0.217,0.08,0.194,0.058,0.127,0.013,0,0.29,0.264
10/10/2015 05:00,7.6,2.3,1.6,32.8,15.2,5.1,0.006,0.253,0.235,0.096,0.196,0.066,0.055,0.014,0,0.345,0.268
10/10/2015 06:00,11.1,3,1.9,34.9,15.2,6.8,0.005,0.214,0.261,0.1,0.182,0.069,0.011,0.009,0.001,0.391,0.279
10/10/2015 07:00,15.2,3.5,2.3,34.1,15.3,8.2,0.005,0.181,0.282,0.077,0.113,0.058,0.001,0.005,0.001,0.432,0.302
10/10/2015 08:00,18.7,3.5,2.2,32.1,15.5,9.5,0.005,0.154,0.291,0.028,0.193,0.035,0,0.004,0,0.467,0.332
10/10/2015 09:00,18.1,3.6,1.7,29.2,16,10.7,0.01,0.143,0.287,0.01,0.186,0.012,0,0.004,0,0.486,0.367
10/10/2015 10:00,12.1,3.6,1.3,25.6,16.3,11.8,0.02,0.152,0.283,0,0.136,0.008,0,0.008,0,0.51,0.402
10/10/2015 11:00,3.9,2.6,1.6,22.3,14,12.3,0.039,0.157,0.286,0,0.1,0.011,0,0.025,0,0.553,0.422
10/10/2015 12:00,2.4,1.6,3,20.4,10.6,12.9,0.067,0.206,0.293,0,0.077,0.013,0,0.077,0,0.609,0.422
10/10/2015 13:00,1.8,1.3,4.4,24.3,10,14.9,0.093,0.309,0.289,0,0.058,0.007,0.002,0.147,0,0.656,0.415
10/10/2015 14:00,1.1,1.5,5.8,30.9,9.5,15,0.12,0.278,0.279,0,0.041,0.012,0.004,0.18,0.001,0.697,0.402
10/10/2015 15:00,0.8,2.2,6.3,38.4,9,13.4,0.123,0.211,0.282,0,0.034,0.038,0.005,0.178,0.001,0.716,0.37
10/10/2015 16:00,1.1,3.4,6,44.6,8.5,11.5,0.101,0.155,0.297,0,0.04,0.063,0.004,0.153,0.001,0.682,0.337
10/10/2015 17:00,1.4,4.7,5.2,46.9,7.9,10.2,0.078,0.121,0.311,0,0.049,0.093,0.002,0.117,0.001,0.649,0.313
10/10/2015 18:00,1.2,5.6,4.7,46.3,7.1,9.4,0.056,0.101,0.311,0.001,0.084,0.11,0.001,0.07,0.002,0.574,0.301
10/10/2015 19:00,0.7,5.8,4.3,43.6,7,8.8,0.037,0.093,0.304,0.005,0.107,0.108,0.001,0.028,0.003,0.519,0.299
10/10/2015 20:00,0.5,5.1,4.8,40.2,7.1,8.2,0.025,0.082,0.289,0.017,0.167,0.082,0.001,0.004,0.007,0.467,0.301
10/10/2015 21:00,0.3,4.4,5.6,37.1,7.2,7.3,0.021,0.076,0.254,0.039,0.264,0.057,0.001,0,0.011,0.41,0.317
10/10/2015 22:00,0.2,3.8,5.7,34.6,6.7,6,0.022,0.084,0.215,0.063,0.249,0.031,0.002,0,0.016,0.355,0.323
10/10/2015 23:00,0.2,3.7,5.2,32.2,5.3,4.9,0.025,0.141,0.181,0.087,0.278,0.023,0.005,0,0.019,0.305,0.31
11/10/2015 00:00,0.3,3.8,4.7,30.1,4,4,0.023,0.243,0.152,0.106,0.334,0.019,0.016,0,0.016,0.274,0.3
11/10/2015 01:00,0.2,2.6,3.4,27.7,2.6,3.3,0.007,0.325,0.13,0.118,0.284,0.013,0.037,0,0.013,0.261,0.301
11/10/2015 02:00,0.7,0.9,2.8,21.4,2.8,2.1,0.004,0.332,0.119,0.126,0.237,0.008,0.046,0,0.01,0.266,0.316
11/10/2015 03:00,1.6,0.8,2.8,22.3,3.4,1.9,0.005,0.3,0.12,0.137,0.243,0.008,0.071,0,0.005,0.259,0.343
11/10/2015 04:00,2.6,1,2.9,23.7,2.8,2.1,0.004,0.254,0.123,0.155,0.272,0.009,0.102,0,0.002,0.309,0.374
