Datetime,AS-BRN-XX,AS-IDN-JW,AS-IDN-KA,AS-IDN-ML,AS-IDN-NU,AS-IDN-PP,AS-IDN-SL,AS-IDN-SM,AS-KHM-XX,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-XX,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-SGP-XX,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-NC,AS-VNM-NO,AS-VNM-SC,AS-VNM-SO
07/02/2015 02:00,0.9,4.418,32.9,9.588,3.572,3.572,5.076,5.828,10.3,1.3,1.5,0.4,0.7,0.4,7.7,0.3,12,0,29.4,49.5,67.4,84.1,66.6,0,0.1,5.8,2.1,29.5,0.1,4.3,15.5,66.3
07/02/2015 03:00,0.4,6.392,35.156,9.4,4.136,3.76,4.7,6.11,3.2,2.7,6,0.1,0.4,0.2,5.4,0.1,13.5,0,30.7,45.7,62.4,82,64.2,0,0.1,6.5,2.3,24.6,0,3.8,15.6,61.3
07/02/2015 04:00,0.1,8.272,36.096,7.708,7.332,6.58,3.948,7.708,1.7,3.5,10.3,0.1,4,0.4,4.3,0,15.5,0,27.4,39.5,59.2,78.3,57.8,0,0.1,7.8,3.9,20.4,0,4.6,16,63.3
07/02/2015 05:00,0,10.152,36.848,5.076,11.656,10.904,4.7,9.212,1.4,4.3,15,0,12.8,1,3.1,0,18.8,0,21.1,32.8,55.9,73,51.3,0,0.1,7.5,6.3,17.8,0,5.6,16.9,64.5
07/02/2015 06:00,0.2,11.374,36.848,2.256,14.664,11.468,6.016,10.622,1.2,4.6,20.1,0,18.7,2.2,2.8,0.1,20.3,0,15.3,27.9,51.8,67.8,42.2,0,0.1,5.4,8.4,18.1,0,6.9,17.9,65.8
07/02/2015 07:00,1.6,11.75,25.004,4.7,14.476,10.716,9.212,12.22,1,2.8,22.5,0.1,20.3,4.5,4.1,0.5,14.8,0.1,9,23.6,46.7,62.9,31.9,0,0.2,3.7,9.2,21.6,0.5,8.3,19.4,68.2
07/02/2015 08:00,2.8,11.468,12.972,8.46,10.152,16.544,11.844,13.724,0.8,0.9,18.5,0.7,18.6,7.8,5.9,1.2,9.1,0.5,5.4,16.1,36.7,51.8,21.8,0,0.4,3.2,9.9,25.1,3.9,8.3,19.2,71.8
07/02/2015 09:00,5.3,11.562,6.392,7.52,6.016,22.936,9.4,15.51,0.9,0.1,12.6,3.1,15.3,11.7,6.5,2.2,7,3.3,4.4,10.1,30,37.4,13.8,0,0.4,3.6,12.2,27.4,5.4,9.4,14.4,75.5
07/02/2015 10:00,8.4,12.314,9.588,4.512,7.52,27.26,10.34,17.484,1.6,2,7.4,16.6,11.3,16.7,6.2,3,11.8,18.7,3.3,9.2,27.4,35.6,7.5,0.2,0.4,4.5,15.2,35.8,5,22,12,76.3
07/02/2015 11:00,7.6,13.63,10.152,2.444,11.28,26.696,14.476,20.116,3.5,6.3,8.3,47.6,13.1,22.8,4.9,4.2,15.5,26.1,2,10.6,30,39.6,6.7,2.2,0.6,5.8,19.1,28.4,9,32.9,9.3,74.1
07/02/2015 12:00,6.2,14.006,10.716,2.632,11.844,20.868,15.792,22.842,6.1,5.5,9.4,62.6,13.3,20.1,1.4,5.3,12.2,23.3,0.8,13.8,33.9,41.3,17.9,6,1.9,8.4,17.5,20.1,12.4,36.2,7.2,74.8
07/02/2015 13:00,7,14.194,22.56,2.256,11.28,15.04,15.04,25.568,7,5.5,8.8,44.8,9.3,10.6,0.9,5.9,12.3,21.7,1,17.2,34.4,40.3,31.1,9.9,5.1,13.2,12.1,17.1,12.1,34.8,7.2,72.4
07/02/2015 14:00,5.7,15.792,16.732,2.068,11.28,11.28,12.596,27.636,7.6,2.9,6.6,35.8,5.2,2.7,3.8,5.7,15.1,20.3,2.7,21.2,32.4,40.7,31.1,12.5,9.3,19.2,6.7,16.9,11.4,31.2,7.9,68.4
07/02/2015 15:00,5.5,12.784,19.928,2.256,12.032,9.588,10.152,29.328,9,1.1,4.4,34.1,9.2,1.2,7,5.9,15.4,19.6,3.2,24.9,29.5,43.8,27.2,15,11.8,22.5,2.7,17.4,11.1,30.2,9.1,60
07/02/2015 16:00,3.6,8.554,24.44,3.384,12.972,11.656,7.708,31.772,11.2,0.5,3.4,31,14.5,1.4,4.8,7.4,16.5,19.2,3.3,29.1,28,45.7,26.5,16.2,12.1,11.9,0.7,16.1,9.9,33.7,10.4,52.9
07/02/2015 17:00,2.6,7.708,25.568,4.7,13.348,15.98,5.076,34.498,12.8,0.3,3.9,27.6,14.5,2.6,1.4,7.8,15.7,21.2,3,35.4,25.3,45.1,28,15.5,11.2,7.7,0.2,17.2,7.8,41.3,11.2,48.5
07/02/2015 18:00,2.6,7.802,28.764,7.144,12.408,19.552,3.572,35.72,15.3,0.4,5,24.1,17.4,5.1,0.1,8.4,18.8,23.1,3.8,32.4,22,43.3,28.8,13.3,9.9,9.3,0.1,19.8,5.9,45.7,12.2,44.9
07/02/2015 19:00,2.6,8.46,22.936,11.656,9.964,19.364,3.76,33.558,14,0.6,6,21.3,18.7,7.6,0.1,8.9,19.7,23.1,6,31.5,19.2,42.2,29.4,11,8.6,9.3,0.1,20,4.9,47.2,12.5,41.3
07/02/2015 20:00,3.5,10.528,14.664,16.732,7.896,17.484,4.7,27.354,10.7,1.2,6.1,19.5,19.1,7.5,0.1,9.7,18.4,22.3,7.5,32.3,16.7,40.1,31.6,9.4,7.6,9.4,0.1,20.2,5.1,51.3,13.9,38.4
07/02/2015 21:00,3.6,11.656,9.588,16.92,5.828,15.228,7.708,20.304,8,1.7,5.8,18,20.3,5.2,0.2,9,13,20.8,6,34.3,16.3,37.6,32.6,8.3,7.2,9.2,0,20.1,5.8,55.6,13.7,36.1
07/02/2015 22:00,4.2,11.844,5.076,11.844,5.264,6.58,10.34,14.57,5.3,1.6,5.4,17.4,22.5,2.8,0.4,11.4,9.9,13.5,3.4,35.5,15.7,34.7,30.1,6.7,7.9,8,0,20.7,6.6,61.3,12.3,34.6
07/02/2015 23:00,2.6,9.87,2.068,8.46,2.632,0.752,7.708,11.28,2.6,1.3,4.3,14.5,23.8,1.9,0.3,13.2,3.1,5.5,1.9,36.1,16.2,33.7,25.1,5.3,9,6.2,0,14.4,7.8,62.7,9.7,32.3
08/02/2015 00:00,0.3,8.648,2.068,5.64,1.504,0.188,6.956,9.87,1.1,0.8,2.5,2.5,23.4,1.2,1,8.6,5.6,0.2,1.1,45.8,18,46.4,16.8,1.8,4,4.4,0,15,6.7,58.8,8,41.3
08/02/2015 01:00,0.1,7.144,5.264,3.948,1.692,0,5.64,10.716,0.5,0,0.2,1.4,4.7,0.9,6.4,10.6,3.9,0,2,51.4,20.6,59.3,11.8,0.4,1.9,4.8,0.8,20.5,11.4,61.5,9.4,53
08/02/2015 02:00,0,6.11,5.076,2.256,3.948,0.188,4.7,12.596,0.6,0.1,9.6,1.2,0.4,0.7,11.1,11.2,3.8,0,4.2,48.4,23.7,66.6,10.2,0,0.7,6.5,1.4,18.9,10,49.3,10.1,54.8
08/02/2015 03:00,0,6.016,6.204,2.256,6.58,0.564,3.76,13.066,1.2,0.1,16.8,0.3,1.3,0.4,10,9.2,6.2,0,6,43.2,26.1,69.9,8.3,0,0.1,8.4,1.7,18.4,7.6,31.8,12.3,52.9
08/02/2015 04:00,0,6.674,9.212,3.384,9.588,2.632,4.888,12.972,2,0,22.8,0.1,4.9,1.5,9.5,6.1,8.4,0,6.8,38.4,27.8,71.2,5.8,0,0,8.5,2.8,19,6.6,24.4,15.9,51.5
08/02/2015 05:00,0,7.614,12.972,4.7,11.092,6.204,7.144,14.852,2.4,0,25.8,0.1,10.8,3.7,10.7,3.2,9.4,0,6.5,34.8,27.5,70.7,3.8,0,0,6.9,4.7,21.2,6.2,20.7,20,49.6
08/02/2015 06:00,0.5,10.528,16.544,7.144,8.836,8.084,9.4,16.262,2,0,26.4,0.5,17.3,3.6,9.3,1.2,9.3,0,5.3,31.5,26.3,67.2,2.8,0,0,5.2,7.1,25.9,7.2,19.3,23.5,48.4
08/02/2015 07:00,1.9,13.818,16.732,8.836,4.888,5.64,9.776,15.698,1.7,1.6,25.5,1.8,20.9,3,7.9,0.5,7.1,0,4,28.9,25.7,56.8,2.5,0,0,5.3,8.4,31,11.8,20,26.1,53.9
08/02/2015 08:00,2.5,13.63,10.152,8.648,5.64,11.844,8.084,14.194,1.4,10.3,23.1,5.1,19.3,2.5,6.4,1.1,2.4,0,3.6,25.4,26.9,43.4,2.3,0,0,8.2,8.6,34.1,21.6,23.6,26.9,60.7
08/02/2015 09:00,3.7,10.998,14.476,7.708,7.708,28.576,6.016,12.596,1.7,19.3,16.5,17.9,15.8,1.7,3.7,2,3.4,0,4.6,22.5,37.9,39.5,2.2,0,0,11.7,8.3,35.2,27,32,23.3,70.3
08/02/2015 10:00,4.2,9.4,25.004,6.956,10.904,30.644,5.64,12.502,3,19.3,10.2,49.5,12.5,0.9,6.3,3.7,8,0,5.5,25.8,51.7,42,2.8,0.4,0,13.7,10,39.3,24.5,44.6,20.9,77.2
08/02/2015 11:00,5.8,10.34,27.636,6.956,14.288,28.764,5.452,12.032,5.1,14.4,10.5,51.6,7,0.3,6.7,6.3,12.9,0.3,8.2,24.4,63.5,47,4.1,5.2,0.3,11.9,14.6,33.5,23.5,54,17.5,81.2
08/02/2015 12:00,4.6,13.536,27.448,8.46,15.604,27.072,6.956,12.502,8.4,12,11.2,38,5,0.1,6.6,6.2,13.3,5.3,8.7,27.7,69.7,53,4.7,14.2,2.2,8.8,16.8,27.7,24.9,58.3,16.6,84.7
08/02/2015 13:00,4.7,17.202,21.432,11.468,15.98,25.756,8.46,13.442,12.1,7.2,11.3,34.3,3.5,0.1,7.2,4.4,11.3,8.4,8.1,29.5,75,58.5,4.8,22,5.4,8.3,15.6,24.3,27,59.3,15.1,86
08/02/2015 14:00,4.1,21.714,28.576,15.98,16.544,25.756,9.4,11.75,15.6,4.5,9.6,29.8,5.5,0.1,7.2,2.3,8.1,6.4,8,30.9,74.1,65.2,5.2,25.7,8.2,10.8,13.5,19.4,27.9,58.1,14.4,84.5
08/02/2015 15:00,2.3,22.56,33.088,22.372,16.732,25.568,9.588,8.554,16.4,4.2,6.8,28.1,9.6,0.1,6.9,1.4,5.1,7.3,8.4,36.4,71.7,73.7,5.9,24.8,10.1,15.3,12.1,16.4,28.5,55.6,13.2,81.8
08/02/2015 16:00,2,18.518,16.732,31.396,17.108,25.004,10.152,7.708,16.3,4.6,3.8,39.1,15.6,0.2,6,1.1,3.3,8.3,8.4,39.9,65.1,78.1,6.5,21,13.3,13.4,10.2,16.4,28.9,52.5,11.1,79.1
08/02/2015 17:00,1.8,15.04,14.476,39.48,17.108,24.628,11.468,6.862,16.2,4,1.7,42.2,22.2,0.3,4.7,0.8,3.9,5.7,8.4,38.7,53.3,77.3,7.7,16.7,18.4,9.3,7.2,17.8,27.8,49.3,11.6,73
08/02/2015 18:00,1.7,13.536,17.108,49.256,17.484,30.08,12.784,6.392,13,3.9,1.1,39.2,24.7,0.3,3.7,1.1,5.1,3.6,8.7,39.7,50.1,71.8,9.1,11.8,25.8,15.8,4.6,17.3,27,49.2,15.2,67.2
08/02/2015 19:00,1.5,13.254,21.056,59.032,17.484,28.952,13.724,6.392,9.3,4.1,1.1,37.9,26.5,0.5,2.9,1.8,6.1,1.6,9.3,37.6,46.6,66.8,10.1,7.1,30.2,14.3,4.1,18.8,26.4,52.2,18.4,62.5
08/02/2015 20:00,1.1,12.878,17.484,65.048,16.356,24.628,15.228,6.486,6.3,4.2,0.9,40.5,28.9,0.7,2.7,2.7,7.6,0.8,9,35,45.7,64.2,10.2,3.4,32.2,12.5,5.7,20.7,27.3,58,22.5,60.1
08/02/2015 21:00,1.1,10.622,21.056,64.296,13.912,18.236,16.544,5.546,4.3,3.9,1.1,35,29.4,0.7,2.3,3.1,8.5,1.1,7.6,31.2,44.3,64.1,9.3,1.5,32.5,11.4,8.8,21.8,25.1,61.2,23.6,58.3
08/02/2015 22:00,1.8,8.46,25.944,58.468,10.152,5.076,16.544,4.324,2.8,4.5,1.6,32.8,29.2,0.7,1.8,3.6,7.3,6.4,6.4,28.9,41.6,61,7.6,0.6,30.6,11.1,12.2,25.2,26.4,63.1,23.9,55.6
08/02/2015 23:00,2.4,6.016,6.768,61.664,3.76,7.332,15.792,3.948,1.8,4.4,2.3,29.5,28.5,0.7,1.9,3.7,1.9,8.4,5.5,32.3,46.3,69.7,5.8,0.3,27,9.5,15,19.1,25.2,65,18.7,53.1
09/02/2015 00:00,0.8,4.23,3.196,60.536,1.316,11.468,17.108,3.572,7.6,2.7,2.1,21.4,21.8,0.6,1.7,2.1,0.2,0.8,2.8,45.7,51.2,77.3,3.5,0.1,20.4,9,11.6,31.1,17.6,67.2,17.6,62.7
09/02/2015 01:00,0.5,2.726,6.204,57.716,2.068,15.604,17.484,4.794,14.4,8.4,0.3,27.4,6.7,1.3,6.5,3.6,2,1.7,3.6,54.1,52.2,78.5,2.6,0.2,19.9,11.2,9.3,44.1,24.3,61.2,26.8,76.3
09/02/2015 02:00,0.2,1.598,10.152,53.58,4.324,24.44,15.604,7.614,15.8,14.5,10.5,23.6,0.6,1.4,5.1,4.1,4.3,1.1,4.3,55.9,50.3,77.9,2.8,0.8,13.7,13.3,15.5,44.8,24.1,45.1,27.8,80.4
09/02/2015 03:00,0.1,1.128,13.16,56.588,8.46,31.02,15.604,9.776,15.3,16.1,20.4,20.4,1.1,1.2,3.7,3.3,4.1,0.3,4.2,55.4,46.4,76.7,2.3,0.9,4.5,12.5,19.7,45.5,22.9,32.7,28.8,80
09/02/2015 04:00,0.1,0.658,13.16,65.236,11.844,33.84,17.484,11.092,13.9,14.8,29.4,20.5,8.6,0.7,4.7,2.3,3.5,0,4.1,53.5,42,75.2,2.1,0.3,0.3,10.6,21.6,46,23.5,24.1,30.8,79.3
09/02/2015 05:00,0.5,1.034,14.288,71.064,12.972,32.336,20.868,11.75,12.5,12.2,35.1,22.8,19.8,0.3,6.1,1.4,3,0,4.5,51,38.8,73.5,2.4,0.1,0,9.2,23.3,48.3,26.8,16.2,33,79.1
09/02/2015 06:00,1.7,1.692,19.364,72.568,12.408,30.268,28.012,11.75,10.9,10.3,36.7,26.6,29.1,0.2,6.8,0.3,2,0,5,49.4,36.5,71.1,3,0,0,8.8,23.6,50.3,31,10.4,34.4,78.3
09/02/2015 07:00,2.6,1.88,19.928,72.568,11.28,28.388,38.728,11.092,9.4,10.3,34.7,32.3,31.4,0.1,6.5,0.2,0.7,0.1,5.6,49.8,35.5,67.6,3.6,0,0,14.5,22.7,51.9,35.8,6.9,35.8,78.1
09/02/2015 08:00,3.1,1.786,11.656,71.816,7.896,31.584,45.308,9.776,8.6,13.6,30.6,38,26.5,0.2,5.6,0.6,0,0.3,6.2,49.7,32.1,58.4,3.8,0.1,0,25.4,21.7,48.8,39.6,5.5,35.3,78.5
09/02/2015 09:00,4.1,2.726,11.28,66.928,6.392,40.796,42.3,9.494,9.4,16.9,20.2,39.4,18.7,0.2,7.2,0.4,0.2,1.2,8.2,43.2,28.7,47.6,3.8,0.3,0,35.8,17.8,40.7,37.3,5.5,26.1,79.1
09/02/2015 10:00,6.3,4.324,17.86,59.032,9.212,39.292,46.06,10.81,13.2,15.1,15.7,49.4,12.2,0.2,8.4,0.4,2,8.8,8.7,39.5,34.6,42.2,3.8,3,1.7,41.3,15.4,32.7,27.9,12.3,21,79
09/02/2015 11:00,7.2,7.99,38.916,53.392,10.152,39.856,50.76,13.348,19,10.1,20.9,46.6,7.3,0.5,10.4,0.4,6.5,18.6,9.3,36.3,43.7,41.7,3.4,17.1,11.8,44.4,18,33.7,23.6,19.3,22.8,77.2
09/02/2015 12:00,8.3,11.092,48.692,52.076,10.152,41.548,55.272,16.638,23.3,5.4,21.2,45.8,8.4,0.7,9.6,0.3,10.6,15.3,8.8,32.8,45.9,49.4,2.7,31.1,26.7,45.9,20.7,29.5,19.2,20.2,24.9,78.8
09/02/2015 13:00,8.4,13.16,47.94,50.76,11.28,34.028,55.836,17.578,24.5,3.3,17.5,40.3,6.5,0.8,6.5,0.3,11.8,17.6,7.8,27.4,43.4,53.6,2.4,31.2,40.1,49.4,20.8,26.4,14.8,20.1,26.4,81
09/02/2015 14:00,8.2,14.1,41.736,49.068,12.784,26.132,51.136,20.21,22,2.2,12.8,35,4.5,0.7,3.4,0.2,11.2,17.8,6.7,27.9,42.2,60.1,2,27.7,49.5,51.6,19.3,25.1,13.8,20.7,26.1,81.4
09/02/2015 15:00,10.1,14.006,27.448,52.076,15.228,29.892,47.188,21.808,17.9,1.3,9.6,30.8,3.6,0.8,1.5,0.2,13.1,15.8,6,29.9,40.2,64.5,1.7,24.5,57.8,46.6,16,25.1,11.8,19.5,26.8,78.8
09/02/2015 16:00,13,14.1,17.86,56.024,17.296,34.404,45.12,22.748,14.4,0.7,7.9,27,6.3,0.8,0.5,0.1,11.5,14.8,5.8,30.2,44.5,65.5,1.4,19.2,60,28.7,12.5,26.1,11,16.9,27.2,76.5
09/02/2015 17:00,14.3,14.382,12.972,55.648,19.176,36.096,42.3,21.244,12.8,0.5,7.1,25.7,9.5,0.6,0.1,0.1,11.3,15.6,5.7,29.7,47.3,65.1,1.3,13.2,50.1,23.1,10.4,26.7,11.2,15.3,28.1,74.8
09/02/2015 18:00,12.2,13.724,10.904,54.144,17.296,32.148,42.864,17.484,13.7,0.3,7.1,28.9,10.6,0.6,0.1,0.1,11.7,12.9,5.3,30.5,47,64.5,1,7.9,38.4,21.7,8.1,26.4,12,14.9,27.2,70.5
09/02/2015 19:00,6.9,11.75,14.288,53.58,9.024,28.952,49.632,14.57,15.9,0.2,7.9,45.8,10,0.9,0.6,0.2,14.9,4,4.5,32,46.8,64.2,0.7,4.2,29.5,19.4,6.5,31.3,14.5,15.2,26.4,65.8
09/02/2015 20:00,3.9,9.682,17.484,54.332,12.408,27.448,56.964,13.066,17.2,0.2,7.7,40.9,8.9,1.3,1.4,0.4,23.1,1.3,5.1,33.8,45.7,64.4,0.7,2.1,25.5,16.8,6.2,33.4,17,15.7,27.4,63.6
09/02/2015 21:00,2.1,10.528,28.2,51.512,15.98,24.628,59.972,13.536,20.1,0.1,7.4,29.6,8.1,1.2,3.1,1.2,23.3,0.1,6.9,34.9,47.4,66.3,0.9,0.8,24.9,14.1,8.2,34.7,18.5,16.4,27.6,59.9
09/02/2015 22:00,1.1,8.084,31.02,44.556,15.04,12.408,53.392,15.416,22.5,0,7,27.2,13.7,1.4,4.2,1.9,23.3,0,6.9,34.5,49.3,68,1.3,0.3,25,12.4,11.8,34.2,19.7,17.5,29,54.4
09/02/2015 23:00,0.5,3.102,9.024,40.42,6.392,28.388,47.564,17.86,17.6,0,6.5,27.4,20.9,2.4,5.3,0.7,14.6,0,6,39.6,57.3,72.5,2,0.4,23.8,11.1,15.6,25.9,18.5,17,26.6,49.5
10/02/2015 00:00,0.2,0.846,4.7,38.54,4.888,36.096,43.616,19.364,27.9,0.1,5.3,26.6,22.7,3.5,5.4,0.4,5.9,0,3.9,52.3,66.8,81.6,2.7,0.2,26.1,9.7,12.6,35.4,11.2,12.3,27.8,64.8
10/02/2015 01:00,0.2,0.376,30.08,36.66,4.7,37.788,40.044,20.492,45.9,0.2,0.6,39.1,8.4,4.5,6.1,1.2,8.5,0,6.7,59,68.9,84.4,3.8,0.1,30.9,9.4,13.8,46.8,11.8,9.9,36.7,77
10/02/2015 02:00,0.1,1.41,37.788,36.472,3.384,40.232,36.66,21.714,38.2,0.7,7.1,39.6,0.9,3.6,6.2,2.2,10.7,0.2,8.4,60.2,67.7,84.1,5,0,25.2,10.8,18.1,49.8,13.3,8.4,41,76.3
10/02/2015 03:00,0.1,3.666,31.96,36.096,3.384,36.096,32.336,20.21,25.6,1.4,15.9,29.6,1.7,1.8,4.6,1.9,13.7,0.6,6.7,60.6,63.3,81.5,5,0,12.4,12.8,22,50.4,14.4,7.5,43.5,73.7
10/02/2015 04:00,0.3,4.324,26.132,35.156,3.948,35.908,27.072,17.39,20.1,1.8,21.3,22,1.9,0.7,2.3,1.6,17.8,0.5,6.4,60.5,59.3,78.1,6.5,0,4.4,16.9,23.3,49.8,15.2,9.3,44.4,75
10/02/2015 05:00,1.2,4.7,21.808,34.78,3.76,37.788,23.688,16.074,18.3,1.5,23.3,18,8,0.1,1.6,1.7,18.7,0.1,7.7,59.1,59.5,74.4,10.7,0,1.2,24,20.8,50,15.5,11.2,44.1,75.9
10/02/2015 06:00,3.6,4.982,16.544,35.72,3.008,34.216,21.244,15.792,16.8,1,23.9,16.9,15.7,0,1.8,1.9,16.8,0,8.6,58.1,60.2,71.1,15.2,0,0.4,27.7,17,51.3,16.3,11.3,43.2,76.8
10/02/2015 07:00,6,4.888,9.588,36.096,2.068,25.38,19.74,15.134,15.1,1.1,24.4,18.3,21,0,2,2.2,11.5,0,8.5,58.3,56.7,68.2,15.3,0,0.3,28.9,13.1,52.3,18.3,10.8,42.4,77.4
10/02/2015 08:00,6.4,5.828,4.888,33.464,1.128,22.936,16.544,14.852,13.9,3,23.4,20.8,21.2,0,1.7,2,5.9,0.2,5.5,58.7,46.9,63.3,11.4,0,0.3,32,9.2,51.6,20.8,10,40.2,79.3
10/02/2015 09:00,7,9.964,2.632,28.952,0.564,28.576,17.108,14.664,13.1,6.2,19.2,20.8,17.3,0,1.3,1.2,5.3,1.3,4.8,53.8,48.1,60.3,12.9,0.4,0.7,38,5.7,44.4,18.4,10.5,28.9,80
10/02/2015 10:00,8.1,14.946,4.512,25.004,0.94,23.688,22.372,15.416,14.4,9.5,13.5,33.4,13,0,0.8,0.8,14.4,6.9,7.8,50.3,48.4,57.4,17.1,3.2,3.9,39.4,4.1,39.1,13.4,14.9,19.1,78.6
10/02/2015 11:00,8.8,19.458,9.212,22.748,1.504,25.004,31.396,18.424,18.3,9.9,17.1,45.9,6.1,0,0.5,0.5,20.8,14.4,10.1,52.9,45.7,58,21.2,12.7,15.5,42.9,4.9,31.1,13.1,20.8,17.3,77.4
10/02/2015 12:00,8.8,21.432,15.04,21.244,1.88,25.38,38.352,23.688,24,7.1,19.4,42,4.2,0,1,0.3,13.7,16.4,11.4,53.2,43.5,59.9,25.3,22,31.7,45.9,6.2,27.1,11.5,21.2,17.8,80.3
10/02/2015 13:00,8.7,21.62,23.876,19.928,2.444,24.252,36.472,31.114,29.1,4.8,17.8,32.5,5.4,0,1.3,0.3,14.2,16.9,13.3,51.5,42,64.4,29.1,26.8,42.5,49.1,5.6,24.5,11.9,19.1,16.8,80.1
10/02/2015 14:00,7.6,20.962,31.02,19.552,3.384,23.688,27.072,38.54,28.9,3.7,13.5,24.9,6.1,0,1,0.5,14.8,18.7,17.2,47.9,39.6,73.7,34.8,28.7,42.9,52.4,3.8,22.3,11.8,15.9,15.6,77.9
10/02/2015 15:00,6.4,19.834,37.224,20.868,5.828,21.432,16.92,43.616,26.7,3.3,7.4,22.5,7,0,0.3,0.7,13.9,17.6,19.3,47.1,35.9,78.1,35.6,27.2,39.1,49.4,2.8,22.5,14,13.7,16.7,75.2
10/02/2015 16:00,6,17.484,36.284,23.688,10.34,22.748,15.792,42.582,26.7,3.1,3.6,22.5,7.6,0,0.2,0.7,13.6,22.7,20.1,45.2,33.8,77.5,36.8,22.5,37.6,32.9,2,21.7,16.1,13.9,18.5,72.9
10/02/2015 17:00,5.8,17.672,32.336,28.012,13.536,23.688,17.108,33.37,24.1,3.3,3,22.5,7.9,0,1.1,0.4,18.2,22,20.1,44.8,31.6,75.8,38.2,17.4,36.2,26.8,1.5,25.3,22.3,15.6,19.6,70
10/02/2015 18:00,4.3,18.236,31.772,32.336,12.784,29.328,21.056,26.696,19.4,2.8,2.9,22.5,10.1,0,5.3,0.1,22.5,18.5,19.5,43.3,29,73.4,38,13.6,32.5,23.4,1.2,23,24.7,17.2,22,64.9
10/02/2015 19:00,3.1,17.108,31.772,36.096,10.716,24.628,24.628,25.38,16.9,1.9,2.3,22.8,11.9,0,11.4,0,18.8,18.9,19.1,43,27.9,68.7,35.5,9.5,27.9,15.4,0.9,21.5,25.1,17.2,24.7,60.2
10/02/2015 20:00,3.6,15.228,31.396,38.164,12.784,26.32,27.26,26.696,15.4,1.1,1.3,24.4,13.6,0,16.4,0,17.8,18.6,18.7,43,28,63.3,31.7,5.3,25.9,8.7,1,23.1,26.9,15.8,24.4,56.2
10/02/2015 21:00,2.6,12.126,34.216,34.78,10.152,27.636,27.26,27.636,12.6,0.8,0.8,23.3,18.7,0,16.7,0.1,10.5,18.2,16,43.4,26.4,58.7,25.7,3,18.8,5,1.6,24.1,26.9,12,22.1,52.2
10/02/2015 22:00,1.6,9.494,33.652,28.764,6.016,14.288,27.072,28.2,11,0.5,0.2,23.1,16.4,0,15.5,0.4,6.2,16.9,12.6,44,24.3,55.6,20,1.8,11.9,2.9,2.4,27,25.6,8.6,24.4,52.3
10/02/2015 23:00,0.4,7.52,16.168,25.944,2.256,9.024,25.192,30.174,8.4,0.2,0.1,18.5,14.5,0,13.7,1.5,3.4,11,9.6,46.3,25,63.2,15.2,0.7,7.7,1.9,3.2,23.1,22.7,7.4,17.8,51
11/02/2015 00:00,0.1,7.144,10.904,24.44,0.94,11.844,25.004,31.866,12.1,0.1,0.1,8.3,17.7,0,7,1.4,0.6,5.5,3.7,59.6,32.1,73.4,9.4,0,11.1,4.2,3.2,46.1,14.9,4.5,25.1,62.9
11/02/2015 01:00,0,5.452,14.288,25.944,0.376,15.792,22.184,33.37,13.3,1.2,0,8.2,8,0.1,9.3,2.7,5.4,3,6.2,66.3,33.7,75.5,8,0,13.5,12.9,2.3,56.1,24.9,3.1,35.8,73.9
11/02/2015 02:00,0,3.854,26.696,29.14,0.94,25.192,19.928,34.78,9,2.5,1.2,2.1,3.3,0.8,15.9,6.5,7.1,3.3,10.6,66.9,33.6,73.7,11.3,0,7.9,23.7,4.1,57.1,23.7,2.8,38.6,76.2
11/02/2015 03:00,0,3.102,27.824,33.276,1.316,35.908,18.236,35.908,6.9,3.1,3.9,2.2,0.9,1.3,10.1,7.3,8.4,3.4,12.6,64.9,36.8,71.3,15.3,0,2.3,24.1,3.8,59.9,22.5,3.9,42.2,76.8
11/02/2015 04:00,0,3.008,23.124,36.848,1.692,42.864,18.048,37.13,7.4,4.3,6.7,5.4,2.7,0.8,7.2,5.6,10.5,3,14.9,62,42.2,70.4,19.9,0,0.5,15.5,3.5,62.2,25.5,4.9,45.4,77.8
11/02/2015 05:00,0.4,3.384,17.672,38.728,2.068,41.172,19.74,38.822,8.4,6.1,10.1,11.3,9.3,0.6,7.1,4.1,12.4,2.6,17.3,60.2,45,69.2,24,0,0.3,6.8,4.1,63.3,31.2,6,47.4,78.9
11/02/2015 06:00,3.1,3.948,17.672,39.292,2.82,42.488,22.372,40.044,9,8.7,12.6,20.1,16.4,0.7,6.7,3.4,13.4,1.6,19.2,60.4,44.5,67.8,27.4,0.1,0.4,1.9,5.4,63.7,37.4,7.7,48.8,80.9
11/02/2015 07:00,4.8,4.794,16.732,40.232,3.384,45.308,26.508,40.608,9.8,12.8,13,30.9,21.4,1.1,5.8,2.8,12.6,0.8,18.5,62.3,43.2,63.5,27,0.3,0.6,1.1,6.9,64.9,43.4,10.6,50,83.9
11/02/2015 08:00,3.8,5.828,10.34,41.172,2.632,51.136,32.148,40.984,11,17.2,11.4,39.9,22,1.6,4.6,2.2,8.5,0.2,14.3,63.7,38.9,54.4,24,1.1,0.9,2.7,7.3,62.7,46.8,15.6,49.1,87
