NAME,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
DEU_Hyd_Unterbergen11759,20.9,20.9,20.9,12.9,11.8,9.5,7.6,8.5,9.6,9.5,15.4,20.9
DEU_Hyd_Unteropfingen11762,3.7,15.5,31.8,25.8,29.0,27.0,33.7,33.7,33.7,33.7,15.2,4.4
DEU_Hyd_UPMSchongau11754,7.5,7.4,8.6,8.5,25.5,27.7,27.7,27.7,27.7,15.4,9.5,6.8
DEU_Hyd_Uppenborn111765,20.9,20.9,20.9,12.0,6.8,3.1,3.3,2.4,3.7,4.3,10.2,20.9
DEU_Hyd_Uppenborn211766,19.0,20.9,20.9,20.9,10.8,10.1,5.6,5.8,10.7,9.9,20.9,20.9
DEU_Hyd_Urspring11767,2.5,3.1,6.4,20.9,20.9,20.9,20.9,18.2,13.5,15.4,6.8,2.4
DEU_Hyd_Vohburg11774,7.0,7.4,8.4,10.7,24.1,27.7,27.7,27.7,27.7,18.4,10.4,6.8
DEU_Hyd_Walchensee11780,3.1,3.1,3.3,3.3,4.4,28.1,28.1,28.1,28.1,13.5,3.7,3.3
DEU_Hyd_Waldeck1Bringh11784,20.9,20.9,20.9,20.9,14.9,14.2,10.7,10.7,18.2,16.8,17.3,20.5
DEU_Hyd_Waldeck211783,7.6,6.8,7.0,8.6,11.8,11.8,10.8,11.1,27.7,27.7,27.7,27.7
DEU_Hyd_Wasserburg11790,7.1,8.5,19.8,20.9,20.9,11.3,9.5,11.8,15.4,20.9,20.9,11.2
DEU_Hyd_Wehr11795,20.9,20.9,20.9,9.2,4.6,3.1,2.4,2.4,2.5,4.2,14.1,20.9
DEU_Hyd_Wendefurth11801,3.7,4.2,4.2,4.2,10.8,33.7,33.7,33.7,33.7,21.9,10.1,4.2
DEU_Hyd_Weserkraftwerk11808,13.3,12.9,20.9,17.5,20.9,20.9,5.5,5.6,20.9,18.7,20.9,18.2
DEU_Hyd_Wintrich11831,3.1,4.6,14.2,20.9,20.9,20.9,20.9,12.5,10.2,8.0,5.8,2.7
DEU_Hyd_Witznau11835,7.6,6.8,7.0,8.6,11.8,11.8,10.8,11.1,27.7,27.7,27.7,27.7
DEU_Hyd_WKW11776,20.9,20.9,16.4,11.4,7.0,4.2,2.5,2.4,3.3,7.6,20.9,20.9
DEU_Hyd_Zeltingen11848,7.5,7.4,12.2,25.3,25.3,25.3,12.6,13.0,13.0,25.3,15.9,9.5
DOM_Hyd_Capacity Scaler,37.6,37.6,29.9,20.6,11.8,7.4,4.2,3.8,5.6,12.1,37.6,37.6
DOM_Hyd_Jiguey18511,33.7,33.7,20.6,22.6,16.3,8.2,4.3,3.4,6.6,25.3,33.7,33.7
DOM_Hyd_Palomino18516,12.0,12.4,14.1,19.0,43.3,49.9,49.9,49.9,49.9,34.0,18.3,11.7
DOM_Hyd_Tavera18519,20.1,13.6,6.3,16.0,37.6,12.0,8.9,19.4,37.6,37.6,37.6,37.5
DZA_Hyd_Capacity Scaler,7.5,8.3,6.8,6.6,6.6,6.2,5.7,5.8,5.0,6.8,6.5,7.5
DZA_Hyd_IghilEmda29,4.5,4.5,4.5,2.7,0.8,0.6,0.6,0.6,0.6,1.2,3.7,4.5
ECU_Hyd_Alao8520,73.8,73.8,46.7,62.5,50.5,27.0,12.9,7.5,12.4,40.4,73.8,73.8
ECU_Hyd_Calope8522,78.6,78.6,68.9,44.7,34.8,34.8,31.3,22.0,26.7,55.0,78.6,78.6
ECU_Hyd_CocaCodaSincl8525,78.6,78.6,78.6,17.5,10.7,8.3,8.1,8.3,9.2,10.6,15.0,78.6
ECU_Hyd_Guangopolo8531,55.3,71.9,78.6,78.6,78.3,46.5,33.1,40.4,41.1,70.0,78.6,78.6
ECU_Hyd_Manduriacu8532,74.0,67.1,75.1,78.6,78.6,60.8,59.3,59.0,60.8,67.8,78.6,78.6
ECU_Hyd_Paute8534,26.5,31.8,76.0,78.6,78.6,43.9,35.6,45.3,59.0,78.6,78.6,44.1
ECU_Hyd_Saucay8536,38.5,41.7,69.7,78.6,78.6,61.7,54.4,60.0,60.5,78.6,78.6,46.1
ECU_Hyd_Saymirin8537,8.1,9.6,19.3,64.4,78.6,78.6,78.6,78.6,54.3,42.6,23.4,9.4
ECU_Hyd_Sibimbe8538,8.6,11.4,37.1,78.6,78.6,78.6,78.6,33.8,22.3,18.1,15.7,8.1
ECU_Hyd_SopladoraII8539,51.9,55.8,78.6,78.6,62.2,49.8,30.7,29.3,40.6,46.4,78.6,78.6
EGY_Hyd_AswanDamII8544,46.9,46.9,46.9,13.3,7.4,5.1,4.7,4.7,4.8,7.5,39.5,46.9
EGY_Hyd_Capacity Scaler,39.5,35.8,53.9,72.3,72.3,58.7,54.5,55.4,56.7,72.3,72.3,42.5
EGY_Hyd_Esna8556,63.2,58.3,52.2,49.3,45.2,42.3,41.9,44.7,43.9,49.5,49.7,58.9
EGY_Hyd_HighDam8557,54.9,54.3,54.5,72.3,72.3,72.3,54.7,54.2,57.8,71.8,72.3,60.1
EGY_Hyd_NagaHamadi8565,15.2,18.2,45.1,46.9,46.9,25.7,20.6,26.4,34.8,46.9,46.9,25.8
ESP_Hyd_AGUAYO316845,27.6,30.1,25.5,23.3,38.1,34.3,32.8,30.1,27.6,35.9,34.7,30.1
ESP_Hyd_ALBARELLOSGRUP16846,25.5,25.5,25.5,14.9,11.3,8.8,8.8,3.9,6.0,6.2,15.5,25.5
ESP_Hyd_ALDEADAVILAII16848,7.6,8.3,9.4,11.8,23.0,33.8,33.8,33.8,33.8,27.7,10.2,7.8
ESP_Hyd_ARBON216857,25.5,25.5,25.5,21.0,18.5,16.7,13.8,10.7,10.5,10.5,16.7,25.5
ESP_Hyd_ARTIES116861,25.5,25.5,25.5,9.8,5.3,3.2,2.9,2.7,3.1,5.7,20.0,25.5
ESP_Hyd_AZUTAN216866,9.4,11.8,12.7,12.7,11.8,12.7,11.8,10.2,10.7,11.5,12.7,11.8
ESP_Hyd_BARAZAR116868,20.0,21.7,25.5,25.5,21.5,14.7,10.3,10.4,15.7,16.7,25.5,25.5
ESP_Hyd_BARCENAGR116869,6.7,7.1,22.2,25.5,25.5,13.3,12.0,15.8,16.9,25.5,25.5,11.8
ESP_Hyd_BARRADOS16870,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_BELESARGRUPO216872,2.4,3.4,6.6,10.9,13.6,23.8,23.8,23.8,23.8,22.8,4.8,3.0
ESP_Hyd_BEMBEZAR16873,25.5,25.5,25.5,17.5,11.8,11.8,10.4,14.7,14.1,17.5,15.5,25.5
ESP_Hyd_BENAGEBER216874,25.5,25.5,25.5,11.8,6.7,4.0,2.9,2.7,3.0,5.1,17.8,25.5
ESP_Hyd_BIESCASII116876,39.2,39.2,35.6,24.3,17.3,13.0,11.8,12.0,13.3,26.7,39.2,39.2
ESP_Hyd_BOLARQUEIGRUP16878,4.8,7.1,8.1,10.5,22.8,41.3,41.3,41.3,41.3,23.0,9.9,4.5
ESP_Hyd_BOLARQUEIIGRU16879,25.5,25.5,25.5,7.3,5.1,3.2,2.7,2.7,2.9,4.2,17.9,25.5
ESP_Hyd_BUENDIAGRUPO116880,7.6,7.8,8.7,14.4,19.4,28.2,33.8,33.8,33.8,33.8,15.9,10.5
ESP_Hyd_BURGUILLOGRUPO16881,17.0,25.5,25.5,25.5,25.5,10.2,13.0,12.7,10.4,20.0,23.5,19.3
ESP_Hyd_C_H_ARNOYA16882,3.4,3.9,8.4,32.6,32.6,32.6,32.2,26.1,32.6,21.5,6.9,3.6
ESP_Hyd_C_H_ENALARCON16883,23.8,22.0,23.8,23.0,14.1,6.3,3.4,2.9,3.6,10.5,23.8,23.8
ESP_Hyd_C_H_MILLARESI16884,8.8,7.6,7.8,10.2,14.4,14.6,13.3,13.9,33.8,33.8,33.8,33.8
ESP_Hyd_C_H_RIALB2_16885,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_C_H_SAHECHORES16886,8.8,10.7,25.5,25.5,25.5,14.1,11.5,14.7,17.3,23.5,25.5,13.4
ESP_Hyd_CALDES216887,6.5,5.7,4.5,4.5,18.6,41.3,41.3,41.3,41.3,27.6,14.1,4.8
ESP_Hyd_CAMARASAII116888,33.3,33.4,26.7,25.5,34.3,34.3,34.3,28.3,34.3,34.3,28.1,28.5
ESP_Hyd_CAMPORRIONDI16890,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_CANELLES116893,6.7,17.2,28.2,41.3,41.3,41.3,39.8,41.3,26.7,7.8,4.5,5.2
ESP_Hyd_CASTREJONGRUPO16899,25.5,25.5,25.5,6.3,4.2,2.7,10.5,16.8,9.4,14.6,10.4,25.5
ESP_Hyd_CASTRELOGRUPO16900,9.4,9.4,20.9,25.5,25.5,25.5,16.7,15.1,14.7,25.5,25.5,11.7
ESP_Hyd_CASTROII16901,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_CEDILLO316904,31.2,31.3,37.7,41.6,41.6,41.6,39.6,33.8,34.7,41.6,38.3,32.2
ESP_Hyd_CentraldeSan16942,12.7,20.3,25.5,25.5,25.5,22.7,14.4,10.5,16.2,17.2,25.5,17.2
ESP_Hyd_CENTRALHIDRAUL16905,2.9,3.6,11.8,25.5,25.5,25.5,25.5,10.9,7.1,6.0,5.1,2.7
ESP_Hyd_CERNADILLA16908,7.6,7.8,8.7,14.4,19.4,28.2,33.8,33.8,33.8,33.8,15.9,10.5
ESP_Hyd_CIJARAM_DCHA_16913,8.8,7.6,7.8,10.2,14.4,14.6,13.3,13.9,33.8,33.8,33.8,33.8
ESP_Hyd_CIJARAM_IZDA_16914,40.0,31.8,37.7,40.0,21.2,15.1,11.8,11.5,15.7,27.7,40.0,40.0
ESP_Hyd_COFRENTES116917,2.7,7.6,25.5,25.5,25.5,20.4,25.5,25.4,16.0,11.8,12.8,3.2
ESP_Hyd_CONSO216923,34.3,31.7,28.3,26.7,24.6,23.0,23.0,24.3,24.0,26.7,27.2,32.2
ESP_Hyd_CONTRERASII116925,6.9,9.4,13.0,41.3,41.3,41.3,41.3,41.3,32.2,32.9,21.2,5.6
ESP_Hyd_CORNATELGR116927,23.2,25.5,25.5,25.5,25.5,7.8,3.2,2.7,2.7,2.9,9.0,20.3
ESP_Hyd_DOIRAS116943,25.5,25.5,25.5,5.7,3.4,2.9,2.7,2.9,3.1,3.4,4.8,25.5
ESP_Hyd_DUQUE16944,25.5,25.5,25.5,15.9,13.4,11.7,9.4,9.4,9.4,8.7,17.6,25.5
ESP_Hyd_ELPUEYO16953,26.4,26.4,19.7,18.3,13.6,10.2,5.1,4.5,11.3,18.0,26.4,26.4
ESP_Hyd_ENTREPENASGRUP16959,23.8,25.5,25.5,25.5,11.8,9.4,6.2,6.0,11.5,11.3,23.5,25.5
ESP_Hyd_ERISTE116960,25.5,25.5,25.5,15.1,6.3,3.9,3.0,2.7,3.2,4.8,22.0,25.5
ESP_Hyd_ESCALES116961,25.5,25.5,25.5,15.1,6.3,3.9,3.0,2.7,3.2,4.8,22.0,25.5
ESP_Hyd_EUMEGR116965,4.8,11.5,29.8,32.3,33.5,41.3,41.3,41.3,41.3,41.3,11.5,4.5
ESP_Hyd_FLIX116969,8.1,10.2,24.5,25.5,25.5,14.1,11.5,14.7,18.8,25.5,25.5,14.4
ESP_Hyd_FRIEIRAGRUPO116971,2.7,7.3,17.8,25.5,25.5,23.1,25.5,23.8,25.5,25.5,18.3,6.3
ESP_Hyd_GABRIELYGALAN16973,1.5,1.7,2.4,3.1,12.7,14.1,14.1,14.1,14.1,14.1,2.1,1.5
ESP_Hyd_GRADOII116977,11.8,13.6,12.7,12.7,16.5,41.3,41.3,41.3,41.3,30.3,18.6,9.2
ESP_Hyd_GUADALMENA16980,4.5,5.3,8.1,12.7,20.0,41.3,41.3,41.3,41.3,22.0,6.2,4.5
ESP_Hyd_GUIJODEGRANAD16983,25.5,25.5,20.6,12.7,6.6,4.8,3.1,2.7,3.9,9.0,25.5,25.5
ESP_Hyd_GUILLENA116984,25.5,25.5,25.5,25.5,25.5,10.5,3.2,2.7,3.2,4.2,10.9,18.8
ESP_Hyd_IP116989,2.7,9.4,25.5,25.5,25.5,24.9,23.0,23.8,25.5,24.3,21.5,4.8
ESP_Hyd_IZNAJAR116990,26.4,26.4,20.1,19.4,11.5,6.5,3.2,2.9,7.6,20.0,26.4,26.4
ESP_Hyd_JOSEMORIOLG16992,25.5,25.5,25.5,10.5,6.3,3.2,2.9,2.7,2.9,4.8,18.0,25.5
ESP_Hyd_LABARCA116994,10.5,12.6,25.5,25.5,25.5,25.5,6.6,6.3,5.3,4.6,5.1,7.5
ESP_Hyd_LAFORTUNADACIN17006,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_LAFORTUNADACIN17007,25.5,25.5,25.5,16.8,11.3,10.4,10.5,6.7,10.2,7.3,17.5,25.5
ESP_Hyd_LAMUELACORTES16999,11.8,13.6,12.7,12.7,16.5,41.3,41.3,41.3,41.3,30.3,18.6,9.2
ESP_Hyd_LaMuelaIIGru17027,8.8,7.6,7.8,10.2,14.4,14.6,13.3,13.9,33.8,33.8,33.8,33.8
ESP_Hyd_LANUZA117009,23.2,25.5,25.5,25.5,25.5,7.8,3.2,2.7,2.7,2.9,9.0,20.3
ESP_Hyd_LAREMOLINAGR17000,8.4,6.6,17.2,25.5,25.5,18.6,10.9,10.3,12.4,25.5,25.5,10.4
ESP_Hyd_LASARRA17003,31.4,35.3,29.7,28.1,28.1,26.2,23.1,24.0,20.9,28.5,27.2,31.4
ESP_Hyd_LASCONCHASGRU17010,25.5,25.5,25.5,17.5,11.8,11.8,10.4,14.7,14.1,17.5,15.5,25.5
ESP_Hyd_LASERENA17004,25.5,25.5,25.5,11.8,6.7,4.0,2.9,2.7,3.0,5.1,17.8,25.5
ESP_Hyd_LASONDINASGR17011,25.5,25.5,25.5,7.3,5.1,3.2,2.7,2.7,2.9,4.2,17.9,25.5
ESP_Hyd_LASPICADASGRU17012,31.2,31.3,37.7,41.6,41.6,41.6,39.6,33.8,34.7,41.6,38.3,32.2
ESP_Hyd_LERIDA17017,25.5,25.5,25.5,10.5,6.3,3.2,2.9,2.7,2.9,4.8,18.0,25.5
ESP_Hyd_LLAVORSICARDOS17021,25.5,25.5,25.5,25.5,23.0,7.1,7.5,14.4,8.1,11.8,17.0,10.5
ESP_Hyd_LOSPEARESGRUP17026,4.8,4.2,8.3,17.6,25.5,25.5,13.6,13.6,25.5,25.5,13.8,9.4
ESP_Hyd_MANDEOZARZO17033,8.8,7.6,7.8,10.2,14.4,14.6,13.3,13.9,33.8,33.8,33.8,33.8
ESP_Hyd_MEDIANO117034,10.9,10.5,24.0,25.5,25.5,15.4,9.2,9.9,11.7,25.5,25.5,15.8
ESP_Hyd_MENUZA17037,3.4,3.4,21.5,32.6,32.6,32.6,32.6,26.2,24.3,21.5,16.8,5.7
ESP_Hyd_MEQUINENZA117038,5.1,6.3,16.8,40.6,40.6,40.6,40.6,15.8,9.0,6.7,6.1,6.3
ESP_Hyd_MONTAMARA117041,21.2,25.5,25.5,25.5,25.5,17.6,12.6,10.5,12.4,9.4,13.0,11.5
ESP_Hyd_MONTEFURADO317042,8.8,8.1,10.2,9.8,31.4,33.8,33.8,33.8,33.8,19.0,11.3,7.6
ESP_Hyd_MORALETS117045,2.7,4.2,23.5,25.5,25.5,24.3,18.8,24.3,25.5,25.5,23.5,5.1
ESP_Hyd_OLIANA317052,4.5,5.0,4.8,5.0,13.4,41.3,41.3,41.3,41.3,27.0,11.8,5.0
ESP_Hyd_PAMPANEIRA17263,2.7,4.5,25.5,25.5,25.5,23.0,16.8,17.8,25.5,21.0,24.3,5.7
ESP_Hyd_PENADEBEJO17357,4.5,5.0,4.8,5.0,13.4,41.3,41.3,41.3,41.3,27.0,11.8,5.0
ESP_Hyd_PONTDEREI117369,6.3,7.1,19.3,25.5,25.5,12.4,10.9,15.4,15.5,25.5,25.5,9.4
ESP_Hyd_PONTENOVO117370,7.8,7.1,17.5,25.5,25.5,25.5,14.7,10.3,11.7,22.0,25.5,10.9
ESP_Hyd_PORTODEMOUROSG17372,2.7,4.5,25.5,25.5,25.5,24.6,17.3,21.4,25.5,21.5,22.8,5.1
ESP_Hyd_PORTOGR117371,8.8,7.6,7.8,10.2,14.4,14.6,13.3,13.9,33.8,33.8,33.8,33.8
ESP_Hyd_PROAZA117373,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_PUENTEBIBEY417379,25.5,25.5,25.5,15.8,7.6,3.9,3.0,2.7,3.9,5.2,15.1,25.5
ESP_Hyd_PUERTOPENA117383,22.7,25.5,25.5,25.5,25.5,14.9,3.2,4.2,3.4,3.6,6.2,16.2
ESP_Hyd_QUERENOGR117386,21.5,22.2,22.2,14.7,11.5,16.0,17.9,15.7,12.7,14.1,22.2,22.2
ESP_Hyd_REGUEIROGRUPO17388,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_RIBADELAGOGR317391,6.2,5.7,4.5,4.5,18.3,41.3,41.3,41.3,41.3,23.0,14.1,4.8
ESP_Hyd_RIBAROJA117390,40.0,31.8,37.7,40.0,21.2,15.1,11.8,11.5,15.7,27.7,40.0,40.0
ESP_Hyd_RICOBAYOII117392,8.4,8.3,15.1,30.8,30.8,30.8,15.9,16.2,16.5,30.8,20.0,11.3
ESP_Hyd_SALASGRUPO117393,7.1,8.4,8.1,8.8,25.6,41.3,41.3,41.3,41.3,26.7,11.3,5.3
ESP_Hyd_SALIME417394,18.9,18.9,10.5,12.0,11.5,6.7,3.0,2.0,6.1,14.9,18.9,18.9
ESP_Hyd_SANAGUSTINGR17396,9.8,8.8,8.1,8.3,17.0,36.6,36.6,35.8,36.6,36.6,18.6,13.0
ESP_Hyd_SanEstebanII17421,3.4,3.9,8.4,32.6,32.6,32.6,32.2,26.1,32.6,21.5,6.9,3.6
ESP_Hyd_SANPEDRO217398,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_SANTAMARINAGR17400,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_SANTIAGOJARES17401,7.6,7.8,8.7,14.4,19.4,28.2,33.8,33.8,33.8,33.8,15.9,10.5
ESP_Hyd_SAU217403,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_SAUCELLEII117404,25.5,25.5,25.5,17.3,12.8,8.4,10.7,8.3,9.8,9.9,17.8,25.5
ESP_Hyd_SEIRAII317405,13.8,12.8,16.2,39.2,39.2,39.2,39.2,26.6,21.0,24.3,17.6,11.8
ESP_Hyd_SEROSII117406,2.7,4.5,25.5,25.5,25.5,23.0,16.8,17.8,25.5,21.0,24.3,5.7
ESP_Hyd_SILVON217411,10.7,9.4,8.3,8.4,18.0,35.9,32.8,35.9,35.9,34.7,19.0,14.6
ESP_Hyd_SOBRADELO217413,4.5,8.1,12.0,13.3,23.8,40.8,41.3,41.3,41.3,41.3,12.7,4.8
ESP_Hyd_SOBRON117414,8.4,10.9,25.5,25.5,25.5,14.1,10.9,15.3,12.7,21.4,25.5,10.4
ESP_Hyd_SOUTELO217419,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_SUSQUEDA317420,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_TAJODELAENCA17422,21.7,21.7,20.6,9.4,4.8,4.0,3.4,5.3,12.7,19.7,21.7,21.7
ESP_Hyd_TAMBREIIGRUPO17423,8.1,8.2,9.8,13.0,29.7,33.8,33.8,33.8,33.8,23.0,12.7,7.6
ESP_Hyd_TANES117424,6.5,5.7,4.5,4.5,18.6,41.3,41.3,41.3,41.3,27.6,14.1,4.8
ESP_Hyd_TAVASCANINFERI17426,4.5,5.3,12.8,23.5,34.5,41.3,41.3,41.3,41.3,21.7,5.5,4.5
ESP_Hyd_TERMENS17427,34.3,34.3,34.3,20.9,11.3,8.8,8.1,8.4,10.2,14.6,25.9,34.3
ESP_Hyd_TERRADETS117431,25.5,25.5,25.5,25.5,17.2,5.1,3.1,2.7,3.2,9.0,24.1,23.8
ESP_Hyd_TORAN17434,21.7,25.5,25.5,25.5,25.5,22.2,11.5,10.2,10.7,8.8,8.3,9.4
ESP_Hyd_TORREJON117436,17.8,25.5,25.5,25.5,25.5,16.8,7.2,5.5,5.5,5.3,12.4,16.2
ESP_Hyd_VALDECANAS317442,23.8,23.8,23.8,20.0,11.8,6.5,3.4,2.4,3.4,6.0,14.9,23.8
ESP_Hyd_VALPARAISO217443,25.5,25.5,25.5,12.8,11.5,8.1,6.2,3.0,7.8,7.3,17.9,25.5
ESP_Hyd_VELLEGRUPO217445,2.7,6.1,25.5,25.5,25.5,20.3,17.8,20.3,25.5,23.3,20.1,4.8
ESP_Hyd_VIELHA117448,25.5,25.5,25.5,10.5,5.7,3.2,2.7,2.7,3.0,4.8,17.3,25.5
ESP_Hyd_VILLALCAMPOII17449,25.5,25.5,25.5,9.8,5.5,3.2,2.9,2.7,3.1,5.7,20.0,25.5
ESP_Hyd_VILLANUA17450,7.6,8.3,9.4,11.8,23.0,33.8,33.8,33.8,33.8,27.7,10.2,7.8
ESP_Hyd_VILLARINO417451,34.3,31.7,28.3,26.7,24.6,23.0,23.0,24.3,24.0,26.7,27.2,32.2
ETH_Hyd_AwashII8615,68.2,68.2,46.0,51.3,34.2,18.2,12.5,10.4,16.6,47.9,68.2,68.2
ETH_Hyd_Beles8616,68.2,68.2,61.4,43.9,36.5,36.5,33.6,27.1,30.6,51.4,68.2,68.2
ETH_Hyd_Fincha8617,68.2,64.8,59.4,56.9,53.5,51.2,51.1,53.3,52.7,57.0,57.4,65.2
ETH_Hyd_FinchaAmertiN8618,68.2,68.2,68.2,30.4,19.7,14.9,13.8,13.7,14.4,21.3,56.0,68.2
ETH_Hyd_GilgelGibeI8619,68.2,68.2,45.7,63.1,68.1,47.6,15.1,11.6,19.7,43.9,68.2,68.2
ETH_Hyd_GilgelGibeII8620,68.2,64.8,59.4,56.9,53.5,51.2,51.1,53.3,52.7,57.0,57.4,65.2
ETH_Hyd_GilgelGibeIII8621,48.3,48.3,68.2,68.2,68.2,52.5,47.0,50.4,53.6,62.8,68.2,52.8
ETH_Hyd_Koka8622,68.2,68.2,68.2,30.4,19.8,14.9,13.8,13.7,14.4,21.3,56.0,68.2
ETH_Hyd_MelkaWekana8623,13.7,14.7,22.0,57.6,68.2,68.2,68.2,68.2,49.3,40.3,25.4,14.4
ETH_Hyd_Tekeze8624,68.2,68.2,38.0,44.9,33.6,20.6,13.6,12.0,15.2,45.3,68.2,68.2
ETH_Hyd_TisAbayI8625,26.5,39.0,52.3,68.2,68.2,68.2,65.8,68.2,50.5,27.8,23.5,24.4
FIN_Hyd_Ahvenkoski8638,80.0,80.0,80.0,38.3,23.5,11.9,71.8,80.0,56.3,43.2,54.1,70.3
FIN_Hyd_Aittokoski8639,17.2,16.1,19.6,25.8,44.4,74.9,80.0,80.0,60.3,80.0,80.0,51.9
FIN_Hyd_Alakoski8640,74.1,60.0,71.1,71.9,78.3,80.0,76.5,80.0,80.0,80.0,69.8,75.1
FIN_Hyd_Askala8641,70.5,80.0,80.0,80.0,80.0,73.9,47.5,44.9,50.0,40.0,49.6,47.1
FIN_Hyd_Atro8642,12.8,12.8,16.4,80.0,80.0,41.9,37.2,64.9,75.2,80.0,80.0,33.1
FIN_Hyd_Capacity Scaler,80.0,80.0,80.0,49.5,43.1,40.4,38.7,38.3,44.2,48.5,68.1,80.0
FIN_Hyd_Finlaysonve8643,44.2,64.4,80.0,80.0,56.3,34.2,80.0,80.0,33.7,17.7,16.1,31.8
FIN_Hyd_Haapakoski8645,80.0,80.0,72.4,60.2,40.2,26.9,18.7,19.5,43.8,68.2,80.0,80.0
FIN_Hyd_Hamari8649,56.7,55.2,80.0,69.7,79.9,80.0,30.5,31.2,80.0,74.1,80.0,72.7
FIN_Hyd_Hanhikoski8651,12.8,12.8,14.4,80.0,80.0,80.0,40.8,59.5,79.7,80.0,76.9,22.1
FIN_Hyd_Harjavalta8653,11.9,16.8,64.6,80.0,80.0,79.2,66.3,55.1,68.6,80.0,80.0,21.4
FIN_Hyd_Hietamankoski8656,21.0,21.9,26.7,33.8,45.6,80.0,80.0,80.0,80.0,48.7,23.5,21.0
FIN_Hyd_Hilmonkoski8657,28.1,31.5,36.8,80.0,80.0,80.0,80.0,79.7,65.6,66.9,49.3,25.4
FIN_Hyd_Hinkua8658,21.3,31.8,62.6,67.9,66.6,75.0,80.0,80.0,80.0,80.0,31.5,21.0
FIN_Hyd_Hirvikoski8659,61.0,60.0,61.3,80.0,80.0,80.0,61.3,61.0,63.8,78.5,80.0,67.3
FIN_Hyd_Imatra8665,80.0,72.3,77.5,80.0,62.3,56.4,53.4,52.8,56.7,68.1,80.0,80.0
FIN_Hyd_Inkeroinenve8666,80.0,80.0,80.0,54.8,40.9,38.4,38.3,38.4,39.1,48.9,72.5,80.0
FIN_Hyd_Isohaara8667,74.8,80.0,71.5,69.5,69.5,67.3,63.3,64.3,60.0,70.5,68.5,74.8
FIN_Hyd_JalasjokiNiile8668,80.0,80.0,80.0,80.0,69.4,47.3,21.9,17.6,19.3,21.2,43.8,78.2
FIN_Hyd_Juankoski8672,74.8,80.0,71.5,69.5,69.5,67.3,63.3,64.3,60.0,70.5,68.5,74.8
FIN_Hyd_Jumisko8673,80.0,80.0,80.0,21.0,14.3,12.1,11.9,12.1,12.9,14.1,18.5,80.0
FIN_Hyd_Juntola8674,74.8,80.0,71.5,69.5,69.5,67.3,63.3,64.3,60.0,70.5,68.5,74.8
FIN_Hyd_Juotas8675,80.0,80.0,48.4,47.0,29.9,13.7,9.5,9.1,23.6,54.1,80.0,80.0
FIN_Hyd_Juva8676,35.6,34.2,60.2,80.0,80.0,80.0,52.3,41.2,44.6,71.0,80.0,43.4
FIN_Hyd_Kaaranneskoski8677,33.8,35.6,67.1,80.0,80.0,53.8,40.1,49.5,63.0,80.0,80.0,48.8
FIN_Hyd_Kaarni8678,73.2,80.0,80.0,80.0,53.1,45.7,38.8,47.3,49.1,60.8,80.0,79.5
FIN_Hyd_Kaihua8679,80.0,80.0,80.0,21.0,14.3,12.1,11.9,12.1,12.9,14.1,18.5,80.0
FIN_Hyd_Kaitfors8681,75.1,80.0,80.0,80.0,56.2,48.7,46.5,49.7,56.2,60.0,76.6,80.0
FIN_Hyd_Kaltimo8682,11.9,22.7,80.0,80.0,80.0,65.7,55.4,63.0,80.0,68.9,62.2,18.4
FIN_Hyd_Karjalankoski8683,52.8,63.2,70.2,71.1,80.0,77.5,29.5,22.2,80.0,80.0,80.0,77.8
FIN_Hyd_Katerma8684,80.0,80.0,79.4,52.7,27.4,18.8,12.6,11.9,15.4,31.1,80.0,80.0
FIN_Hyd_Kattilakoski8685,48.1,50.1,80.0,80.0,80.0,62.3,49.8,49.1,48.8,71.1,80.0,53.8
FIN_Hyd_Keltti8689,11.9,17.9,80.0,80.0,80.0,72.1,54.3,57.8,80.0,67.2,76.7,21.1
FIN_Hyd_Kelukoski8690,28.0,44.2,80.0,80.0,80.0,80.0,68.5,50.4,47.4,43.7,35.4,39.2
