REGION,TECHNOLOGY,VALUE
GLOBAL,PWRCSPCHNSI01,30
GLOBAL,PWRCCGUSANW00,30
GLOBAL,PWRCCGPRYXX00,30
GLOBAL,PWRCOGSLEXX01,30
GLOBAL,PWROCGSOMXX00,30
GLOBAL,PWRURNDZAXX01,60
GLOBAL,PWRHYDTUNXX01,100
GLOBAL,PWRCCGUKRXX01,30
GLOBAL,PWROCGPRTXX01,30
GLOBAL,PWRWOFUSAMW01,30
GLOBAL,PWRWASMLIXX01,30
GLOBAL,PWRCCGCHNJX01,30
GLOBAL,PWRGEOHNDXX01,30
GLOBAL,PWRPETHRVXX01,30
GLOBAL,PWRPETBGDXX01,30
GLOBAL,PWROCGIDNXX00,30
GLOBAL,PWRHYDCHNEM01,100
GLOBAL,PWRURNBWAXX01,60
GLOBAL,PWROTHCHLXX01,30
GLOBAL,PWRWONGUYXX01,30
GLOBAL,PWROTHMDGXX01,30
GLOBAL,PWRCCGSURXX01,30
GLOBAL,PWRCCGERIXX00,30
GLOBAL,PWRSPVNGAXX01,30
GLOBAL,PWRWAVIDNXX01,20
GLOBAL,PWROCGLTUXX01,30
GLOBAL,PWRCSPMLTXX01,30
GLOBAL,PWROILRUSNW01,30
GLOBAL,PWRWAVMOZXX01,20
GLOBAL,PWROCGUSACA00,30
GLOBAL,PWRCCGINDSO00,30
GLOBAL,PWRCOAUSASN01,30
GLOBAL,PWROILZAFXX01,30
GLOBAL,PWROCGAUSQL00,30
GLOBAL,PWRWONJPNOK01,30
GLOBAL,PWRCSPCHNYU01,30
GLOBAL,PWRGEOLBYXX01,30
GLOBAL,PWRCCGARMXX00,30
GLOBAL,PWRWAVAUSTA01,20
GLOBAL,PWROTHCHNGA01,30
GLOBAL,PWRGEOSWZXX01,30
GLOBAL,PWRSPVKHMXX01,30
GLOBAL,PWROILHNDXX01,30
GLOBAL,PWRCCGCHLXX01,30
GLOBAL,PWROILIDNXX01,30
GLOBAL,PWRWOFMDGXX01,30
GLOBAL,PWRBIOSLVXX01,45
GLOBAL,PWRWAVBELXX01,20
GLOBAL,PWRWOFIRLXX01,30
GLOBAL,PWRWOFSAUXX01,30
GLOBAL,PWRGEOUSASW01,30
GLOBAL,PWRCOGUSANY01,30
GLOBAL,PWRCCGUSAER01,30
GLOBAL,PWRSPVESTXX01,30
GLOBAL,PWROILAUSTA01,30
GLOBAL,PWRWAVCHNJX01,20
GLOBAL,PWRSPVCHNBE01,30
GLOBAL,PWRWONGEOXX01,30
GLOBAL,PWRCSPAZEXX01,30
GLOBAL,PWRWONSURXX01,30
GLOBAL,PWRCSPVNMXX01,30
GLOBAL,PWRCSPMMRXX01,30
GLOBAL,PWRWASUKRXX01,30
GLOBAL,PWRPETUSANY01,30
GLOBAL,PWRWONBTNXX01,30
GLOBAL,PWRPETSLVXX01,30
GLOBAL,PWROCGIRQXX00,30
GLOBAL,PWRCOADOMXX01,30
GLOBAL,PWROILCPVXX01,30
GLOBAL,PWRBIOBRASE01,45
GLOBAL,PWRPETJPNOK01,30
GLOBAL,PWRBIOBIHXX01,45
GLOBAL,PWROCGBRASE00,30
GLOBAL,PWRCOGLTUXX01,30
GLOBAL,PWRURNCHNSX01,60
GLOBAL,PWRGEOUSARW01,30
GLOBAL,PWROCGTWNXX00,30
GLOBAL,PWRURNROUXX01,60
GLOBAL,PWRHYDZAFXX01,100
GLOBAL,PWRCOGBRACW01,30
GLOBAL,PWROILMKDXX01,30
GLOBAL,PWRWASCHNHU01,30
GLOBAL,PWRBIOCHNWM01,45
GLOBAL,PWRWONSRBXX01,30
GLOBAL,PWRCOGPANXX01,30
GLOBAL,PWRCCGBRACN00,30
GLOBAL,PWRHYDCOLXX01,100
GLOBAL,PWRCCGRUSNW00,30
GLOBAL,PWRBIORUSMV01,45
GLOBAL,PWRBIOKORXX01,45
GLOBAL,PWROTHUSANW01,30
GLOBAL,PWRGEONAMXX01,30
GLOBAL,PWRSPVIRNXX01,30
GLOBAL,PWRCOGRUSCE01,30
GLOBAL,PWRHYDZMBXX01,100
GLOBAL,PWRCCGGMBXX00,30
GLOBAL,PWRCOACHNSC01,30
GLOBAL,PWRBIOBRAJ201,45
GLOBAL,PWRPETMRTXX01,30
GLOBAL,PWRPETBTNXX01,30
GLOBAL,PWROCGAUSNT00,30
GLOBAL,PWRHYDGMBXX01,100
GLOBAL,PWRWOFUSASE01,30
GLOBAL,PWRWONCANAR01,30
GLOBAL,PWRWAVCHNWM01,20
GLOBAL,PWRCCGSOMXX00,30
GLOBAL,PWRCOGUSASN01,30
GLOBAL,PWROCGSWEXX00,30
GLOBAL,PWRCCGUSARW01,30
GLOBAL,PWRCCGECUXX00,30
GLOBAL,PWRWOFCANNL01,30
GLOBAL,PWRSPVIRQXX01,30
GLOBAL,PWRGEONGAXX01,30
GLOBAL,PWRBIONICXX01,45
GLOBAL,PWRWAVTCDXX01,20
GLOBAL,PWRWOFCHNGD01,30
GLOBAL,PWRWOFUSASV01,30
GLOBAL,PWRWAVUSACA01,20
GLOBAL,PWRPETDEUXX01,30
GLOBAL,PWRCOAUSASA01,30
GLOBAL,PWRGEOCHNJI01,30
GLOBAL,PWRGEOTURXX01,30
GLOBAL,PWRWOFBDIXX01,30
GLOBAL,PWRCSPGABXX01,30
GLOBAL,PWRCSPJPNHO01,30
GLOBAL,PWROCGCHNSX01,30
GLOBAL,PWRCOAMRTXX01,30
GLOBAL,PWROCGKAZXX00,30
GLOBAL,PWRWASNAMXX01,30
GLOBAL,PWROTHCHNTJ01,30
GLOBAL,PWRBIOUKRXX01,45
GLOBAL,PWRCCGISLXX00,30
GLOBAL,PWROCGRUSSO00,30
GLOBAL,PWROCGATAXX01,30
GLOBAL,PWROCGCHNCH00,30
GLOBAL,PWROILZMBXX01,30
GLOBAL,PWRGEOCHNCH01,30
GLOBAL,PWRURNSGPXX01,60
GLOBAL,PWROCGSYRXX01,30
GLOBAL,PWRCOGCHNJI01,30
GLOBAL,PWRWAVMLIXX01,20
GLOBAL,PWROTHIRNXX01,30
GLOBAL,PWRCOAURYXX01,30
GLOBAL,PWRPETUSANE01,30
GLOBAL,PWRCOGCHNSX01,30
GLOBAL,PWROTHTKMXX01,30
GLOBAL,PWRCCGRUSMV01,30
GLOBAL,PWRCSPCANBC01,30
GLOBAL,PWRCOAJPNCE01,30
GLOBAL,PWRSPVMOZXX01,30
GLOBAL,PWROCGBRACN00,30
GLOBAL,PWRCOAJAMXX01,30
GLOBAL,PWROCGJPNSH01,30
GLOBAL,PWRWAVTUNXX01,20
GLOBAL,PWRSPVCHNTI01,30
GLOBAL,PWROILTTOXX01,30
GLOBAL,PWRSPVUSAFR01,30
GLOBAL,PWRBIOCHNYU01,45
GLOBAL,PWRURNCHNWM01,60
GLOBAL,PWRCCGBRANE00,30
GLOBAL,PWRCOAAUSTA01,30
GLOBAL,PWROTHTURXX01,30
GLOBAL,PWRCCGDOMXX00,30
GLOBAL,PWRHYDCHNFU01,100
GLOBAL,PWROTHTTOXX01,30
GLOBAL,PWRCCGMLIXX01,30
GLOBAL,PWRCCGHTIXX01,30
GLOBAL,PWROCGISLXX01,30
GLOBAL,PWRGEOGBRXX01,30
GLOBAL,PWROILCMRXX01,30
GLOBAL,PWRCCGMRTXX00,30
GLOBAL,PWRWAVPERXX01,20
GLOBAL,PWRURNKGZXX01,60
GLOBAL,PWRCSPSYRXX01,30
GLOBAL,PWRCCGMUSXX00,30
GLOBAL,PWRWOFCHNHB01,30
GLOBAL,PWRCCGINDNO01,30
GLOBAL,PWRCCGUSACA01,30
GLOBAL,PWRCCGAUSQL00,30
GLOBAL,PWRCCGBENXX00,30
GLOBAL,PWRCCGIRQXX00,30
GLOBAL,PWROCGJPNSH00,30
GLOBAL,PWRSPVFJIXX01,30
GLOBAL,PWRSPVNZLXX01,30
GLOBAL,PWRSPVLAOXX01,30
GLOBAL,PWRCOGUSAHA01,30
GLOBAL,PWRHYDBRANE01,100
GLOBAL,PWROCGKGZXX01,30
GLOBAL,PWRCSPCHNGD01,30
GLOBAL,PWROILAUSQL01,30
GLOBAL,PWROTHCHNQI01,30
GLOBAL,PWRSPVUSASS01,30
GLOBAL,PWROTHPRTXX01,30
GLOBAL,PWRWONSLEXX01,30
GLOBAL,PWRSPVBENXX01,30
GLOBAL,PWRCOABRASE01,30
GLOBAL,PWROCGITAXX01,30
GLOBAL,PWRCOAJPNSH01,30
GLOBAL,PWROCGGUYXX01,30
GLOBAL,PWRHYDUSARM01,100
GLOBAL,PWRSPVJORXX01,30
GLOBAL,PWRBIODEUXX01,45
GLOBAL,PWRWONFINXX01,30
GLOBAL,PWRHYDJAMXX01,100
GLOBAL,PWRHYDNERXX01,100
GLOBAL,PWRWOFSDNXX01,30
GLOBAL,PWRWOFGNQXX01,30
GLOBAL,PWRURNMWIXX01,60
GLOBAL,PWROCGGBRXX00,30
GLOBAL,PWRBIOFINXX01,45
GLOBAL,PWROTHLAOXX01,30
GLOBAL,PWRSPVBLZXX01,30
GLOBAL,PWRPETUSARE01,30
GLOBAL,PWRWOFERIXX01,30
GLOBAL,PWRWONBGDXX01,30
GLOBAL,PWRBIOCANAB01,45
GLOBAL,PWRCOAZAFXX01,30
GLOBAL,PWRHYDLBNXX01,100
GLOBAL,PWROCGFJIXX01,30
GLOBAL,PWROTHUSASV01,30
GLOBAL,PWRWAVFINXX01,20
GLOBAL,PWROILCANAR01,30
GLOBAL,PWRCCGKGZXX01,30
GLOBAL,PWRCCGJPNOK01,30
GLOBAL,PWRBIOUSASW01,45
GLOBAL,PWRWAVATAXX01,20
GLOBAL,PWRCSPAUSWA01,30
GLOBAL,PWRURNSLEXX01,60
GLOBAL,PWRCCGGNQXX01,30
GLOBAL,PWRHYDMLTXX01,100
GLOBAL,PWRBIOBOLXX01,45
GLOBAL,PWRSPVCANBC01,30
GLOBAL,PWRWAVCANQC01,20
GLOBAL,PWRCOARUSSI01,30
GLOBAL,PWRBIOUZBXX01,45
GLOBAL,PWRCOGJORXX01,30
GLOBAL,PWRGEOAUSQL01,30
GLOBAL,PWRCCGTJKXX00,30
GLOBAL,PWROTHTJKXX01,30
GLOBAL,PWRCOAKENXX01,30
GLOBAL,PWRPETCHNZH01,30
GLOBAL,PWRSPVAUSQL01,30
GLOBAL,PWRCSPMEXXX01,30
GLOBAL,PWRCOAHTIXX01,30
GLOBAL,PWRCSPRUSSO01,30
GLOBAL,PWRURNUSANE01,60
GLOBAL,PWRURNMDGXX01,60
GLOBAL,PWRCOGPOLXX01,30
GLOBAL,PWRCOGMLIXX01,30
GLOBAL,PWRBIOTWNXX01,45
GLOBAL,PWRCCGKOSXX01,30
GLOBAL,PWRCCGINDEA00,30
GLOBAL,PWRBIOESHXX01,45
GLOBAL,PWRCSPJPNOK01,30
GLOBAL,PWRCCGUSAME00,30
GLOBAL,PWRPETISLXX01,30
GLOBAL,PWRHYDJPNOK01,100
GLOBAL,PWRHYDSVKXX01,100
GLOBAL,PWRCSPGUFXX01,30
GLOBAL,PWROCGBGRXX01,30
GLOBAL,PWROCGLKAXX00,30
GLOBAL,PWRGEOMKDXX01,30
GLOBAL,PWRPETCMRXX01,30
GLOBAL,PWRWOFNERXX01,30
GLOBAL,PWRWOFMLTXX01,30
GLOBAL,PWRHYDCHNJI01,100
GLOBAL,PWROILCAFXX01,30
GLOBAL,PWRWASCHNGU01,30
GLOBAL,PWRPETBLRXX01,30
GLOBAL,PWRWASOMNXX01,30
GLOBAL,PWRGEOCOLXX01,30
GLOBAL,PWRWONRUSMV01,30
GLOBAL,PWROTHHUNXX01,30
GLOBAL,PWROCGMWIXX00,30
GLOBAL,PWRHYDJPNKY01,100
GLOBAL,PWRCSPCHNJS01,30
GLOBAL,PWROILJORXX01,30
GLOBAL,PWRCSPLBRXX01,30
GLOBAL,PWRWONJPNSH01,30
GLOBAL,PWRCCGNERXX00,30
GLOBAL,PWROCGALBXX00,30
GLOBAL,PWRHYDKORXX01,100
GLOBAL,PWROTHAUSSW01,30
GLOBAL,PWRCSPTJKXX01,30
GLOBAL,PWROTHLSOXX01,30
GLOBAL,PWRHYDUSAFR01,100
GLOBAL,PWROCGUSARW00,30
GLOBAL,PWRCCGCHNEM01,30
GLOBAL,PWRCOAFRAXX01,30
GLOBAL,PWRHYDRUSUR01,100
GLOBAL,PWRWAVUSAFR01,20
GLOBAL,PWRURNBRANW01,60
GLOBAL,PWRWAVMMRXX01,20
GLOBAL,PWRWONCRIXX01,30
GLOBAL,PWRPETSRBXX01,30
GLOBAL,PWRWOFGNBXX01,30
GLOBAL,PWRCSPGEOXX01,30
GLOBAL,PWRHYDCIVXX01,100
GLOBAL,PWRPETCPVXX01,30
GLOBAL,PWRWAVAUTXX01,20
GLOBAL,PWRCOGKENXX01,30
GLOBAL,PWRCOAIRNXX01,30
GLOBAL,PWRSPVMARXX01,30
GLOBAL,PWRWONSYRXX01,30
GLOBAL,PWRWONCANQC01,30
GLOBAL,PWRGEOCODXX01,30
GLOBAL,PWRCSPLKAXX01,30
GLOBAL,PWRBIOCHNLI01,45
GLOBAL,PWRPETESHXX01,30
GLOBAL,PWRHYDBRAJ101,100
GLOBAL,PWRCOACRIXX01,30
GLOBAL,PWRCCGNGAXX01,30
GLOBAL,PWRSPVTWNXX01,30
GLOBAL,PWRPETCHNWM01,30
GLOBAL,PWRPETATAXX01,30
GLOBAL,PWRWASCHNZH01,30
GLOBAL,PWROTHMNGXX01,30
GLOBAL,PWRWONUKRXX01,30
GLOBAL,PWRWOFUSASS01,30
GLOBAL,PWROTHCHNSI01,30
GLOBAL,PWRWOFCHNJX01,30
GLOBAL,PWRGEOJPNCE01,30
GLOBAL,PWRCOARUSNW01,30
GLOBAL,PWRGEOKWTXX01,30
GLOBAL,PWRCCGISLXX01,30
GLOBAL,PWRCOABRAJ301,30
GLOBAL,PWROCGBLZXX00,30
GLOBAL,PWRWOFSWZXX01,30
GLOBAL,PWRCOGCANSK01,30
GLOBAL,PWRCCGJPNCE01,30
GLOBAL,PWRPETUSAHA01,30
GLOBAL,PWRCCGBLZXX01,30
GLOBAL,PWROTHBRANW01,30
GLOBAL,PWRWOFGTMXX01,30
GLOBAL,PWROTHCZEXX01,30
GLOBAL,PWROILGTMXX01,30
GLOBAL,PWROCGVENXX00,30
GLOBAL,PWRWAVMRTXX01,20
GLOBAL,PWRBIOBWAXX01,45
GLOBAL,PWRCSPCANMB01,30
GLOBAL,PWROCGDNKXX00,30
GLOBAL,PWRBIOEGYXX01,45
GLOBAL,PWRCCGAUSNT01,30
GLOBAL,PWRCCGBRAJ100,30
GLOBAL,PWRBIOUSASA01,45
GLOBAL,PWROTHUSARW01,30
GLOBAL,PWRCOGCHNFU01,30
GLOBAL,PWRHYDATAXX01,100
GLOBAL,PWRWASMLTXX01,30
GLOBAL,PWRSPVCHNGD01,30
GLOBAL,PWRBIOCHNJI01,45
GLOBAL,PWRWOFCHNMA01,30
GLOBAL,PWRWONAREXX01,30
GLOBAL,PWRGEOMRTXX01,30
GLOBAL,PWRCOAUSAPR01,30
GLOBAL,PWRCCGBDIXX01,30
GLOBAL,PWROILUSARM01,30
GLOBAL,PWROCGNGAXX00,30
GLOBAL,PWRCCGAUSTA00,30
GLOBAL,PWROCGDOMXX01,30
GLOBAL,PWRWONBRACN01,30
GLOBAL,PWRCSPGNQXX01,30
GLOBAL,PWROILPRTXX01,30
GLOBAL,PWRGEOVENXX01,30
GLOBAL,PWROCGVNMXX01,30
GLOBAL,PWRPETBENXX01,30
GLOBAL,PWRURNIDNXX01,60
GLOBAL,PWRWOFCRIXX01,30
GLOBAL,PWROILUSAPR01,30
GLOBAL,PWRPETPRKXX01,30
GLOBAL,PWRCOAJORXX01,30
GLOBAL,PWROTHCHNJI01,30
GLOBAL,PWRCSPLAOXX01,30
GLOBAL,PWRCOGMLTXX01,30
GLOBAL,PWRCSPSLVXX01,30
GLOBAL,PWRWASCANAB01,30
GLOBAL,PWRWOFCANAB01,30
GLOBAL,PWRWOFCOLXX01,30
GLOBAL,PWRSPVCUBXX01,30
GLOBAL,PWRSPVCANNO01,30
GLOBAL,PWRGEOCANNO01,30
GLOBAL,PWRWONQATXX01,30
GLOBAL,PWRWONIRQXX01,30
GLOBAL,PWRGEOYEMXX01,30
GLOBAL,PWRCOAALBXX01,30
GLOBAL,PWRCSPINDSO01,30
GLOBAL,PWROCGIRLXX01,30
GLOBAL,PWRPETAUSTA01,30
GLOBAL,PWRCSPBRANW01,30
GLOBAL,PWRCOACHNSH01,30
GLOBAL,PWRCSPBRAJ301,30
GLOBAL,PWRWAVGBRXX01,20
GLOBAL,PWRGEOTLSXX01,30
GLOBAL,PWROILUSARE01,30
GLOBAL,PWRCCGJORXX01,30
GLOBAL,PWROCGSRBXX01,30
GLOBAL,PWRBIOUSAAK01,45
GLOBAL,PWRCCGUSAPR00,30
GLOBAL,PWRHYDBRNXX01,100
GLOBAL,PWRPETBGRXX01,30
GLOBAL,PWRWONMRTXX01,30
GLOBAL,PWRCOABRASO01,30
GLOBAL,PWRHYDBOLXX01,100
GLOBAL,PWRPETBELXX01,30
GLOBAL,PWROCGAUSSW00,30
GLOBAL,PWRSPVCMRXX01,30
GLOBAL,PWRWOFINDWE01,30
GLOBAL,PWRGEOLBNXX01,30
GLOBAL,PWRCOGSGPXX01,30
GLOBAL,PWRBIOBRANE01,45
GLOBAL,PWRWAVNLDXX01,20
GLOBAL,PWRWAVNPLXX01,20
GLOBAL,PWRBIOUSASS01,45
GLOBAL,PWRHYDFRAXX01,100
GLOBAL,PWROCGGINXX01,30
GLOBAL,PWRSPVDOMXX01,30
GLOBAL,PWRCOACHNHB01,30
GLOBAL,PWRCSPRUSNW01,30
GLOBAL,PWRCOGBLRXX01,30
GLOBAL,PWRSPVCHNTJ01,30
GLOBAL,PWRCOAUSARM01,30
GLOBAL,PWROILKENXX01,30
GLOBAL,PWRCSPCOLXX01,30
GLOBAL,PWRURNTHAXX01,60
GLOBAL,PWRSPVMEXXX01,30
GLOBAL,PWRURNCANAB01,60
GLOBAL,PWRWASATAXX01,30
GLOBAL,PWRCOAFINXX01,30
GLOBAL,PWRCCGUSAFR00,30
GLOBAL,PWRGEONZLXX01,30
GLOBAL,PWROILCOLXX01,30
GLOBAL,PWRHYDCHNAN01,100
GLOBAL,PWRHYDFINXX01,100
GLOBAL,PWROTHMLIXX01,30
GLOBAL,PWRPETSVKXX01,30
GLOBAL,PWRWOFLKAXX01,30
GLOBAL,PWRCCGKENXX01,30
GLOBAL,PWROCGMMRXX00,30
GLOBAL,PWROCGBGDXX01,30
GLOBAL,PWRBIOAUSTA01,45
GLOBAL,PWRSPVLBYXX01,30
GLOBAL,PWRWASCHNHB01,30
GLOBAL,PWROILCHNTJ01,30
GLOBAL,PWRHYDLTUXX01,100
GLOBAL,PWRWONRUSCE01,30
GLOBAL,PWRWAVSVNXX01,20
GLOBAL,PWRPETUSAME01,30
GLOBAL,PWROTHAUSSA01,30
GLOBAL,PWRPETINDNO01,30
GLOBAL,PWRCCGBRASO00,30
GLOBAL,PWRCOGAREXX01,30
GLOBAL,PWRCOASENXX01,30
GLOBAL,PWRCSPATAXX01,30
GLOBAL,PWRURNLBNXX01,60
GLOBAL,PWRCSPSWZXX01,30
GLOBAL,PWRPETCANQC01,30
GLOBAL,PWRWOFESHXX01,30
GLOBAL,PWRPETCHNEM01,30
GLOBAL,PWROTHINDNE01,30
GLOBAL,PWRCOAUSANW01,30
GLOBAL,PWRWASGMBXX01,30
GLOBAL,PWROCGMDAXX00,30
GLOBAL,PWRWOFMUSXX01,30
GLOBAL,PWRSPVSAUXX01,30
GLOBAL,PWRWASKORXX01,30
GLOBAL,PWRHYDCHNHB01,100
GLOBAL,PWRCOGBRANW01,30
GLOBAL,PWRWOFAUSNT01,30
GLOBAL,PWROCGAGOXX00,30
GLOBAL,PWRCOACHNNI01,30
GLOBAL,PWROILZWEXX01,30
GLOBAL,PWRCCGGTMXX00,30
GLOBAL,PWROCGTKMXX01,30
GLOBAL,PWRWOFCHNXI01,30
GLOBAL,PWRCOASLVXX01,30
GLOBAL,PWRURNGNBXX01,60
GLOBAL,PWRBIOALBXX01,45
GLOBAL,PWRWAVUSAER01,20
GLOBAL,PWRCOGAUTXX01,30
GLOBAL,PWRGEOSURXX01,30
GLOBAL,PWRCSPJAMXX01,30
GLOBAL,PWRBIOCHNJS01,45
GLOBAL,PWRWAVUSASC01,20
GLOBAL,PWRSPVCZEXX01,30
GLOBAL,PWRCOACHNQI01,30
GLOBAL,PWROCGUGAXX01,30
GLOBAL,PWRWOFUSARA01,30
GLOBAL,PWRWAVCANBC01,20
GLOBAL,PWRBIOMNGXX01,45
GLOBAL,PWRCOACUBXX01,30
GLOBAL,PWRCCGCANNL00,30
GLOBAL,PWRWAVALBXX01,20
GLOBAL,PWRHYDCHNJS01,100
GLOBAL,PWRURNISLXX01,60
GLOBAL,PWROCGLTUXX00,30
GLOBAL,PWRWOFCHNHN01,30
GLOBAL,PWRSPVCHNHU01,30
GLOBAL,PWRPETMEXXX01,30
GLOBAL,PWRHYDBRAJ301,100
GLOBAL,PWRWAVUSARA01,20
GLOBAL,PWRPETVENXX01,30
GLOBAL,PWRURNCHNCH01,60
GLOBAL,PWRGEOSDNXX01,30
GLOBAL,PWRWONUSACA01,30
GLOBAL,PWRCCGAUTXX01,30
GLOBAL,PWRCCGFJIXX01,30
GLOBAL,PWRWAVTURXX01,20
GLOBAL,PWRCCGHNDXX01,30
GLOBAL,PWRCCGCHNGU01,30
GLOBAL,PWRWAVNICXX01,20
GLOBAL,PWRWONPAKXX01,30
GLOBAL,PWRHYDCHNGA01,100
GLOBAL,PWRHYDAUTXX01,100
GLOBAL,PWRWONNGAXX01,30
GLOBAL,PWRWASCHNHA01,30
GLOBAL,PWRCOGPRTXX01,30
GLOBAL,PWRCCGCHNNI01,30
GLOBAL,PWRBIOMARXX01,45
GLOBAL,PWRCCGCANQC01,30
GLOBAL,PWRWASCHEXX01,30
GLOBAL,PWRGEOCHNGX01,30
GLOBAL,PWRWAVISLXX01,20
GLOBAL,PWRWONUSAGU01,30
GLOBAL,PWRPETRWAXX01,30
GLOBAL,PWRBIOMDAXX01,45
GLOBAL,PWRPETCHNJX01,30
GLOBAL,PWRHYDGRCXX01,100
GLOBAL,PWRWASARMXX01,30
GLOBAL,PWROTHCHNAN01,30
GLOBAL,PWRWAVBOLXX01,20
GLOBAL,PWRCOAYEMXX01,30
GLOBAL,PWRWONUZBXX01,30
GLOBAL,PWRCOGCHNSI01,30
GLOBAL,PWRWOFBRAJ201,30
GLOBAL,PWRURNPRKXX01,60
GLOBAL,PWROTHUSASA01,30
GLOBAL,PWROILRUSFE01,30
GLOBAL,PWRPETUGAXX01,30
GLOBAL,PWRGEOSVKXX01,30
GLOBAL,PWRCSPHUNXX01,30
GLOBAL,PWRWASMARXX01,30
GLOBAL,PWRWOFAUTXX01,30
GLOBAL,PWRCOGCHNGD01,30
GLOBAL,PWRURNCHNHU01,60
GLOBAL,PWRSPVJPNOK01,30
GLOBAL,PWROTHCHEXX01,30
GLOBAL,PWRCCGTCDXX00,30
GLOBAL,PWROCGPNGXX00,30
GLOBAL,PWROCGCHNMA01,30
GLOBAL,PWRSPVAUTXX01,30
GLOBAL,PWRCOAINDEA01,30
GLOBAL,PWRWONCANON01,30
GLOBAL,PWROTHAGOXX01,30
GLOBAL,PWRWOFCHNTI01,30
GLOBAL,PWRPETLBRXX01,30
GLOBAL,PWROCGCAFXX01,30
GLOBAL,PWRWONTHAXX01,30
GLOBAL,PWROTHUSAME01,30
GLOBAL,PWROCGFJIXX00,30
GLOBAL,PWRSPVUSAMW01,30
GLOBAL,PWRGEOLTUXX01,30
GLOBAL,PWROILTCDXX01,30
GLOBAL,PWRCSPEGYXX01,30
GLOBAL,PWRWAVKWTXX01,20
GLOBAL,PWRCSPUSASW01,30
GLOBAL,PWROILAUSVI01,30
GLOBAL,PWRCOGGINXX01,30
GLOBAL,PWRBIOUSANW01,45
GLOBAL,PWRBIOAGOXX01,45
GLOBAL,PWROTHSENXX01,30
GLOBAL,PWRCCGAGOXX00,30
GLOBAL,PWRHYDARGXX01,100
GLOBAL,PWRSPVUSAAZ01,30
GLOBAL,PWRGEOMLIXX01,30
GLOBAL,PWROTHAUSNT01,30
GLOBAL,PWRCCGMOZXX01,30
GLOBAL,PWRCOACANNL01,30
GLOBAL,PWRGEOMDAXX01,30
GLOBAL,PWRCSPBGRXX01,30
GLOBAL,PWRGEOGEOXX01,30
GLOBAL,PWRWASCIVXX01,30
GLOBAL,PWRGEOINDEA01,30
GLOBAL,PWRWOFUSANW01,30
GLOBAL,PWROCGBWAXX01,30
GLOBAL,PWRWASNPLXX01,30
GLOBAL,PWRPETUSAMW01,30
GLOBAL,PWROCGLAOXX01,30
GLOBAL,PWROCGTWNXX01,30
GLOBAL,PWRWASUSARW01,30
GLOBAL,PWROILDZAXX01,30
GLOBAL,PWRWONBRASO01,30
GLOBAL,PWRWOFMKDXX01,30
GLOBAL,PWRCCGUSARW00,30
GLOBAL,PWRWAVGINXX01,20
GLOBAL,PWROCGAZEXX01,30
GLOBAL,PWRCCGSDNXX00,30
GLOBAL,PWRCCGQATXX00,30
GLOBAL,PWRCSPBRACN01,30
GLOBAL,PWROTHGUYXX01,30
GLOBAL,PWROILKHMXX01,30
GLOBAL,PWRCCGRUSCE01,30
GLOBAL,PWROCGAUSSA00,30
GLOBAL,PWRWASBTNXX01,30
GLOBAL,PWROCGRUSNW00,30
GLOBAL,PWRSPVVNMXX01,30
GLOBAL,PWRWONCHNHB01,30
GLOBAL,PWROTHBFAXX01,30
GLOBAL,PWRWASGABXX01,30
GLOBAL,PWROILUSARA01,30
GLOBAL,PWRWAVRWAXX01,20
GLOBAL,PWRWOFCHNSH01,30
GLOBAL,PWRGEOINDNE01,30
GLOBAL,PWRGEOECUXX01,30
GLOBAL,PWRURNIRNXX01,60
GLOBAL,PWRURNHRVXX01,60
GLOBAL,PWRWAVKORXX01,20
GLOBAL,PWROCGYEMXX01,30
GLOBAL,PWROTHUSAPR01,30
GLOBAL,PWRSPVUSARA01,30
GLOBAL,PWRWASBRNXX01,30
GLOBAL,PWROILMOZXX01,30
GLOBAL,PWRSPVCHNWM01,30
GLOBAL,PWRWAVJPNSH01,20
GLOBAL,PWRWONCAFXX01,30
GLOBAL,PWRPETCHNSC01,30
GLOBAL,PWRWOFSGPXX01,30
GLOBAL,PWROCGHRVXX00,30
GLOBAL,PWRCCGGINXX01,30
GLOBAL,PWROTHCHNSH01,30
GLOBAL,PWRWASJPNTO01,30
GLOBAL,PWRWASMDAXX01,30
GLOBAL,PWRCCGCANNO00,30
GLOBAL,PWRCOACHNSX01,30
GLOBAL,PWROTHBLZXX01,30
GLOBAL,PWRCSPBRNXX01,30
GLOBAL,PWRPETMARXX01,30
GLOBAL,PWROCGJPNOK01,30
GLOBAL,PWRHYDCANAB01,100
GLOBAL,PWRCOAKWTXX01,30
GLOBAL,PWRCCGLKAXX01,30
GLOBAL,PWROILUZBXX01,30
GLOBAL,PWRPETNICXX01,30
GLOBAL,PWRWAVSWZXX01,20
GLOBAL,PWRBIOCHNAN01,45
GLOBAL,PWRWOFDJIXX01,30
GLOBAL,PWRGEOFRAXX01,30
GLOBAL,PWRURNGRCXX01,60
GLOBAL,PWRWAVURYXX01,20
GLOBAL,PWROILCHNHN01,30
GLOBAL,PWRURNCANMB01,60
GLOBAL,PWRWAVPANXX01,20
GLOBAL,PWRPETAREXX01,30
GLOBAL,PWROTHESTXX01,30
GLOBAL,PWRCSPCHNHE01,30
GLOBAL,PWROILBHRXX01,30
GLOBAL,PWRCOGTWNXX01,30
GLOBAL,PWROTHNAMXX01,30
GLOBAL,PWROCGCRIXX00,30
