REGION,TECHNOLOGY,VALUE
GLOBAL,PWRCCGFRAXX00,31.536
GLOBAL,PWROCGFRAXX00,31.536
GLOBAL,PWRHYDFRAXX01,31.536
GLOBAL,PWROILFRAXX01,31.536
GLOBAL,PWRSPVFRAXX01,31.536
GLOBAL,PWROTHFRAXX01,31.536
GLOBAL,PWRCSPFRAXX01,31.536
GLOBAL,PWRBIOFRAXX01,31.536
GLOBAL,PWRCOAFRAXX01,31.536
GLOBAL,PWRURNFRAXX01,31.536
GLOBAL,PWRWONFRAXX01,31.536
GLOBAL,PWRWASFRAXX01,31.536
GLOBAL,PWRWOFFRAXX01,31.536
GLOBAL,PWRWAVFRAXX01,31.536
GLOBAL,PWRPETFRAXX01,31.536
GLOBAL,PWRGEOFRAXX01,31.536
GLOBAL,PWRCOGFRAXX01,31.536
GLOBAL,PWRCCGGABXX00,31.536
GLOBAL,PWROCGGABXX00,31.536
GLOBAL,PWRHYDGABXX01,31.536
GLOBAL,PWROILGABXX01,31.536
GLOBAL,PWRSPVGABXX01,31.536
GLOBAL,PWROTHGABXX01,31.536
GLOBAL,PWRCSPGABXX01,31.536
GLOBAL,PWRBIOGABXX01,31.536
GLOBAL,PWRCOAGABXX01,31.536
GLOBAL,PWRURNGABXX01,31.536
GLOBAL,PWRWONGABXX01,31.536
GLOBAL,PWRWASGABXX01,31.536
GLOBAL,PWRWOFGABXX01,31.536
GLOBAL,PWRWAVGABXX01,31.536
GLOBAL,PWRPETGABXX01,31.536
GLOBAL,PWRGEOGABXX01,31.536
GLOBAL,PWRCOGGABXX01,31.536
GLOBAL,PWRCCGGBRXX00,31.536
GLOBAL,PWROCGGBRXX00,31.536
GLOBAL,PWRHYDGBRXX01,31.536
GLOBAL,PWROILGBRXX01,31.536
GLOBAL,PWRSPVGBRXX01,31.536
GLOBAL,PWROTHGBRXX01,31.536
GLOBAL,PWRCSPGBRXX01,31.536
GLOBAL,PWRBIOGBRXX01,31.536
GLOBAL,PWRCOAGBRXX01,31.536
GLOBAL,PWRURNGBRXX01,31.536
GLOBAL,PWRWONGBRXX01,31.536
GLOBAL,PWRWASGBRXX01,31.536
GLOBAL,PWRWOFGBRXX01,31.536
GLOBAL,PWRWAVGBRXX01,31.536
GLOBAL,PWRPETGBRXX01,31.536
GLOBAL,PWRGEOGBRXX01,31.536
GLOBAL,PWRCOGGBRXX01,31.536
GLOBAL,PWRCCGGEOXX00,31.536
GLOBAL,PWROCGGEOXX00,31.536
GLOBAL,PWRHYDGEOXX01,31.536
GLOBAL,PWROILGEOXX01,31.536
GLOBAL,PWRSPVGEOXX01,31.536
GLOBAL,PWROTHGEOXX01,31.536
GLOBAL,PWRCSPGEOXX01,31.536
GLOBAL,PWRBIOGEOXX01,31.536
GLOBAL,PWRCOAGEOXX01,31.536
GLOBAL,PWRURNGEOXX01,31.536
GLOBAL,PWRWONGEOXX01,31.536
GLOBAL,PWRWASGEOXX01,31.536
GLOBAL,PWRWOFGEOXX01,31.536
GLOBAL,PWRWAVGEOXX01,31.536
GLOBAL,PWRPETGEOXX01,31.536
GLOBAL,PWRGEOGEOXX01,31.536
GLOBAL,PWRCOGGEOXX01,31.536
GLOBAL,PWRCCGGHAXX00,31.536
GLOBAL,PWROCGGHAXX00,31.536
GLOBAL,PWRHYDGHAXX01,31.536
GLOBAL,PWROILGHAXX01,31.536
GLOBAL,PWRSPVGHAXX01,31.536
GLOBAL,PWROTHGHAXX01,31.536
GLOBAL,PWRCSPGHAXX01,31.536
GLOBAL,PWRBIOGHAXX01,31.536
GLOBAL,PWRCOAGHAXX01,31.536
GLOBAL,PWRURNGHAXX01,31.536
GLOBAL,PWRWONGHAXX01,31.536
GLOBAL,PWRWASGHAXX01,31.536
GLOBAL,PWRWOFGHAXX01,31.536
GLOBAL,PWRWAVGHAXX01,31.536
GLOBAL,PWRPETGHAXX01,31.536
GLOBAL,PWRGEOGHAXX01,31.536
GLOBAL,PWRCOGGHAXX01,31.536
GLOBAL,PWRCCGGINXX00,31.536
GLOBAL,PWROCGGINXX00,31.536
GLOBAL,PWRHYDGINXX01,31.536
GLOBAL,PWROILGINXX01,31.536
GLOBAL,PWRSPVGINXX01,31.536
GLOBAL,PWROTHGINXX01,31.536
GLOBAL,PWRCSPGINXX01,31.536
GLOBAL,PWRBIOGINXX01,31.536
GLOBAL,PWRCOAGINXX01,31.536
GLOBAL,PWRURNGINXX01,31.536
GLOBAL,PWRWONGINXX01,31.536
GLOBAL,PWRWASGINXX01,31.536
GLOBAL,PWRWOFGINXX01,31.536
GLOBAL,PWRWAVGINXX01,31.536
GLOBAL,PWRPETGINXX01,31.536
GLOBAL,PWRGEOGINXX01,31.536
GLOBAL,PWRCOGGINXX01,31.536
GLOBAL,PWRCCGGMBXX00,31.536
GLOBAL,PWROCGGMBXX00,31.536
GLOBAL,PWRHYDGMBXX01,31.536
GLOBAL,PWROILGMBXX01,31.536
GLOBAL,PWRSPVGMBXX01,31.536
GLOBAL,PWROTHGMBXX01,31.536
GLOBAL,PWRCSPGMBXX01,31.536
GLOBAL,PWRBIOGMBXX01,31.536
GLOBAL,PWRCOAGMBXX01,31.536
GLOBAL,PWRURNGMBXX01,31.536
GLOBAL,PWRWONGMBXX01,31.536
GLOBAL,PWRWASGMBXX01,31.536
GLOBAL,PWRWOFGMBXX01,31.536
GLOBAL,PWRWAVGMBXX01,31.536
GLOBAL,PWRPETGMBXX01,31.536
GLOBAL,PWRGEOGMBXX01,31.536
GLOBAL,PWRCOGGMBXX01,31.536
GLOBAL,PWRCCGGNBXX00,31.536
GLOBAL,PWROCGGNBXX00,31.536
GLOBAL,PWRHYDGNBXX01,31.536
GLOBAL,PWROILGNBXX01,31.536
GLOBAL,PWRSPVGNBXX01,31.536
GLOBAL,PWROTHGNBXX01,31.536
GLOBAL,PWRCSPGNBXX01,31.536
GLOBAL,PWRBIOGNBXX01,31.536
GLOBAL,PWRCOAGNBXX01,31.536
GLOBAL,PWRURNGNBXX01,31.536
GLOBAL,PWRWONGNBXX01,31.536
GLOBAL,PWRWASGNBXX01,31.536
GLOBAL,PWRWOFGNBXX01,31.536
GLOBAL,PWRWAVGNBXX01,31.536
GLOBAL,PWRPETGNBXX01,31.536
GLOBAL,PWRGEOGNBXX01,31.536
GLOBAL,PWRCOGGNBXX01,31.536
GLOBAL,PWRCCGGNQXX00,31.536
GLOBAL,PWROCGGNQXX00,31.536
GLOBAL,PWRHYDGNQXX01,31.536
GLOBAL,PWROILGNQXX01,31.536
GLOBAL,PWRSPVGNQXX01,31.536
GLOBAL,PWROTHGNQXX01,31.536
GLOBAL,PWRCSPGNQXX01,31.536
GLOBAL,PWRBIOGNQXX01,31.536
GLOBAL,PWRCOAGNQXX01,31.536
GLOBAL,PWRURNGNQXX01,31.536
GLOBAL,PWRWONGNQXX01,31.536
GLOBAL,PWRWASGNQXX01,31.536
GLOBAL,PWRWOFGNQXX01,31.536
GLOBAL,PWRWAVGNQXX01,31.536
GLOBAL,PWRPETGNQXX01,31.536
GLOBAL,PWRGEOGNQXX01,31.536
GLOBAL,PWRCOGGNQXX01,31.536
GLOBAL,PWRCCGGRCXX00,31.536
GLOBAL,PWROCGGRCXX00,31.536
GLOBAL,PWRHYDGRCXX01,31.536
GLOBAL,PWROILGRCXX01,31.536
GLOBAL,PWRSPVGRCXX01,31.536
GLOBAL,PWROTHGRCXX01,31.536
GLOBAL,PWRCSPGRCXX01,31.536
GLOBAL,PWRBIOGRCXX01,31.536
GLOBAL,PWRCOAGRCXX01,31.536
GLOBAL,PWRURNGRCXX01,31.536
GLOBAL,PWRWONGRCXX01,31.536
GLOBAL,PWRWASGRCXX01,31.536
GLOBAL,PWRWOFGRCXX01,31.536
GLOBAL,PWRWAVGRCXX01,31.536
GLOBAL,PWRPETGRCXX01,31.536
GLOBAL,PWRGEOGRCXX01,31.536
GLOBAL,PWRCOGGRCXX01,31.536
GLOBAL,PWRCCGGTMXX00,31.536
GLOBAL,PWROCGGTMXX00,31.536
GLOBAL,PWRHYDGTMXX01,31.536
GLOBAL,PWROILGTMXX01,31.536
GLOBAL,PWRSPVGTMXX01,31.536
GLOBAL,PWROTHGTMXX01,31.536
GLOBAL,PWRCSPGTMXX01,31.536
GLOBAL,PWRBIOGTMXX01,31.536
GLOBAL,PWRCOAGTMXX01,31.536
GLOBAL,PWRURNGTMXX01,31.536
GLOBAL,PWRWONGTMXX01,31.536
GLOBAL,PWRWASGTMXX01,31.536
GLOBAL,PWRWOFGTMXX01,31.536
GLOBAL,PWRWAVGTMXX01,31.536
GLOBAL,PWRPETGTMXX01,31.536
GLOBAL,PWRGEOGTMXX01,31.536
GLOBAL,PWRCOGGTMXX01,31.536
GLOBAL,PWRCCGGUFXX00,31.536
GLOBAL,PWROCGGUFXX00,31.536
GLOBAL,PWRHYDGUFXX01,31.536
GLOBAL,PWROILGUFXX01,31.536
GLOBAL,PWRSPVGUFXX01,31.536
GLOBAL,PWROTHGUFXX01,31.536
GLOBAL,PWRCSPGUFXX01,31.536
GLOBAL,PWRBIOGUFXX01,31.536
GLOBAL,PWRCOAGUFXX01,31.536
GLOBAL,PWRURNGUFXX01,31.536
GLOBAL,PWRWONGUFXX01,31.536
GLOBAL,PWRWASGUFXX01,31.536
GLOBAL,PWRWOFGUFXX01,31.536
GLOBAL,PWRWAVGUFXX01,31.536
GLOBAL,PWRPETGUFXX01,31.536
GLOBAL,PWRGEOGUFXX01,31.536
GLOBAL,PWRCOGGUFXX01,31.536
GLOBAL,PWRCCGGUYXX00,31.536
GLOBAL,PWROCGGUYXX00,31.536
GLOBAL,PWRHYDGUYXX01,31.536
GLOBAL,PWROILGUYXX01,31.536
GLOBAL,PWRSPVGUYXX01,31.536
GLOBAL,PWROTHGUYXX01,31.536
GLOBAL,PWRCSPGUYXX01,31.536
GLOBAL,PWRBIOGUYXX01,31.536
GLOBAL,PWRCOAGUYXX01,31.536
GLOBAL,PWRURNGUYXX01,31.536
GLOBAL,PWRWONGUYXX01,31.536
GLOBAL,PWRWASGUYXX01,31.536
GLOBAL,PWRWOFGUYXX01,31.536
GLOBAL,PWRWAVGUYXX01,31.536
GLOBAL,PWRPETGUYXX01,31.536
GLOBAL,PWRGEOGUYXX01,31.536
GLOBAL,PWRCOGGUYXX01,31.536
GLOBAL,PWRCCGHNDXX00,31.536
GLOBAL,PWROCGHNDXX00,31.536
GLOBAL,PWRHYDHNDXX01,31.536
GLOBAL,PWROILHNDXX01,31.536
GLOBAL,PWRSPVHNDXX01,31.536
GLOBAL,PWROTHHNDXX01,31.536
GLOBAL,PWRCSPHNDXX01,31.536
GLOBAL,PWRBIOHNDXX01,31.536
GLOBAL,PWRCOAHNDXX01,31.536
GLOBAL,PWRURNHNDXX01,31.536
GLOBAL,PWRWONHNDXX01,31.536
GLOBAL,PWRWASHNDXX01,31.536
GLOBAL,PWRWOFHNDXX01,31.536
GLOBAL,PWRWAVHNDXX01,31.536
GLOBAL,PWRPETHNDXX01,31.536
GLOBAL,PWRGEOHNDXX01,31.536
GLOBAL,PWRCOGHNDXX01,31.536
GLOBAL,PWRCCGHRVXX00,31.536
GLOBAL,PWROCGHRVXX00,31.536
GLOBAL,PWRHYDHRVXX01,31.536
GLOBAL,PWROILHRVXX01,31.536
GLOBAL,PWRSPVHRVXX01,31.536
GLOBAL,PWROTHHRVXX01,31.536
GLOBAL,PWRCSPHRVXX01,31.536
GLOBAL,PWRBIOHRVXX01,31.536
GLOBAL,PWRCOAHRVXX01,31.536
GLOBAL,PWRURNHRVXX01,31.536
GLOBAL,PWRWONHRVXX01,31.536
GLOBAL,PWRWASHRVXX01,31.536
GLOBAL,PWRWOFHRVXX01,31.536
GLOBAL,PWRWAVHRVXX01,31.536
GLOBAL,PWRPETHRVXX01,31.536
GLOBAL,PWRGEOHRVXX01,31.536
GLOBAL,PWRCOGHRVXX01,31.536
GLOBAL,PWRCCGHUNXX00,31.536
GLOBAL,PWROCGHUNXX00,31.536
GLOBAL,PWRHYDHUNXX01,31.536
GLOBAL,PWROILHUNXX01,31.536
GLOBAL,PWRSPVHUNXX01,31.536
GLOBAL,PWROTHHUNXX01,31.536
GLOBAL,PWRCSPHUNXX01,31.536
GLOBAL,PWRBIOHUNXX01,31.536
GLOBAL,PWRCOAHUNXX01,31.536
GLOBAL,PWRURNHUNXX01,31.536
GLOBAL,PWRWONHUNXX01,31.536
GLOBAL,PWRWASHUNXX01,31.536
GLOBAL,PWRWOFHUNXX01,31.536
GLOBAL,PWRWAVHUNXX01,31.536
GLOBAL,PWRPETHUNXX01,31.536
GLOBAL,PWRGEOHUNXX01,31.536
GLOBAL,PWRCOGHUNXX01,31.536
GLOBAL,PWRCCGIDNXX00,31.536
GLOBAL,PWROCGIDNXX00,31.536
GLOBAL,PWRHYDIDNXX01,31.536
GLOBAL,PWROILIDNXX01,31.536
GLOBAL,PWRSPVIDNXX01,31.536
GLOBAL,PWROTHIDNXX01,31.536
GLOBAL,PWRCSPIDNXX01,31.536
GLOBAL,PWRBIOIDNXX01,31.536
GLOBAL,PWRCOAIDNXX01,31.536
GLOBAL,PWRURNIDNXX01,31.536
GLOBAL,PWRWONIDNXX01,31.536
GLOBAL,PWRWASIDNXX01,31.536
GLOBAL,PWRWOFIDNXX01,31.536
GLOBAL,PWRWAVIDNXX01,31.536
GLOBAL,PWRPETIDNXX01,31.536
GLOBAL,PWRGEOIDNXX01,31.536
GLOBAL,PWRCOGIDNXX01,31.536
GLOBAL,PWRCCGINDEA00,31.536
GLOBAL,PWROCGINDEA00,31.536
GLOBAL,PWRHYDINDEA01,31.536
GLOBAL,PWROILINDEA01,31.536
GLOBAL,PWRSPVINDEA01,31.536
GLOBAL,PWROTHINDEA01,31.536
GLOBAL,PWRCSPINDEA01,31.536
GLOBAL,PWRBIOINDEA01,31.536
GLOBAL,PWRCOAINDEA01,31.536
GLOBAL,PWRURNINDEA01,31.536
GLOBAL,PWRWONINDEA01,31.536
GLOBAL,PWRWASINDEA01,31.536
GLOBAL,PWRWOFINDEA01,31.536
GLOBAL,PWRWAVINDEA01,31.536
GLOBAL,PWRPETINDEA01,31.536
GLOBAL,PWRGEOINDEA01,31.536
GLOBAL,PWRCOGINDEA01,31.536
GLOBAL,PWRCCGINDNE00,31.536
GLOBAL,PWROCGINDNE00,31.536
GLOBAL,PWRHYDINDNE01,31.536
GLOBAL,PWROILINDNE01,31.536
GLOBAL,PWRSPVINDNE01,31.536
GLOBAL,PWROTHINDNE01,31.536
GLOBAL,PWRCSPINDNE01,31.536
GLOBAL,PWRBIOINDNE01,31.536
GLOBAL,PWRCOAINDNE01,31.536
GLOBAL,PWRURNINDNE01,31.536
GLOBAL,PWRWONINDNE01,31.536
GLOBAL,PWRWASINDNE01,31.536
GLOBAL,PWRWOFINDNE01,31.536
GLOBAL,PWRWAVINDNE01,31.536
GLOBAL,PWRPETINDNE01,31.536
GLOBAL,PWRGEOINDNE01,31.536
GLOBAL,PWRCOGINDNE01,31.536
GLOBAL,PWRCCGINDNO00,31.536
GLOBAL,PWROCGINDNO00,31.536
GLOBAL,PWRHYDINDNO01,31.536
GLOBAL,PWROILINDNO01,31.536
GLOBAL,PWRSPVINDNO01,31.536
GLOBAL,PWROTHINDNO01,31.536
GLOBAL,PWRCSPINDNO01,31.536
GLOBAL,PWRBIOINDNO01,31.536
GLOBAL,PWRCOAINDNO01,31.536
GLOBAL,PWRURNINDNO01,31.536
GLOBAL,PWRWONINDNO01,31.536
GLOBAL,PWRWASINDNO01,31.536
GLOBAL,PWRWOFINDNO01,31.536
GLOBAL,PWRWAVINDNO01,31.536
GLOBAL,PWRPETINDNO01,31.536
GLOBAL,PWRGEOINDNO01,31.536
GLOBAL,PWRCOGINDNO01,31.536
GLOBAL,PWRCCGINDSO00,31.536
GLOBAL,PWROCGINDSO00,31.536
GLOBAL,PWRHYDINDSO01,31.536
GLOBAL,PWROILINDSO01,31.536
GLOBAL,PWRSPVINDSO01,31.536
GLOBAL,PWROTHINDSO01,31.536
GLOBAL,PWRCSPINDSO01,31.536
GLOBAL,PWRBIOINDSO01,31.536
GLOBAL,PWRCOAINDSO01,31.536
GLOBAL,PWRURNINDSO01,31.536
GLOBAL,PWRWONINDSO01,31.536
GLOBAL,PWRWASINDSO01,31.536
GLOBAL,PWRWOFINDSO01,31.536
GLOBAL,PWRWAVINDSO01,31.536
GLOBAL,PWRPETINDSO01,31.536
GLOBAL,PWRGEOINDSO01,31.536
GLOBAL,PWRCOGINDSO01,31.536
GLOBAL,PWRCCGINDWE00,31.536
GLOBAL,PWROCGINDWE00,31.536
GLOBAL,PWRHYDINDWE01,31.536
GLOBAL,PWROILINDWE01,31.536
GLOBAL,PWRSPVINDWE01,31.536
GLOBAL,PWROTHINDWE01,31.536
GLOBAL,PWRCSPINDWE01,31.536
GLOBAL,PWRBIOINDWE01,31.536
GLOBAL,PWRCOAINDWE01,31.536
GLOBAL,PWRURNINDWE01,31.536
GLOBAL,PWRWONINDWE01,31.536
GLOBAL,PWRWASINDWE01,31.536
GLOBAL,PWRWOFINDWE01,31.536
GLOBAL,PWRWAVINDWE01,31.536
GLOBAL,PWRPETINDWE01,31.536
GLOBAL,PWRGEOINDWE01,31.536
GLOBAL,PWRCOGINDWE01,31.536
GLOBAL,PWRCCGIRLXX00,31.536
GLOBAL,PWROCGIRLXX00,31.536
GLOBAL,PWRHYDIRLXX01,31.536
GLOBAL,PWROILIRLXX01,31.536
GLOBAL,PWRSPVIRLXX01,31.536
GLOBAL,PWROTHIRLXX01,31.536
GLOBAL,PWRCSPIRLXX01,31.536
GLOBAL,PWRBIOIRLXX01,31.536
GLOBAL,PWRCOAIRLXX01,31.536
GLOBAL,PWRURNIRLXX01,31.536
GLOBAL,PWRWONIRLXX01,31.536
GLOBAL,PWRWASIRLXX01,31.536
GLOBAL,PWRWOFIRLXX01,31.536
GLOBAL,PWRWAVIRLXX01,31.536
GLOBAL,PWRPETIRLXX01,31.536
GLOBAL,PWRGEOIRLXX01,31.536
GLOBAL,PWRCOGIRLXX01,31.536
GLOBAL,PWRCCGIRNXX00,31.536
GLOBAL,PWROCGIRNXX00,31.536
GLOBAL,PWRHYDIRNXX01,31.536
GLOBAL,PWROILIRNXX01,31.536
GLOBAL,PWRSPVIRNXX01,31.536
GLOBAL,PWROTHIRNXX01,31.536
GLOBAL,PWRCSPIRNXX01,31.536
GLOBAL,PWRBIOIRNXX01,31.536
GLOBAL,PWRCOAIRNXX01,31.536
GLOBAL,PWRURNIRNXX01,31.536
GLOBAL,PWRWONIRNXX01,31.536
GLOBAL,PWRWASIRNXX01,31.536
GLOBAL,PWRWOFIRNXX01,31.536
GLOBAL,PWRWAVIRNXX01,31.536
GLOBAL,PWRPETIRNXX01,31.536
GLOBAL,PWRGEOIRNXX01,31.536
GLOBAL,PWRCOGIRNXX01,31.536
GLOBAL,PWRCCGIRQXX00,31.536
GLOBAL,PWROCGIRQXX00,31.536
GLOBAL,PWRHYDIRQXX01,31.536
GLOBAL,PWROILIRQXX01,31.536
GLOBAL,PWRSPVIRQXX01,31.536
GLOBAL,PWROTHIRQXX01,31.536
GLOBAL,PWRCSPIRQXX01,31.536
GLOBAL,PWRBIOIRQXX01,31.536
GLOBAL,PWRCOAIRQXX01,31.536
GLOBAL,PWRURNIRQXX01,31.536
GLOBAL,PWRWONIRQXX01,31.536
GLOBAL,PWRWASIRQXX01,31.536
GLOBAL,PWRWOFIRQXX01,31.536
GLOBAL,PWRWAVIRQXX01,31.536
GLOBAL,PWRPETIRQXX01,31.536
GLOBAL,PWRGEOIRQXX01,31.536
GLOBAL,PWRCOGIRQXX01,31.536
GLOBAL,PWRCCGISLXX00,31.536
GLOBAL,PWROCGISLXX00,31.536
GLOBAL,PWRHYDISLXX01,31.536
GLOBAL,PWROILISLXX01,31.536
GLOBAL,PWRSPVISLXX01,31.536
GLOBAL,PWROTHISLXX01,31.536
GLOBAL,PWRCSPISLXX01,31.536
GLOBAL,PWRBIOISLXX01,31.536
GLOBAL,PWRCOAISLXX01,31.536
GLOBAL,PWRURNISLXX01,31.536
GLOBAL,PWRWONISLXX01,31.536
GLOBAL,PWRWASISLXX01,31.536
GLOBAL,PWRWOFISLXX01,31.536
GLOBAL,PWRWAVISLXX01,31.536
GLOBAL,PWRPETISLXX01,31.536
GLOBAL,PWRGEOISLXX01,31.536
GLOBAL,PWRCOGISLXX01,31.536
GLOBAL,PWRCCGISRXX00,31.536
GLOBAL,PWROCGISRXX00,31.536
GLOBAL,PWRHYDISRXX01,31.536
GLOBAL,PWROILISRXX01,31.536
GLOBAL,PWRSPVISRXX01,31.536
GLOBAL,PWROTHISRXX01,31.536
GLOBAL,PWRCSPISRXX01,31.536
GLOBAL,PWRBIOISRXX01,31.536
GLOBAL,PWRCOAISRXX01,31.536
GLOBAL,PWRURNISRXX01,31.536
GLOBAL,PWRWONISRXX01,31.536
GLOBAL,PWRWASISRXX01,31.536
GLOBAL,PWRWOFISRXX01,31.536
GLOBAL,PWRWAVISRXX01,31.536
GLOBAL,PWRPETISRXX01,31.536
GLOBAL,PWRGEOISRXX01,31.536
GLOBAL,PWRCOGISRXX01,31.536
GLOBAL,PWRCCGITAXX00,31.536
GLOBAL,PWROCGITAXX00,31.536
GLOBAL,PWRHYDITAXX01,31.536
GLOBAL,PWROILITAXX01,31.536
GLOBAL,PWRSPVITAXX01,31.536
GLOBAL,PWROTHITAXX01,31.536
GLOBAL,PWRCSPITAXX01,31.536
GLOBAL,PWRBIOITAXX01,31.536
GLOBAL,PWRCOAITAXX01,31.536
GLOBAL,PWRURNITAXX01,31.536
GLOBAL,PWRWONITAXX01,31.536
GLOBAL,PWRWASITAXX01,31.536
GLOBAL,PWRWOFITAXX01,31.536
GLOBAL,PWRWAVITAXX01,31.536
GLOBAL,PWRPETITAXX01,31.536
GLOBAL,PWRGEOITAXX01,31.536
GLOBAL,PWRCOGITAXX01,31.536
GLOBAL,PWRCCGJAMXX00,31.536
GLOBAL,PWROCGJAMXX00,31.536
GLOBAL,PWRHYDJAMXX01,31.536
GLOBAL,PWROILJAMXX01,31.536
GLOBAL,PWRSPVJAMXX01,31.536
GLOBAL,PWROTHJAMXX01,31.536
GLOBAL,PWRCSPJAMXX01,31.536
GLOBAL,PWRBIOJAMXX01,31.536
GLOBAL,PWRCOAJAMXX01,31.536
GLOBAL,PWRURNJAMXX01,31.536
GLOBAL,PWRWONJAMXX01,31.536
GLOBAL,PWRWASJAMXX01,31.536
GLOBAL,PWRWOFJAMXX01,31.536
GLOBAL,PWRWAVJAMXX01,31.536
GLOBAL,PWRPETJAMXX01,31.536
GLOBAL,PWRGEOJAMXX01,31.536
GLOBAL,PWRCOGJAMXX01,31.536
GLOBAL,PWRCCGJORXX00,31.536
GLOBAL,PWROCGJORXX00,31.536
GLOBAL,PWRHYDJORXX01,31.536
GLOBAL,PWROILJORXX01,31.536
GLOBAL,PWRSPVJORXX01,31.536
GLOBAL,PWROTHJORXX01,31.536
GLOBAL,PWRCSPJORXX01,31.536
GLOBAL,PWRBIOJORXX01,31.536
GLOBAL,PWRCOAJORXX01,31.536
GLOBAL,PWRURNJORXX01,31.536
GLOBAL,PWRWONJORXX01,31.536
GLOBAL,PWRWASJORXX01,31.536
GLOBAL,PWRWOFJORXX01,31.536
GLOBAL,PWRWAVJORXX01,31.536
GLOBAL,PWRPETJORXX01,31.536
GLOBAL,PWRGEOJORXX01,31.536
GLOBAL,PWRCOGJORXX01,31.536
GLOBAL,PWRCCGJPNCE00,31.536
GLOBAL,PWROCGJPNCE00,31.536
GLOBAL,PWRHYDJPNCE01,31.536
GLOBAL,PWROILJPNCE01,31.536
GLOBAL,PWRSPVJPNCE01,31.536
GLOBAL,PWROTHJPNCE01,31.536
GLOBAL,PWRCSPJPNCE01,31.536
GLOBAL,PWRBIOJPNCE01,31.536
GLOBAL,PWRCOAJPNCE01,31.536
GLOBAL,PWRURNJPNCE01,31.536
GLOBAL,PWRWONJPNCE01,31.536
GLOBAL,PWRWASJPNCE01,31.536
GLOBAL,PWRWOFJPNCE01,31.536
GLOBAL,PWRWAVJPNCE01,31.536
GLOBAL,PWRPETJPNCE01,31.536
GLOBAL,PWRGEOJPNCE01,31.536
GLOBAL,PWRCOGJPNCE01,31.536
GLOBAL,PWRCCGJPNHO00,31.536
GLOBAL,PWROCGJPNHO00,31.536
GLOBAL,PWRHYDJPNHO01,31.536
GLOBAL,PWROILJPNHO01,31.536
GLOBAL,PWRSPVJPNHO01,31.536
GLOBAL,PWROTHJPNHO01,31.536
GLOBAL,PWRCSPJPNHO01,31.536
GLOBAL,PWRBIOJPNHO01,31.536
GLOBAL,PWRCOAJPNHO01,31.536
GLOBAL,PWRURNJPNHO01,31.536
GLOBAL,PWRWONJPNHO01,31.536
GLOBAL,PWRWASJPNHO01,31.536
GLOBAL,PWRWOFJPNHO01,31.536
GLOBAL,PWRWAVJPNHO01,31.536
GLOBAL,PWRPETJPNHO01,31.536
GLOBAL,PWRGEOJPNHO01,31.536
GLOBAL,PWRCOGJPNHO01,31.536
GLOBAL,PWRCCGJPNKY00,31.536
GLOBAL,PWROCGJPNKY00,31.536
GLOBAL,PWRHYDJPNKY01,31.536
GLOBAL,PWROILJPNKY01,31.536
GLOBAL,PWRSPVJPNKY01,31.536
GLOBAL,PWROTHJPNKY01,31.536
GLOBAL,PWRCSPJPNKY01,31.536
GLOBAL,PWRBIOJPNKY01,31.536
GLOBAL,PWRCOAJPNKY01,31.536
GLOBAL,PWRURNJPNKY01,31.536
GLOBAL,PWRWONJPNKY01,31.536
GLOBAL,PWRWASJPNKY01,31.536
GLOBAL,PWRWOFJPNKY01,31.536
GLOBAL,PWRWAVJPNKY01,31.536
GLOBAL,PWRPETJPNKY01,31.536
GLOBAL,PWRGEOJPNKY01,31.536
GLOBAL,PWRCOGJPNKY01,31.536
GLOBAL,PWRCCGJPNOK00,31.536
GLOBAL,PWROCGJPNOK00,31.536
GLOBAL,PWRHYDJPNOK01,31.536
GLOBAL,PWROILJPNOK01,31.536
GLOBAL,PWRSPVJPNOK01,31.536
GLOBAL,PWROTHJPNOK01,31.536
GLOBAL,PWRCSPJPNOK01,31.536
GLOBAL,PWRBIOJPNOK01,31.536
GLOBAL,PWRCOAJPNOK01,31.536
GLOBAL,PWRURNJPNOK01,31.536
GLOBAL,PWRWONJPNOK01,31.536
GLOBAL,PWRWASJPNOK01,31.536
GLOBAL,PWRWOFJPNOK01,31.536
GLOBAL,PWRWAVJPNOK01,31.536
GLOBAL,PWRPETJPNOK01,31.536
GLOBAL,PWRGEOJPNOK01,31.536
GLOBAL,PWRCOGJPNOK01,31.536
GLOBAL,PWRCCGJPNSH00,31.536
GLOBAL,PWROCGJPNSH00,31.536
GLOBAL,PWRHYDJPNSH01,31.536
GLOBAL,PWROILJPNSH01,31.536
GLOBAL,PWRSPVJPNSH01,31.536
GLOBAL,PWROTHJPNSH01,31.536
GLOBAL,PWRCSPJPNSH01,31.536
GLOBAL,PWRBIOJPNSH01,31.536
GLOBAL,PWRCOAJPNSH01,31.536
GLOBAL,PWRURNJPNSH01,31.536
GLOBAL,PWRWONJPNSH01,31.536
GLOBAL,PWRWASJPNSH01,31.536
GLOBAL,PWRWOFJPNSH01,31.536
GLOBAL,PWRWAVJPNSH01,31.536
GLOBAL,PWRPETJPNSH01,31.536
GLOBAL,PWRGEOJPNSH01,31.536
GLOBAL,PWRCOGJPNSH01,31.536
GLOBAL,PWRCCGJPNTO00,31.536
GLOBAL,PWROCGJPNTO00,31.536
GLOBAL,PWRHYDJPNTO01,31.536
GLOBAL,PWROILJPNTO01,31.536
GLOBAL,PWRSPVJPNTO01,31.536
GLOBAL,PWROTHJPNTO01,31.536
GLOBAL,PWRCSPJPNTO01,31.536
